# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  1.175212   8.429917 1659.815870 9.585991e-08 0
  1.172239   8.330308 1659.836484 9.449048e-08 0
  1.169165   8.231182 1659.855858 9.312106e-08 0
  1.166378   8.129533 1659.873597 9.175163e-08 0
  1.163545   8.027710 1659.890076 9.038220e-08 0
  1.161268   7.921547 1659.908219 8.901277e-08 0
  1.158258   7.819919 1659.927694 8.764334e-08 0
  1.154108   7.725399 1659.947710 8.627392e-08 0
  1.150046   7.629559 1659.971055 8.490449e-08 0
  1.147735   7.521691 1659.989868 8.353506e-08 0
  1.145454   7.413183 1660.004393 8.216564e-08 0
  1.143506   7.301980 1660.022618 8.079621e-08 0
  1.139479   7.203522 1660.043981 7.942678e-08 0
  1.135005   7.107221 1660.065100 7.805735e-08 0
  1.131874   7.001814 1660.087508 7.668793e-08 0
  1.128596   6.896789 1660.108077 7.531850e-08 0
  1.126139   6.786146 1660.128935 7.394907e-08 0
  1.123399   6.676799 1660.145268 7.257964e-08 0
  1.119139   6.575652 1660.166623 7.121022e-08 0
  1.115580   6.469843 1660.183899 6.984079e-08 0
  1.112701   6.359363 1660.202769 6.847136e-08 0
  1.109721   6.248852 1660.223826 6.710194e-08 0
  1.106310   6.140260 1660.241568 6.573251e-08 0
  1.102762   6.031630 1660.261250 6.436308e-08 0
  1.098533   5.926049 1660.279400 6.299365e-08 0
  1.092586   5.828795 1660.296180 6.162423e-08 0
  1.089463   5.715603 1660.312501 6.025480e-08 0
  1.086148   5.602715 1660.330110 5.888537e-08 0
  1.082807   5.489287 1660.348103 5.751594e-08 0
  1.079706   5.374061 1660.361568 5.614652e-08 0
  1.077907   5.251690 1660.377034 5.477709e-08 0
  1.074760   5.135388 1660.392068 5.340766e-08 0
  1.070035   5.025513 1660.418471 5.203823e-08 0
  1.065917   4.912384 1660.435734 5.066881e-08 0
  1.061881   4.797791 1660.452192 4.929938e-08 0
  1.061527   4.666143 1660.464952 4.792995e-08 0
  1.058580   4.545298 1660.483725 4.656053e-08 0
  1.054773   4.427586 1660.499844 4.519110e-08 0
  1.052212   4.303969 1660.510584 4.382167e-08 0
  1.006367   4.357775 1660.564096 4.245225e-08 0
  0.998454   4.252024 1660.582773 4.108282e-08 0
  0.991156   4.140555 1660.601110 3.971339e-08 0
  0.981383   4.037552 1660.620172 3.834396e-08 0
  0.967318   3.949848 1660.642563 3.697454e-08 0
  0.912040   4.033539 1660.679804 3.560511e-08 1
  0.834468   4.239104 1660.715113 3.423568e-08 1
  0.760558   4.465210 1660.747982 3.286626e-08 1
  0.690297   4.715087 1660.771546 3.149683e-08 1
  0.624368   4.986363 1660.795209 3.012740e-08 1
  0.564959   5.260391 1660.813847 2.875797e-08 1
  0.510810   5.541069 1660.829208 2.738854e-08 1
  0.461446   5.827201 1660.842296 2.601912e-08 1
  0.417270   6.105019 1660.852504 2.464969e-08 1
  0.376327   6.393164 1660.862575 2.328026e-08 1
  0.339486   6.670113 1660.870972 2.191084e-08 1
  0.305503   6.948875 1660.872455 2.054141e-08 1
  0.274879   7.208161 1660.876943 1.917198e-08 1
  0.246090   7.476280 1660.884886 1.780255e-08 1
  0.219643   7.732252 1660.873682 1.643313e-08 1
  0.194926   7.986559 1660.879604 1.506370e-08 1
  0.171372   8.258498 1660.880856 1.369427e-08 1
  0.150600   8.457850 1660.869777 1.232484e-08 1
  0.130066   8.705007 1660.856512 1.095542e-08 1
  0.111077   8.918969 1660.827577 9.585991e-09 1
  0.092968   9.133952 1660.795055 8.216564e-09 1
  0.075208   9.408925 1660.752844 6.847136e-09 1
  0.059253   9.553610 1660.686321 5.477709e-09 1
  0.044146   9.616384 1660.589096 4.108282e-09 0
  0.028337   9.983912 1660.413405 2.738855e-09 0
  0.013294  10.458927 1659.402903 1.369427e-09 0
  0.012495  11.325199 1659.455400 1.369427e-09 0
