# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.011976   5.474643 1660.121339 6.387744e-10 0
  0.024679   5.241771 1660.550816 1.277549e-09 0
  0.039613   4.963074 1660.633951 1.916323e-09 0
  0.053596   4.892053 1660.687695 2.555098e-09 1
  0.069261   4.732720 1660.721726 3.193872e-09 1
  0.085583   4.596564 1660.736459 3.832646e-09 1
  0.101412   4.525517 1660.756210 4.471421e-09 1
  0.119056   4.405649 1660.769956 5.110195e-09 1
  0.137535   4.290519 1660.773924 5.748969e-09 1
  0.157117   4.173129 1660.770998 6.387744e-09 1
  0.177209   4.069944 1660.775278 7.026519e-09 1
  0.199232   3.949144 1660.778934 7.665292e-09 1
  0.223062   3.821189 1660.783834 8.304067e-09 1
  0.248180   3.698663 1660.784831 8.942841e-09 1
  0.275883   3.564911 1660.787539 9.581616e-09 1
  0.305481   3.434040 1660.797840 1.022039e-08 1
  0.337902   3.298651 1660.803660 1.085916e-08 1
  0.375081   3.146417 1660.813191 1.149794e-08 1
  0.413160   3.015116 1660.822647 1.213671e-08 1
  0.453031   2.894440 1660.833499 1.277549e-08 1
  0.496194   2.774822 1660.842264 1.341426e-08 1
  0.544618   2.648568 1660.845119 1.405304e-08 1
  0.595237   2.533518 1660.841458 1.469181e-08 1
  0.650471   2.419162 1660.832559 1.533058e-08 1
  0.709057   2.311698 1660.820014 1.596936e-08 1
  0.771510   2.209453 1660.803221 1.660813e-08 1
  0.835096   2.119598 1660.782597 1.724691e-08 1
  0.897201   2.045770 1660.758034 1.788568e-08 1
  0.946414   2.008666 1660.734152 1.852446e-08 0
  0.970044   2.027569 1660.717808 1.916323e-08 0
  0.976671   2.081072 1660.707156 1.980201e-08 0
  0.983732   2.132803 1660.697490 2.044078e-08 0
  0.988344   2.189202 1660.688648 2.107955e-08 0
  0.993318   2.244245 1660.679399 2.171833e-08 0
  0.998021   2.299372 1660.670604 2.235710e-08 0
  1.001032   2.357968 1660.663083 2.299588e-08 0
  1.003571   2.417334 1660.655118 2.363465e-08 0
  1.008781   2.469843 1660.646672 2.427343e-08 0
  1.051364   2.431011 1660.605424 2.491220e-08 0
  1.054970   2.486014 1660.598211 2.555097e-08 0
  1.056101   2.545443 1660.592091 2.618975e-08 0
  1.058164   2.602447 1660.586611 2.682852e-08 0
  1.059138   2.661955 1660.579781 2.746730e-08 0
  1.061399   2.718049 1660.571182 2.810607e-08 0
  1.063617   2.774026 1660.562445 2.874485e-08 0
  1.065404   2.830918 1660.554138 2.938362e-08 0
  1.067243   2.887481 1660.546545 3.002240e-08 0
  1.068928   2.944269 1660.538844 3.066117e-08 0
  1.070568   3.001007 1660.531665 3.129994e-08 0
  1.071545   3.059465 1660.526715 3.193872e-08 0
  1.072521   3.117814 1660.521371 3.257749e-08 0
  1.074543   3.172964 1660.514569 3.321627e-08 0
  1.075627   3.230726 1660.508281 3.385504e-08 0
  1.076752   3.288242 1660.501785 3.449382e-08 0
  1.077754   3.346015 1660.493424 3.513259e-08 0
  1.078583   3.404240 1660.487212 3.577137e-08 0
  1.081099   3.456967 1660.482062 3.641014e-08 0
  1.081065   3.517722 1660.474459 3.704891e-08 0
  1.082395   3.573980 1660.467594 3.768769e-08 0
  1.083763   3.629965 1660.460029 3.832646e-08 0
  1.085223   3.685498 1660.452214 3.896524e-08 0
  1.086592   3.741203 1660.446853 3.960401e-08 0
  1.087606   3.798000 1660.440716 4.024279e-08 0
  1.089054   3.853153 1660.432983 4.088156e-08 0
  1.090008   3.909935 1660.425571 4.152033e-08 0
  1.092362   3.961528 1660.417353 4.215911e-08 0
  1.093455   4.017536 1660.410225 4.279788e-08 0
  1.095205   4.070979 1660.401850 4.343666e-08 0
  1.096588   4.125642 1660.394076 4.407543e-08 0
  1.098224   4.179192 1660.384972 4.471420e-08 0
  1.098598   4.177764 1660.385416 4.471420e-08 0
