# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.010973   4.247477 1660.201341 4.561112e-10 0
  0.022459   4.096207 1660.537608 9.122224e-10 0
  0.037128   3.761019 1660.666121 1.368333e-09 0
  0.051361   3.631929 1660.699492 1.824445e-09 1
  0.065817   3.542497 1660.736040 2.280556e-09 1
  0.080890   3.459786 1660.737986 2.736667e-09 1
  0.096352   3.388313 1660.758372 3.192778e-09 1
  0.112869   3.305940 1660.767335 3.648889e-09 1
  0.129960   3.230158 1660.767950 4.105000e-09 1
  0.147537   3.161431 1660.773599 4.561111e-09 1
  0.166028   3.090210 1660.782632 5.017223e-09 1
  0.187527   2.984755 1660.783871 5.473334e-09 1
  0.208699   2.905470 1660.782246 5.929445e-09 1
  0.232343   2.810477 1660.788551 6.385556e-09 1
  0.257092   2.721371 1660.793548 6.841667e-09 1
  0.283969   2.628064 1660.796940 7.297779e-09 1
  0.312786   2.535005 1660.804356 7.753889e-09 1
  0.343294   2.445567 1660.812697 8.210001e-09 1
  0.375863   2.357750 1660.820393 8.666112e-09 1
  0.411035   2.269371 1660.832161 9.122223e-09 1
  0.449951   2.176772 1660.842605 9.578334e-09 1
  0.490900   2.090154 1660.854530 1.003445e-08 1
  0.533942   2.009136 1660.860502 1.049056e-08 1
  0.585634   1.911511 1660.860266 1.094667e-08 1
  0.636748   1.831315 1660.853570 1.140278e-08 1
  0.690235   1.756955 1660.844700 1.185889e-08 1
  0.743805   1.693053 1660.832225 1.231500e-08 1
  0.799464   1.633418 1660.816585 1.277111e-08 1
  0.856280   1.579351 1660.797333 1.322722e-08 1
  0.905293   1.545297 1660.777159 1.368334e-08 1
  0.949977   1.521647 1660.756361 1.413945e-08 0
  0.968026   1.541785 1660.744696 1.459556e-08 0
  0.974985   1.578694 1660.736404 1.505167e-08 0
  0.979599   1.618885 1660.728889 1.550778e-08 0
  0.984221   1.658681 1660.721921 1.596389e-08 0
  0.987044   1.701196 1660.715117 1.642000e-08 0
  0.992689   1.738519 1660.709139 1.687611e-08 0
  0.994567   1.782139 1660.703697 1.733222e-08 0
  0.997751   1.823193 1660.697133 1.778834e-08 0
  1.000779   1.864290 1660.691256 1.824445e-08 0
  1.002441   1.907733 1660.686118 1.870056e-08 0
  1.004913   1.949455 1660.680470 1.915667e-08 0
  1.008243   1.989280 1660.675033 1.961278e-08 0
  1.010857   2.030277 1660.669034 2.006889e-08 0
  1.052273   1.993381 1660.629606 2.052500e-08 0
  1.055189   2.033392 1660.625294 2.098111e-08 0
  1.058362   2.071367 1660.620339 2.143722e-08 0
  1.058144   2.115878 1660.617473 2.189334e-08 0
  1.059633   2.156919 1660.612097 2.234945e-08 0
  1.060677   2.198763 1660.605274 2.280556e-08 0
  1.061680   2.240631 1660.601291 2.326167e-08 0
  1.063471   2.280706 1660.594212 2.371778e-08 0
  1.065133   2.320950 1660.589178 2.417389e-08 0
  1.066148   2.362489 1660.583848 2.463000e-08 0
  1.066805   2.404755 1660.578281 2.508611e-08 0
  1.068345   2.444951 1660.573408 2.554223e-08 0
  1.069830   2.485156 1660.567826 2.599834e-08 0
  1.071043   2.525894 1660.563459 2.645445e-08 0
  1.072099   2.566912 1660.559730 2.691056e-08 0
  1.073027   2.608161 1660.554816 2.736667e-08 0
  1.073391   2.650733 1660.551895 2.782278e-08 0
  1.074568   2.691236 1660.547343 2.827889e-08 0
  1.075006   2.733530 1660.543185 2.873500e-08 0
  1.076441   2.773217 1660.539278 2.919111e-08 0
  1.077085   2.814862 1660.534753 2.964723e-08 0
  1.078238   2.855112 1660.530133 3.010334e-08 0
  1.078009   2.898985 1660.523889 3.055945e-08 0
  1.079275   2.938805 1660.520100 3.101556e-08 0
  1.080789   2.977845 1660.515508 3.147167e-08 0
  1.081978   3.017684 1660.511435 3.192778e-08 0
  1.081981   3.017668 1660.510635 3.192778e-08 0
