# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.009453   5.321473 3784.518766 4.336884e-10 0
  0.018892   5.381066 3784.439609 8.673768e-10 0
  0.030430   5.012938 3784.398313 1.301065e-09 1
  0.038826   5.238977 3784.369448 1.734754e-09 1
  0.049735   5.112619 3784.374117 2.168442e-09 1
  0.062470   4.883545 3784.423772 2.602131e-09 1
  0.075095   4.739909 3784.463711 3.035819e-09 1
  0.087198   4.664595 3784.518746 3.469507e-09 1
  0.102183   4.478959 3784.546217 3.903196e-09 1
  0.116701   4.357708 3784.559644 4.336884e-09 1
  0.131689   4.247903 3784.574089 4.770573e-09 1
  0.149134   4.092055 3784.581008 5.204261e-09 1
  0.167500   3.947305 3784.595522 5.638496e-09 1
  0.187083   3.804988 3784.600386 6.070544e-09 1
  0.208090   3.664221 3784.586541 6.502592e-09 1
  0.232246   3.501242 3784.601099 6.934640e-09 1
  0.257843   3.350256 3784.600897 7.366687e-09 1
  0.285808   3.199554 3784.585891 7.798735e-09 1
  0.315982   3.054482 3784.591512 8.230783e-09 1
  0.350892   2.894985 3784.593808 8.662831e-09 1
  0.389017   2.741071 3784.569782 9.094878e-09 1
  0.428735   2.605591 3784.558464 9.526926e-09 1
  0.475053   2.458102 3784.543883 9.958974e-09 1
  0.523204   2.328421 3784.520943 1.039102e-08 1
  0.574150   2.209982 3784.498189 1.082307e-08 1
  0.629422   2.096462 3784.478179 1.125512e-08 1
  0.672927   2.035537 3784.445867 1.168717e-08 0
  0.688834   2.062485 3784.421274 1.211921e-08 0
  0.696294   2.113473 3784.404198 1.255126e-08 0
  0.699014   2.177759 3784.387891 1.298331e-08 0
  0.704808   2.231702 3784.370460 1.341536e-08 0
  0.705694   2.300833 3784.357810 1.384740e-08 0
  0.708026   2.364756 3784.342892 1.427945e-08 0
  0.710953   2.426354 3784.330955 1.471150e-08 0
  0.714557   2.484985 3784.317245 1.514355e-08 0
  0.716265   2.549844 3784.306047 1.557559e-08 0
  0.719773   2.607690 3784.289753 1.600764e-08 0
  0.720044   2.677260 3784.284262 1.643969e-08 0
  0.722879   2.736774 3784.272983 1.687174e-08 0
  0.722479   2.808373 3784.259641 1.730379e-08 0
  0.724022   2.872404 3784.248197 1.773583e-08 0
  0.724806   2.939161 3784.235061 1.816788e-08 0
  0.728172   2.995213 3784.225304 1.859993e-08 0
  0.728505   3.063382 3784.215277 1.903198e-08 0
  0.727648   3.136593 3784.203714 1.946402e-08 0
  0.731097   3.191121 3784.193860 1.989607e-08 0
  0.730304   3.263853 3784.177577 2.032812e-08 0
  0.730280   3.333468 3784.169760 2.076017e-08 0
  0.733898   3.386028 3784.158661 2.119221e-08 0
  0.731977   3.464118 3784.147005 2.162426e-08 0
  0.733565   3.525679 3784.134724 2.205631e-08 0
  0.735569   3.584983 3784.125264 2.248836e-08 0
  0.734561   3.658889 3784.117225 2.292041e-08 0
  0.737149   3.714702 3784.103436 2.335245e-08 0
  0.737931   3.779431 3784.090293 2.378450e-08 0
  0.739100   3.842027 3784.079127 2.421655e-08 0
  0.741952   3.895463 3784.062749 2.464860e-08 0
  0.744298   3.951295 3784.048822 2.508064e-08 0
  0.747364   4.002838 3784.032846 2.551269e-08 0
  0.748858   4.062537 3784.018714 2.594474e-08 0
  0.752510   4.110172 3784.006527 2.637679e-08 0
  0.750836   4.186821 3783.994734 2.680884e-08 0
  0.754036   4.236274 3783.985566 2.724088e-08 0
  0.757080   4.286083 3783.970675 2.767293e-08 0
  0.761742   4.326389 3783.957915 2.810498e-08 0
  0.764734   4.375758 3783.948992 2.853703e-08 0
  0.766431   4.432152 3783.937889 2.896907e-08 0
  0.768527   4.486001 3783.928339 2.940112e-08 0
  0.767445   4.558310 3783.915946 2.983317e-08 0
  0.770485   4.606110 3783.906011 3.026522e-08 0
  0.770490   4.620289 3783.905658 3.035819e-08 0
  0.769449   4.560672 3783.916210 2.992614e-08 0
