# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.006892   8.891463 3078.047245 1.195514e-09 0
  0.012463   9.802277 3077.637047 2.391029e-09 0
  0.018671   9.820335 3077.254223 3.586543e-09 0
  0.025474   9.623760 3077.274773 4.782058e-09 0
  0.032664   9.381879 3077.264165 5.977572e-09 0
  0.040290   9.127072 3077.219988 7.173086e-09 1
  0.048110   8.917655 3077.205471 8.368601e-09 1
  0.055765   8.792524 3077.215986 9.564115e-09 1
  0.064457   8.557372 3077.167404 1.075963e-08 1
  0.073793   8.305384 3077.188142 1.195514e-08 1
  0.083002   8.122508 3077.189848 1.315066e-08 1
  0.093272   7.885262 3077.197454 1.434617e-08 1
  0.104578   7.618850 3077.183645 1.554169e-08 1
  0.116871   7.341928 3077.181334 1.673720e-08 1
  0.129594   7.094026 3077.180522 1.793272e-08 1
  0.143285   6.843957 3077.173057 1.912823e-08 1
  0.158454   6.575553 3077.176878 2.032374e-08 1
  0.174918   6.307047 3077.173376 2.151926e-08 1
  0.192677   6.043828 3077.167675 2.271477e-08 1
  0.212945   5.756391 3077.158266 2.391029e-08 1
  0.235160   5.473228 3077.147391 2.510580e-08 1
  0.259177   5.202380 3077.123269 2.630131e-08 1
  0.286110   4.926928 3077.104893 2.749683e-08 1
  0.315993   4.654673 3077.071062 2.869234e-08 1
  0.349134   4.388073 3077.029317 2.988786e-08 1
  0.383014   4.158919 3076.966942 3.108337e-08 1
  0.414546   3.988986 3076.886743 3.227889e-08 0
  0.427035   4.016251 3076.813448 3.347440e-08 0
  0.430306   4.130038 3076.777149 3.466992e-08 0
  0.431002   4.265693 3076.743680 3.586543e-08 0
  0.432367   4.393968 3076.709319 3.706094e-08 0
  0.433630   4.522576 3076.676937 3.825646e-08 0
  0.440405   4.592025 3076.638924 3.945197e-08 0
  0.442568   4.708276 3076.609108 4.064749e-08 0
  0.444098   4.829914 3076.572456 4.184300e-08 0
  0.445586   4.951670 3076.553551 4.303852e-08 0
  0.447865   5.063280 3076.531054 4.423403e-08 0
  0.448155   5.196784 3076.509466 4.542955e-08 0
  0.449820   5.313805 3076.488507 4.662506e-08 0
  0.451365   5.431439 3076.470867 4.782058e-08 0
  0.452263   5.556173 3076.452732 4.901609e-08 0
  0.453577   5.675211 3076.435035 5.021160e-08 0
  0.454219   5.802085 3076.413504 5.140712e-08 0
  0.455014   5.926580 3076.386045 5.260263e-08 0
  0.455639   6.053047 3076.365186 5.379815e-08 0
  0.455811   6.185231 3076.345422 5.499366e-08 0
  0.456416   6.311286 3076.322649 5.618918e-08 0
  0.457142   6.435325 3076.298207 5.738469e-08 0
  0.456789   6.574538 3076.279993 5.858020e-08 0
  0.458018   6.690655 3076.255447 5.977572e-08 0
  0.458819   6.812565 3076.232246 6.097123e-08 0
  0.459343   6.938216 3076.207824 6.216675e-08 0
  0.459459   7.069854 3076.182217 6.336226e-08 0
  0.460418   7.188265 3076.158483 6.455778e-08 0
  0.460824   7.314972 3076.140305 6.575329e-08 0
  0.461698   7.433774 3076.110677 6.694880e-08 0
  0.462632   7.551332 3076.090290 6.814432e-08 0
  0.463163   7.674970 3076.065141 6.933983e-08 0
  0.463639   7.799321 3076.043533 7.053535e-08 0
  0.464430   7.917973 3076.019690 7.173086e-08 0
  0.465234   8.036051 3075.997662 7.292638e-08 0
  0.465781   8.158154 3075.970379 7.412189e-08 0
  0.466525   8.276598 3075.953509 7.531741e-08 0
  0.467180   8.396175 3075.935620 7.651292e-08 0
  0.467753   8.516952 3075.925683 7.770843e-08 0
  0.468759   8.629381 3075.906067 7.890395e-08 0
  0.469724   8.742159 3075.890235 8.009946e-08 0
  0.470096   8.865626 3075.875690 8.129498e-08 0
  0.471475   8.969645 3075.853689 8.249049e-08 0
  0.472577   9.078476 3075.851471 8.368601e-08 0
  0.472431   9.081284 3075.848664 8.368601e-08 0
