# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.009189   4.371584 3077.469055 7.897176e-10 0
  0.016713   4.805253 3077.330585 1.579435e-09 0
  0.026249   4.596689 3077.334913 2.369153e-09 0
  0.036254   4.437583 3077.346286 3.158871e-09 0
  0.046028   4.367666 3077.286671 3.948588e-09 1
  0.057787   4.176017 3077.296139 4.738306e-09 1
  0.069811   4.032889 3077.285258 5.528023e-09 1
  0.082343   3.907592 3077.284704 6.317741e-09 1
  0.097603   3.708735 3077.282750 7.107459e-09 1
  0.113930   3.530241 3077.290138 7.897176e-09 1
  0.132146   3.347989 3077.292711 8.686894e-09 1
  0.152765   3.159375 3077.282290 9.476612e-09 1
  0.175215   2.984128 3077.273965 1.026633e-08 1
  0.201723   2.791374 3077.266669 1.105605e-08 1
  0.231958   2.600773 3077.249803 1.184576e-08 1
  0.265849   2.420148 3077.223117 1.263548e-08 1
  0.304319   2.245777 3077.187474 1.342520e-08 1
  0.347594   2.080497 3077.137493 1.421492e-08 1
  0.389902   1.954843 3077.065967 1.500463e-08 1
  0.420749   1.904325 3076.981134 1.579435e-08 0
  0.428893   1.966272 3076.926847 1.658407e-08 0
  0.431584   2.049346 3076.896141 1.737379e-08 0
  0.432776   2.137054 3076.872395 1.816351e-08 0
  0.432436   2.232011 3076.855811 1.895322e-08 0
  0.434057   2.316062 3076.830485 1.974294e-08 0
  0.439949   2.376361 3076.802939 2.053266e-08 0
  0.441228   2.460904 3076.782122 2.132238e-08 0
  0.442030   2.547444 3076.761116 2.211209e-08 0
  0.443327   2.630715 3076.739847 2.290181e-08 0
  0.444041   2.717184 3076.722917 2.369153e-08 0
  0.444704   2.803559 3076.704585 2.448125e-08 0
  0.445940   2.886042 3076.689235 2.527096e-08 0
  0.447093   2.968671 3076.682112 2.606068e-08 0
  0.448188   3.051133 3076.672100 2.685040e-08 0
  0.448465   3.138845 3076.655835 2.764012e-08 0
  0.449236   3.222961 3076.637993 2.842983e-08 0
  0.450110   3.306115 3076.622540 2.921955e-08 0
  0.450972   3.389019 3076.610213 3.000927e-08 0
  0.451891   3.471184 3076.603349 3.079899e-08 0
  0.452739   3.553404 3076.586076 3.158871e-08 0
  0.453157   3.638886 3076.568174 3.237842e-08 0
  0.453763   3.722771 3076.559522 3.316814e-08 0
  0.454175   3.807899 3076.545606 3.395786e-08 0
  0.455699   3.883491 3076.539001 3.474758e-08 0
  0.455747   3.971295 3076.526594 3.553729e-08 0
  0.456092   4.056436 3076.510707 3.632701e-08 0
  0.456587   4.140159 3076.497519 3.711673e-08 0
  0.456899   4.225333 3076.482011 3.790645e-08 0
  0.457180   4.310713 3076.465739 3.869616e-08 0
  0.457684   4.393875 3076.452736 3.948588e-08 0
  0.457915   4.479491 3076.438599 4.027560e-08 0
  0.458797   4.558510 3076.422139 4.106532e-08 0
  0.459290   4.641195 3076.405763 4.185504e-08 0
  0.459637   4.725198 3076.389495 4.264475e-08 0
  0.460158   4.807226 3076.370450 4.343447e-08 0
  0.460233   4.893863 3076.353746 4.422419e-08 0
  0.460452   4.978918 3076.340016 4.501390e-08 0
  0.460754   5.062881 3076.320496 4.580362e-08 0
  0.460318   5.155064 3076.301144 4.659334e-08 0
  0.461189   5.232575 3076.285145 4.738306e-08 0
  0.461327   5.318145 3076.264927 4.817278e-08 0
  0.462027   5.397170 3076.247426 4.896249e-08 0
  0.462332   5.480644 3076.233292 4.975221e-08 0
  0.462843   5.561457 3076.215250 5.054193e-08 0
  0.463149   5.644610 3076.195884 5.133164e-08 0
  0.463453   5.727732 3076.180501 5.212137e-08 0
  0.463674   5.811757 3076.165850 5.291108e-08 0
  0.464016   5.894129 3076.148992 5.370080e-08 0
  0.463830   5.983200 3076.131767 5.449052e-08 0
  0.464762   6.057783 3076.118393 5.528023e-08 0
  0.464955   6.055284 3076.119828 5.528023e-08 0
