# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  1.131917   0.431353 1655.444610 6.546344e-09 0
  1.130060   0.425889 1655.444953 6.452825e-09 0
  1.129140   0.420058 1655.445466 6.359305e-09 0
  1.127036   0.414652 1655.446051 6.265786e-09 0
  1.125602   0.408985 1655.446571 6.172267e-09 0
  1.124903   0.403038 1655.447109 6.078748e-09 0
  1.124244   0.397071 1655.447526 5.985228e-09 0
  1.122131   0.391600 1655.448287 5.891709e-09 0
  1.118044   0.386788 1655.449459 5.798190e-09 0
  1.115252   0.381507 1655.450410 5.704671e-09 0
  1.112744   0.376100 1655.450918 5.611152e-09 0
  1.111285   0.370317 1655.451400 5.517632e-09 0
  1.108242   0.365038 1655.452266 5.424113e-09 0
  1.106492   0.359308 1655.453473 5.330594e-09 0
  1.107054   0.352830 1655.454094 5.237075e-09 0
  1.104685   0.347273 1655.454689 5.143556e-09 0
  1.101917   0.341811 1655.455591 5.050036e-09 0
  1.099377   0.336258 1655.456472 4.956517e-09 0
  1.096287   0.330843 1655.457301 4.862998e-09 0
  1.095832   0.324618 1655.457940 4.769479e-09 0
  1.094927   0.318518 1655.458022 4.675960e-09 0
  1.092903   0.312723 1655.458620 4.582440e-09 0
  1.091744   0.306668 1655.458920 4.488921e-09 0
  1.087895   0.301335 1655.459954 4.395402e-09 0
  1.086991   0.295171 1655.460660 4.301883e-09 0
  1.082691   0.289900 1655.461527 4.208364e-09 0
  1.077741   0.284748 1655.462960 4.114844e-09 0
  1.074379   0.279156 1655.464084 4.021325e-09 0
  1.071919   0.273295 1655.464621 3.927806e-09 0
  1.070220   0.267213 1655.464980 3.834287e-09 0
  1.067110   0.261448 1655.465871 3.740768e-09 0
  1.065433   0.255321 1655.466044 3.647248e-09 0
  1.063415   0.249246 1655.466437 3.553729e-09 0
  1.061082   0.243217 1655.466892 3.460210e-09 0
  1.054060   0.238213 1655.467945 3.366691e-09 0
  1.049223   0.232656 1655.469376 3.273172e-09 0
  1.041500   0.227677 1655.471133 3.179652e-09 0
  1.023768   0.224650 1655.475446 3.086133e-09 0
  0.998011   0.223330 1655.481551 2.992614e-09 0
  0.987286   0.218946 1655.484283 2.899095e-09 0
  0.957141   0.218259 1655.490399 2.805576e-09 0
  0.922015   0.218921 1655.497641 2.712057e-09 1
  0.883663   0.220508 1655.505172 2.618537e-09 1
  0.846149   0.222153 1655.512010 2.525018e-09 1
  0.806087   0.224543 1655.518992 2.431499e-09 1
  0.766270   0.227165 1655.525753 2.337980e-09 1
  0.727961   0.229636 1655.531903 2.244461e-09 1
  0.689993   0.232240 1655.537247 2.150941e-09 1
  0.651365   0.235351 1655.542450 2.057422e-09 1
  0.611814   0.239208 1655.547365 1.963903e-09 1
  0.573932   0.242910 1655.551518 1.870384e-09 1
  0.537252   0.246577 1655.554766 1.776865e-09 1
  0.498874   0.251582 1655.557933 1.683345e-09 1
  0.462719   0.256223 1655.559778 1.589826e-09 1
  0.427120   0.261269 1655.561184 1.496307e-09 1
  0.391825   0.267022 1655.561244 1.402788e-09 1
  0.360217   0.271084 1655.559884 1.309269e-09 1
  0.329008   0.275584 1655.557734 1.215749e-09 1
  0.296572   0.282183 1655.554880 1.122230e-09 1
  0.265596   0.288795 1655.550769 1.028711e-09 1
  0.236121   0.295255 1655.545632 9.351919e-10 1
  0.207910   0.301745 1655.539611 8.416727e-10 1
  0.181268   0.307637 1655.533594 7.481536e-10 1
  0.155318   0.314096 1655.526568 6.546344e-10 1
  0.131226   0.318658 1655.519457 5.611152e-10 1
  0.107226   0.324938 1655.511751 4.675960e-10 1
  0.083927   0.332001 1655.502700 3.740768e-10 1
  0.061410   0.339861 1655.489842 2.805576e-10 1
  0.039665   0.349802 1655.470871 1.870384e-10 0
  0.018440   0.363546 1655.417851 9.351920e-11 0
  0.017112   0.407207 1655.406830 9.351920e-11 0
