# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.017895   0.359076 1655.365436 8.695645e-11 0
  0.036562   0.342773 1655.406771 1.739129e-10 0
  0.061286   0.314899 1655.418122 2.608693e-10 1
  0.085469   0.301335 1655.425158 3.478258e-10 1
  0.110011   0.292804 1655.429433 4.347822e-10 1
  0.135192   0.285933 1655.433103 5.217386e-10 1
  0.162280   0.277926 1655.436116 6.086951e-10 1
  0.189933   0.271350 1655.439918 6.956516e-10 1
  0.217986   0.265919 1655.444725 7.826079e-10 1
  0.247387   0.260297 1655.450060 8.695644e-10 1
  0.279221   0.253587 1655.456511 9.565209e-10 1
  0.310818   0.248489 1655.463079 1.043477e-09 1
  0.343692   0.243373 1655.470257 1.130434e-09 1
  0.376807   0.238951 1655.478145 1.217390e-09 1
  0.409209   0.235706 1655.486152 1.304347e-09 1
  0.441435   0.232946 1655.495116 1.391303e-09 1
  0.474554   0.230024 1655.505016 1.478260e-09 1
  0.506725   0.228057 1655.515340 1.565216e-09 1
  0.539976   0.226336 1655.522424 1.652172e-09 1
  0.575696   0.223724 1655.526837 1.739129e-09 1
  0.609949   0.221836 1655.528835 1.826085e-09 1
  0.645573   0.219616 1655.528730 1.913042e-09 1
  0.680879   0.217669 1655.526993 1.999998e-09 1
  0.716058   0.215931 1655.524211 2.086955e-09 1
  0.750259   0.214644 1655.520673 2.173911e-09 1
  0.786632   0.212831 1655.516104 2.260867e-09 1
  0.822672   0.211288 1655.511091 2.347824e-09 1
  0.859479   0.209659 1655.505200 2.434780e-09 1
  0.895635   0.208327 1655.499047 2.521737e-09 1
  0.930476   0.207411 1655.492613 2.608693e-09 1
  0.964112   0.206814 1655.485858 2.695650e-09 0
  0.986338   0.208862 1655.480836 2.782606e-09 0
  1.000695   0.212451 1655.477907 2.869563e-09 0
  1.025364   0.213449 1655.472710 2.956519e-09 0
  1.041389   0.216437 1655.468414 3.043476e-09 0
  1.048610   0.221216 1655.466469 3.130432e-09 0
  1.053040   0.226426 1655.465410 3.217388e-09 0
  1.059276   0.231176 1655.464418 3.304345e-09 0
  1.061892   0.236682 1655.463602 3.391301e-09 0
  1.064398   0.242182 1655.463523 3.478258e-09 0
  1.065534   0.247972 1655.463457 3.565214e-09 0
  1.068119   0.253404 1655.462980 3.652171e-09 0
  1.070479   0.258862 1655.462197 3.739127e-09 0
  1.071492   0.264637 1655.462064 3.826083e-09 0
  1.074349   0.269930 1655.461567 3.913040e-09 0
  1.078062   0.274972 1655.460677 3.999996e-09 0
  1.082513   0.279792 1655.459375 4.086953e-09 0
  1.085071   0.285077 1655.458599 4.173909e-09 0
  1.087380   0.290401 1655.458049 4.260866e-09 0
  1.090013   0.295608 1655.457142 4.347822e-09 0
  1.091165   0.301207 1655.456834 4.434778e-09 0
  1.093368   0.306493 1655.456286 4.521735e-09 0
  1.093656   0.312307 1655.456414 4.608691e-09 0
  1.094907   0.317833 1655.455851 4.695648e-09 0
  1.096454   0.323263 1655.455267 4.782604e-09 0
  1.099234   0.328308 1655.454800 4.869561e-09 0
  1.101421   0.333504 1655.454053 4.956517e-09 0
  1.104143   0.338521 1655.453262 5.043474e-09 0
  1.104894   0.344121 1655.452470 5.130430e-09 0
  1.107085   0.349263 1655.451715 5.217387e-09 0
  1.107063   0.355093 1655.451386 5.304343e-09 0
  1.110571   0.359772 1655.450669 5.391300e-09 0
  1.111842   0.365159 1655.450300 5.478256e-09 0
  1.113069   0.370546 1655.449839 5.565213e-09 0
  1.117128   0.374967 1655.449306 5.652169e-09 0
  1.120788   0.379489 1655.448351 5.739125e-09 0
  1.121610   0.384960 1655.447731 5.826082e-09 0
  1.122389   0.390435 1655.447185 5.913038e-09 0
  1.122233   0.396234 1655.447003 5.999995e-09 0
  1.124368   0.401210 1655.446235 6.086951e-09 0
  1.124215   0.401268 1655.446135 6.086951e-09 0
