# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.007710   3.957496 3796.043979 2.291494e-10 0
  0.015027   4.203402 3795.872716 4.582988e-10 0
  0.022870   4.159161 3795.884443 6.874481e-10 0
  0.030289   4.185023 3795.962430 9.165975e-10 0
  0.039013   4.063394 3795.950074 1.145747e-09 0
  0.047316   4.020626 3795.966352 1.374896e-09 1
  0.055865   3.972893 3795.985267 1.604046e-09 1
  0.066845   3.794642 3796.003785 1.833195e-09 1
  0.076285   3.740723 3796.022459 2.062344e-09 1
  0.087022   3.643597 3796.029743 2.291494e-09 1
  0.099521   3.504117 3796.066094 2.520643e-09 1
  0.109565   3.472658 3796.082314 2.749792e-09 1
  0.122837   3.355498 3796.103888 2.978942e-09 1
  0.136136   3.260621 3796.122656 3.208091e-09 1
  0.150991   3.149809 3796.142429 3.437240e-09 1
  0.166681   3.043514 3796.161515 3.666390e-09 1
  0.181970   2.962040 3796.180366 3.895539e-09 1
  0.200023   2.853316 3796.186431 4.124689e-09 1
  0.219159   2.748829 3796.185790 4.353838e-09 1
  0.240810   2.633382 3796.192104 4.582987e-09 1
  0.262762   2.534005 3796.189578 4.812137e-09 1
  0.286938   2.431036 3796.191329 5.041286e-09 1
  0.312534   2.333320 3796.186504 5.270435e-09 1
  0.340436   2.236030 3796.178135 5.501772e-09 1
  0.369962   2.143397 3796.167187 5.731469e-09 1
  0.400183   2.060903 3796.154812 5.961165e-09 1
  0.433272   1.976592 3796.136446 6.190861e-09 1
  0.465789   1.906583 3796.113944 6.420557e-09 1
  0.499616   1.840877 3796.088654 6.650254e-09 1
  0.533275   1.783900 3796.058977 6.879950e-09 1
  0.564156   1.741991 3796.023177 7.109646e-09 0
  0.573426   1.770423 3796.004294 7.339343e-09 0
  0.586046   1.786259 3795.980421 7.569038e-09 0
  0.583544   1.848977 3795.968799 7.798735e-09 0
  0.587013   1.892208 3795.957594 8.028432e-09 0
  0.585636   1.950471 3795.935489 8.258128e-09 0
  0.587751   1.997880 3795.920957 8.487824e-09 0
  0.592901   2.033926 3795.901643 8.717520e-09 0
  0.599764   2.063373 3795.876725 8.947216e-09 0
  0.604261   2.101313 3795.870716 9.176913e-09 0
  0.604936   2.151427 3795.860874 9.406609e-09 0
  0.605713   2.201081 3795.848875 9.636305e-09 0
  0.606861   2.249380 3795.840515 9.866001e-09 0
  0.607609   2.298826 3795.828192 1.009570e-08 0
  0.607274   2.352434 3795.816110 1.032539e-08 0
  0.609023   2.398022 3795.811236 1.055509e-08 0
  0.610367   2.444732 3795.801868 1.078479e-08 0
  0.611786   2.491154 3795.811284 1.101448e-08 0
  0.612794   2.538791 3795.802429 1.124418e-08 0
  0.613641   2.587005 3795.790359 1.147388e-08 0
  0.614471   2.635279 3795.779994 1.170357e-08 0
  0.614986   2.684694 3795.767557 1.193327e-08 0
  0.616106   2.731452 3795.756778 1.216296e-08 0
  0.616319   2.782091 3795.746775 1.239266e-08 0
  0.617997   2.825950 3795.736204 1.262236e-08 0
  0.618676   2.874221 3795.725540 1.285205e-08 0
  0.620136   2.918729 3795.715873 1.308175e-08 0
  0.620122   2.970064 3795.707224 1.331145e-08 0
  0.620795   3.017982 3795.695568 1.354114e-08 0
  0.621396   3.066272 3795.686893 1.377084e-08 0
  0.621336   3.117709 3795.677554 1.400053e-08 0
  0.619198   3.179689 3795.663198 1.423023e-08 0
  0.620552   3.224130 3795.656662 1.445993e-08 0
  0.621730   3.269063 3795.645817 1.468962e-08 0
  0.622562   3.315792 3795.637462 1.491932e-08 0
  0.622653   3.366351 3795.628994 1.514902e-08 0
  0.622934   3.415808 3795.618074 1.537871e-08 0
  0.622864   3.467252 3795.608862 1.560841e-08 0
  0.624031   3.511712 3795.600680 1.583810e-08 0
  0.624103   3.556161 3795.591745 1.604046e-08 0
  0.623701   3.507643 3795.600635 1.581076e-08 0
