# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.008782   1.767050 3796.032513 1.137543e-10 0
  0.019375   1.607531 3796.017312 2.275087e-10 0
  0.030230   1.544838 3796.048182 3.412630e-10 0
  0.040703   1.530699 3796.061425 4.550174e-10 1
  0.051674   1.506832 3796.082069 5.687717e-10 1
  0.063615   1.468762 3796.102539 6.825260e-10 1
  0.076718   1.420932 3796.121477 7.962804e-10 1
  0.089940   1.385322 3796.136831 9.100347e-10 1
  0.103774   1.349535 3796.169966 1.023789e-09 1
  0.119932   1.297410 3796.202547 1.137543e-09 1
  0.134771   1.271240 3796.214930 1.251298e-09 1
  0.151575   1.232841 3796.232317 1.365052e-09 1
  0.169821   1.192410 3796.239450 1.478806e-09 1
  0.188642   1.156047 3796.244262 1.592561e-09 1
  0.209821   1.113551 3796.251718 1.706315e-09 1
  0.229323   1.086834 3796.253698 1.820069e-09 1
  0.252931   1.046982 3796.254231 1.933824e-09 1
  0.276716   1.013245 3796.251262 2.047578e-09 1
  0.300579   0.984636 3796.248793 2.161333e-09 1
  0.324514   0.959934 3796.243132 2.275087e-09 1
  0.347015   0.942508 3796.235473 2.388841e-09 1
  0.373907   0.916263 3796.225328 2.502595e-09 1
  0.400422   0.894346 3796.212852 2.616350e-09 1
  0.425737   0.877760 3796.201262 2.730104e-09 1
  0.452003   0.860920 3796.185681 2.843858e-09 1
  0.477864   0.846724 3796.168195 2.957613e-09 1
  0.503567   0.834235 3796.148975 3.071367e-09 1
  0.529216   0.823009 3796.128227 3.185122e-09 1
  0.552028   0.816985 3796.105944 3.298876e-09 0
  0.568787   0.820420 3796.084841 3.412630e-09 0
  0.574738   0.840127 3796.080600 3.526385e-09 0
  0.579276   0.860229 3796.070484 3.640139e-09 0
  0.582284   0.882623 3796.062540 3.753893e-09 0
  0.585010   0.905163 3796.054970 3.867648e-09 0
  0.568362   0.959203 3796.051087 3.981402e-09 0
  0.571129   0.981612 3796.040649 4.095156e-09 0
  0.571886   1.007669 3796.033412 4.208910e-09 0
  0.574369   1.030404 3796.024993 4.322665e-09 0
  0.565025   1.075124 3796.020007 4.436419e-09 0
  0.567447   1.097832 3796.010257 4.550174e-09 0
  0.569868   1.120535 3796.001541 4.663928e-09 0
  0.573658   1.140377 3795.995489 4.777682e-09 0
  0.570846   1.173240 3795.987763 4.891437e-09 0
  0.605656   1.129055 3795.951077 5.005191e-09 0
  0.605737   1.157076 3795.943099 5.118945e-09 0
  0.605325   1.183656 3795.937237 5.232700e-09 0
  0.606078   1.207879 3795.930978 5.346454e-09 0
  0.606595   1.232547 3795.925507 5.460208e-09 0
  0.606341   1.258530 3795.920867 5.572869e-09 0
  0.607768   1.281445 3795.916135 5.687717e-09 0
  0.607290   1.308340 3795.910914 5.802565e-09 0
  0.607662   1.333419 3795.905319 5.917413e-09 0
  0.608047   1.358417 3795.899232 6.032261e-09 0
  0.608488   1.383318 3795.894586 6.147110e-09 0
  0.609136   1.407665 3795.889885 6.261958e-09 0
  0.609578   1.432452 3795.885782 6.376806e-09 0
  0.609896   1.457478 3795.880933 6.491654e-09 0
  0.610112   1.482739 3795.876024 6.606502e-09 0
  0.611315   1.505498 3795.868847 6.721350e-09 0
  0.612105   1.529291 3795.863777 6.836198e-09 0
  0.611837   1.555705 3795.860702 6.951046e-09 0
  0.612454   1.579778 3795.855651 7.065895e-09 0
  0.611984   1.606718 3795.852132 7.180743e-09 0
  0.613049   1.629508 3795.844939 7.295591e-09 0
  0.613362   1.654390 3795.841391 7.410439e-09 0
  0.613923   1.678434 3795.834852 7.525287e-09 0
  0.614291   1.703068 3795.829672 7.640135e-09 0
  0.614783   1.727293 3795.825375 7.754983e-09 0
  0.615096   1.751963 3795.819828 7.869832e-09 0
  0.615504   1.771511 3795.815620 7.962804e-09 0
  0.614901   1.747727 3795.821188 7.847955e-09 0
