# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.221528 122.900179 1582.885730 3.962261e-08 0
  0.221402 121.213672 1582.753333 3.905657e-08 0
  0.221161 119.587130 1582.595437 3.849053e-08 0
  0.221098 117.862236 1582.453351 3.792450e-08 0
  0.220489 116.423052 1582.510963 3.735846e-08 0
  0.220400 114.704630 1582.600448 3.679242e-08 0
  0.220520 112.879121 1582.555690 3.622638e-08 0
  0.219779 111.489017 1582.602336 3.566035e-08 0
  0.219639 109.790289 1582.548575 3.509431e-08 0
  0.219571 108.051838 1582.570109 3.452827e-08 0
  0.219361 106.383534 1582.348909 3.396223e-08 0
  0.218993 104.783878 1582.388571 3.339620e-08 0
  0.218671 103.157580 1582.533929 3.283016e-08 0
  0.217943 101.715809 1582.739328 3.226412e-08 0
  0.217605 100.084044 1583.004832 3.169808e-08 0
  0.216905  98.613503 1583.269535 3.113205e-08 0
  0.216574  96.970034 1583.448569 3.056601e-08 0
  0.215561  95.621037 1583.610459 2.999997e-08 0
  0.215451  93.860726 1583.894334 2.943394e-08 0
  0.214317  92.545047 1584.072985 2.886790e-08 0
  0.213257  91.182717 1584.179444 2.830186e-08 0
  0.212334  89.751438 1584.090857 2.773582e-08 0
  0.211117  88.417230 1584.344937 2.716979e-08 0
  0.209304  87.328004 1584.477654 2.660375e-08 0
  0.208217  85.916240 1584.598221 2.603771e-08 0
  0.206173  84.882219 1584.685613 2.547167e-08 0
  0.204027  83.858579 1585.037641 2.490564e-08 0
  0.202085  82.745589 1585.237456 2.433960e-08 0
  0.199960  81.674565 1585.561997 2.377356e-08 0
  0.197329  80.794252 1585.830866 2.320753e-08 0
  0.195214  79.676947 1586.102216 2.264149e-08 0
  0.194231  78.081863 1586.263366 2.207545e-08 0
  0.192343  76.820436 1586.554552 2.150942e-08 0
  0.190478  75.535061 1586.730308 2.094338e-08 0
  0.188603  74.221745 1586.944515 2.037734e-08 0
  0.187619  72.534271 1587.226800 1.981130e-08 0
  0.186407  70.925298 1587.369562 1.924527e-08 0
  0.185662  69.114740 1587.509995 1.867923e-08 0
  0.184582  67.405170 1587.771884 1.811319e-08 0
  0.183721  65.608734 1587.925623 1.754715e-08 0
  0.182417  63.943185 1588.121551 1.698112e-08 0
  0.181576  62.097866 1588.296952 1.641508e-08 0
  0.180440  60.337937 1588.367636 1.584904e-08 0
  0.179539  58.464178 1588.625079 1.528301e-08 0
  0.178305  56.685044 1588.907501 1.471697e-08 0
  0.175648  55.329658 1589.162834 1.415093e-08 0
  0.168541  55.351115 1589.499586 1.358489e-08 1
  0.154687  57.804607 1589.735517 1.301886e-08 1
  0.140521  60.869345 1589.946442 1.245282e-08 1
  0.126594  64.499538 1590.108972 1.188678e-08 1
  0.113993  68.227556 1590.117220 1.132074e-08 1
  0.101028  73.130660 1590.259622 1.075471e-08 1
  0.090149  77.651287 1590.221122 1.018867e-08 1
  0.079937  82.710736 1590.050998 9.622633e-09 1
  0.070731  87.974342 1590.071892 9.056596e-09 1
  0.063494  91.881394 1589.958940 8.490558e-09 1
  0.056331  96.662743 1589.741148 7.924521e-09 1
  0.049919 101.275684 1590.133198 7.358484e-09 1
  0.043938 106.224898 1589.781665 6.792447e-09 1
  0.038662 110.658833 1589.720841 6.226409e-09 1
  0.033630 115.653641 1589.457985 5.660372e-09 1
  0.029216 119.810598 1588.944468 5.094335e-09 1
  0.024704 125.949668 1589.176138 4.528298e-09 1
  0.020922 130.117882 1589.986360 3.962261e-09 1
  0.017220 135.517106 1590.037162 3.396223e-09 1
  0.013286 146.334108 1591.798239 2.830186e-09 1
  0.009887 157.253009 1589.469346 2.264149e-09 0
  0.007323 159.316975 1591.490987 1.698112e-09 0
  0.004632 167.102537 1600.779307 1.132074e-09 0
  0.001900 196.599305 1630.145118 5.660372e-10 0
  0.001348 257.875293 1566.259288 5.660372e-10 0
