# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.218613  88.757809 1583.321009 2.841507e-08 0
  0.218226  87.626218 1583.522418 2.800326e-08 0
  0.217679  86.554943 1583.564290 2.759144e-08 0
  0.217472  85.343181 1583.798515 2.717963e-08 0
  0.216913  84.267558 1583.949263 2.676782e-08 0
  0.216612  83.085437 1584.196058 2.635601e-08 0
  0.215998  82.020410 1584.325040 2.594419e-08 0
  0.215316  80.973879 1584.466971 2.553238e-08 0
  0.214564  79.947349 1584.569448 2.512057e-08 0
  0.213677  78.963316 1584.616097 2.470876e-08 0
  0.213098  77.858747 1584.544057 2.429694e-08 0
  0.212144  76.881889 1584.704563 2.388513e-08 0
  0.210842  76.021626 1584.927785 2.347332e-08 0
  0.209952  75.006473 1584.980036 2.306151e-08 0
  0.208941  74.023635 1585.008198 2.264969e-08 0
  0.207312  73.247339 1585.170797 2.223788e-08 0
  0.205994  72.351382 1585.262860 2.182607e-08 0
  0.205151  71.276283 1585.458266 2.141426e-08 0
  0.203553  70.454552 1585.628871 2.100244e-08 0
  0.201391  69.814452 1585.803573 2.059063e-08 0
  0.199940  68.912958 1586.051621 2.017882e-08 0
  0.198319  68.059967 1586.210946 1.976700e-08 0
  0.196506  67.255176 1586.438866 1.935519e-08 0
  0.195485  66.168650 1586.633393 1.894338e-08 0
  0.193975  65.234820 1586.778134 1.853157e-08 0
  0.192529  64.261950 1587.007936 1.811975e-08 0
  0.191790  63.043906 1587.201981 1.770794e-08 0
  0.190531  61.985683 1587.342805 1.729613e-08 0
  0.189706  60.772309 1587.493536 1.688432e-08 0
  0.188262  59.742856 1587.710295 1.647250e-08 0
  0.187077  58.619880 1587.851161 1.606069e-08 0
  0.186431  57.314855 1587.972140 1.564888e-08 0
  0.185976  55.944509 1588.009963 1.523707e-08 0
  0.185460  54.578434 1588.240369 1.482525e-08 0
  0.184658  53.295594 1588.363445 1.441344e-08 0
  0.183753  52.027257 1588.501991 1.400163e-08 0
  0.183097  50.676684 1588.665536 1.358982e-08 0
  0.182160  49.394362 1588.790511 1.317800e-08 0
  0.181756  47.958538 1588.856523 1.276619e-08 0
  0.180935  46.621668 1588.931198 1.235438e-08 0
  0.180412  45.194226 1589.110406 1.194257e-08 0
  0.179266  43.909388 1589.392191 1.153075e-08 0
  0.178553  42.515237 1589.541081 1.111894e-08 0
  0.175833  41.568091 1589.809777 1.070713e-08 0
  0.173149  40.589415 1590.055378 1.029532e-08 0
  0.159781  42.229214 1590.248408 9.883502e-09 1
  0.146442  44.158224 1590.414082 9.471690e-09 1
  0.133227  46.426951 1590.627796 9.059877e-09 1
  0.120345  49.068584 1590.608469 8.648064e-09 1
  0.108086  52.026108 1590.824083 8.236252e-09 1
  0.096762  55.216328 1590.812039 7.824439e-09 1
  0.086767  58.334262 1590.891680 7.412627e-09 1
  0.077667  61.551335 1590.835580 7.000814e-09 1
  0.069021  65.188533 1590.739015 6.589001e-09 1
  0.061645  68.427087 1590.610670 6.177189e-09 1
  0.054339  72.451443 1590.576144 5.765377e-09 1
  0.048301  75.686037 1590.659511 5.353564e-09 1
  0.042443  79.505719 1590.335756 4.941751e-09 1
  0.037561  82.350420 1590.684378 4.529938e-09 1
  0.032252  87.187192 1590.208019 4.118126e-09 1
  0.028206  89.722117 1590.867136 3.706313e-09 1
  0.023907  94.099950 1590.644108 3.294501e-09 1
  0.020084  98.014860 1590.714307 2.882688e-09 1
  0.016507 102.215757 1591.251353 2.470875e-09 1
  0.013271 105.949381 1591.392937 2.059063e-09 1
  0.010272 109.507245 1591.479563 1.647250e-09 1
  0.007093 118.910676 1593.321177 1.235438e-09 0
  0.004213 132.903647 1600.222419 8.236252e-10 0
  0.001494 183.556828 1621.931866 4.118126e-10 0
  0.000802 335.476312 1573.763022 4.118126e-10 0
