# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.209743  64.008329 1585.879338 1.960075e-08 0
  0.208845  63.365353 1585.894928 1.932074e-08 0
  0.208028  62.691594 1585.987987 1.904073e-08 0
  0.207058  62.059261 1586.055235 1.876072e-08 0
  0.205590  61.569247 1586.142594 1.848071e-08 0
  0.205213  60.747353 1586.268310 1.820070e-08 0
  0.204145  60.126045 1586.345153 1.792068e-08 0
  0.202853  59.561899 1586.540649 1.764067e-08 0
  0.201976  58.871836 1586.662517 1.736066e-08 0
  0.200461  58.359563 1586.818286 1.708065e-08 0
  0.199205  57.765659 1586.914995 1.680064e-08 0
  0.197861  57.187680 1587.062310 1.652063e-08 0
  0.197125  56.428312 1587.200244 1.624062e-08 0
  0.196585  55.607430 1587.346085 1.596061e-08 0
  0.195567  54.916411 1587.480116 1.568060e-08 0
  0.194347  54.274235 1587.610666 1.540059e-08 0
  0.193508  53.518317 1587.735940 1.512058e-08 0
  0.192368  52.838021 1587.878715 1.484057e-08 0
  0.192103  51.912594 1588.017680 1.456056e-08 0
  0.191008  51.206704 1588.113344 1.428055e-08 0
  0.190202  50.415043 1588.217216 1.400053e-08 0
  0.189496  49.591211 1588.304389 1.372052e-08 0
  0.189012  48.702545 1588.423675 1.344051e-08 0
  0.188063  47.926955 1588.601913 1.316050e-08 0
  0.187187  47.129490 1588.645809 1.288049e-08 0
  0.187119  46.120517 1588.744735 1.260048e-08 0
  0.186614  45.217459 1588.840845 1.232047e-08 0
  0.186246  44.277367 1588.911143 1.204046e-08 0
  0.185602  43.395592 1589.059421 1.176045e-08 0
  0.185421  42.405342 1589.131898 1.148044e-08 0
  0.184550  41.565468 1589.234127 1.120043e-08 0
  0.184357  40.568530 1589.334625 1.092042e-08 0
  0.183897  39.626241 1589.458720 1.064041e-08 0
  0.182916  38.791711 1589.527515 1.036040e-08 0
  0.182489  37.830697 1589.623727 1.008038e-08 0
  0.182502  36.779701 1589.611521 9.800375e-09 0
  0.181689  35.887320 1589.654316 9.520363e-09 0
  0.180982  34.965376 1589.768462 9.240353e-09 0
  0.180705  33.957207 1589.892706 8.960342e-09 0
  0.179932  33.033532 1590.094830 8.680331e-09 0
  0.179302  32.081073 1590.266790 8.400321e-09 0
  0.178771  31.104310 1590.418534 8.120310e-09 0
  0.177186  30.300555 1590.558018 7.840299e-09 0
  0.176026  29.412657 1590.649294 7.560288e-09 0
  0.172339  28.925311 1590.825715 7.280278e-09 0
  0.160708  29.824879 1591.027570 7.000267e-09 1
  0.148124  31.067278 1591.184389 6.720257e-09 1
  0.136359  32.343567 1591.307792 6.440246e-09 1
  0.124140  33.985262 1591.367796 6.160235e-09 1
  0.112371  35.837256 1591.471334 5.880224e-09 1
  0.101573  37.762490 1591.459648 5.600214e-09 1
  0.090886  40.092202 1591.483972 5.320203e-09 1
  0.081769  42.217289 1591.516440 5.040192e-09 1
  0.073544  44.330007 1591.591189 4.760182e-09 1
  0.065525  46.829339 1591.638223 4.480171e-09 1
  0.058218  49.414779 1591.374344 4.200160e-09 1
  0.051685  51.948484 1591.466159 3.920149e-09 1
  0.045829  54.404398 1591.252098 3.640139e-09 1
  0.040312  57.092079 1591.221462 3.360128e-09 1
  0.035509  59.413398 1591.061076 3.080118e-09 1
  0.030706  62.456402 1591.290844 2.800107e-09 1
  0.026643  64.783072 1590.897402 2.520096e-09 1
  0.022674  67.667492 1591.158782 2.240085e-09 1
  0.019003  70.643939 1591.476243 1.960075e-09 1
  0.015649  73.529675 1591.143262 1.680064e-09 1
  0.012556  76.327209 1592.508795 1.400053e-09 1
  0.009726  78.753603 1590.399586 1.120043e-09 0
  0.006685  85.954873 1592.636655 8.400321e-10 0
  0.004112  92.902734 1597.163548 5.600214e-10 0
  0.001472 127.997846 1609.809928 2.800107e-10 0
  0.001163 161.286246 1594.536611 2.800107e-10 0
