# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.001512 295.331858 1614.123599 6.562750e-10 0
  0.003611 242.300725 1593.763640 1.312550e-09 0
  0.007243 185.495970 1592.349953 1.968825e-09 0
  0.010023 178.873177 1591.082590 2.625100e-09 1
  0.012987 172.399387 1587.675000 3.281375e-09 1
  0.016183 166.242125 1588.372829 3.937650e-09 1
  0.019383 161.903105 1590.665166 4.593925e-09 1
  0.022915 156.451766 1588.586937 5.250200e-09 1
  0.027080 149.018105 1588.507435 5.906475e-09 1
  0.030994 144.670472 1588.647010 6.562750e-09 1
  0.035396 139.343262 1589.133369 7.219026e-09 1
  0.040281 133.580433 1588.909476 7.875301e-09 1
  0.045460 128.220798 1589.283534 8.531575e-09 1
  0.051000 123.084599 1589.442355 9.187850e-09 1
  0.057260 117.461129 1589.444674 9.844126e-09 1
  0.064306 111.557052 1589.692845 1.050040e-08 1
  0.072490 105.153966 1589.350637 1.115668e-08 1
  0.080858  99.802281 1589.657738 1.181295e-08 1
  0.089706  94.964923 1589.579502 1.246923e-08 1
  0.100092  89.580481 1589.746520 1.312550e-08 1
  0.111239  84.638381 1589.710950 1.378178e-08 1
  0.123362  79.954478 1589.628417 1.443805e-08 1
  0.136198  75.709905 1589.520532 1.509433e-08 1
  0.149603  71.924179 1589.335319 1.575060e-08 1
  0.163821  68.418606 1589.111174 1.640688e-08 1
  0.174111  66.952948 1588.780383 1.706315e-08 0
  0.177513  68.195986 1588.439382 1.771943e-08 0
  0.178990  70.135209 1588.214198 1.837570e-08 0
  0.180609  71.990591 1587.949889 1.903198e-08 0
  0.181397  74.148686 1587.732644 1.968825e-08 0
  0.182755  76.049014 1587.586976 2.034453e-08 0
  0.183705  78.099211 1587.355300 2.100080e-08 0
  0.184924  80.007818 1587.193687 2.165708e-08 0
  0.186115  81.907709 1586.940625 2.231335e-08 0
  0.187575  83.659009 1586.761745 2.296963e-08 0
  0.189063  85.375023 1586.482157 2.362590e-08 0
  0.190635  87.023091 1586.212258 2.428218e-08 0
  0.192862  88.342353 1585.984438 2.493845e-08 0
  0.194826  89.753778 1585.731276 2.559473e-08 0
  0.196810  91.130067 1585.350085 2.625100e-08 0
  0.199871  91.976626 1585.056659 2.690728e-08 0
  0.202368  93.057738 1584.743925 2.756355e-08 0
  0.204332  94.356465 1584.500830 2.821983e-08 0
  0.206461  95.555429 1584.271929 2.887610e-08 0
  0.208558  96.744896 1584.032633 2.953238e-08 0
  0.210238  98.100741 1583.992928 3.018865e-08 0
  0.211812  99.491972 1583.798278 3.084493e-08 0
  0.213164 100.959936 1583.828173 3.150120e-08 0
  0.214572 102.392032 1583.640115 3.215748e-08 0
  0.215180 104.188736 1583.303893 3.281375e-08 0
  0.215700 106.014630 1583.128894 3.347003e-08 0
  0.216695 107.598054 1582.895534 3.412630e-08 0
  0.217218 109.404376 1582.606141 3.478258e-08 0
  0.217896 111.120612 1582.437409 3.543885e-08 0
  0.218450 112.893104 1582.130247 3.609513e-08 0
  0.218622 114.853918 1581.973710 3.675140e-08 0
  0.218336 117.053008 1582.168761 3.740768e-08 0
  0.219005 118.744711 1582.283089 3.806395e-08 0
  0.219153 120.712741 1582.291942 3.872023e-08 0
  0.219133 122.770774 1582.306696 3.937650e-08 0
  0.219638 124.531944 1582.091359 4.003278e-08 0
  0.219866 126.439365 1582.210089 4.068905e-08 0
  0.220112 128.335150 1582.374869 4.134533e-08 0
  0.220574 130.100823 1582.414007 4.200160e-08 0
  0.220242 132.332271 1582.588439 4.265788e-08 0
  0.220702 134.089450 1582.617756 4.331415e-08 0
  0.221183 135.825198 1582.650932 4.397043e-08 0
  0.221449 137.687265 1582.699252 4.462670e-08 0
  0.221687 139.561736 1582.560260 4.528298e-08 0
  0.222537 141.043745 1582.532558 4.593925e-08 0
  0.222366 141.152393 1582.455426 4.593925e-08 0
