# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.002867  82.403027 6765.717775 2.304072e-09 0
  0.005603  84.384770 6766.080158 4.608145e-09 0
  0.009075  78.151808 6766.576162 6.912217e-09 0
  0.012320  76.764845 6766.595720 9.216289e-09 1
  0.015448  76.506011 6767.365161 1.152036e-08 1
  0.018996  74.676885 6767.529568 1.382443e-08 1
  0.022385  73.932969 6767.390816 1.612851e-08 1
  0.026183  72.224581 6768.029368 1.843258e-08 1
  0.030144  70.584734 6767.583921 2.073665e-08 1
  0.034399  68.726506 6767.917172 2.304072e-08 1
  0.038633  67.317575 6767.782938 2.534480e-08 1
  0.043202  65.669466 6767.927297 2.764887e-08 1
  0.047987  64.048094 6768.028569 2.995294e-08 1
  0.053059  62.382229 6768.095652 3.225701e-08 1
  0.058832  60.280210 6767.960398 3.456108e-08 1
  0.064661  58.499473 6768.173747 3.686516e-08 1
  0.071089  56.537803 6768.177491 3.916923e-08 1
  0.077932  54.607594 6768.061125 4.147330e-08 1
  0.085317  52.650906 6768.130190 4.377737e-08 1
  0.093931  50.339455 6768.173653 4.608144e-08 1
  0.103069  48.171293 6768.124820 4.838552e-08 1
  0.112838  46.096048 6768.029492 5.068959e-08 1
  0.124040  43.838774 6767.993796 5.299366e-08 1
  0.136317  41.625249 6767.875099 5.529774e-08 1
  0.150474  39.280200 6767.831799 5.760181e-08 1
  0.166251  36.974693 6767.732687 5.990588e-08 1
  0.183508  34.785987 6767.586079 6.220995e-08 1
  0.198944  33.273363 6767.293742 6.451402e-08 1
  0.209001  32.777082 6766.504720 6.681810e-08 0
  0.212574  33.364670 6766.243790 6.912217e-08 0
  0.215239  34.050423 6766.000451 7.142624e-08 0
  0.218585  34.611092 6765.776004 7.373031e-08 0
  0.221181  35.273383 6765.516185 7.603439e-08 0
  0.223261  36.004112 6765.287378 7.833846e-08 0
  0.225330  36.722349 6765.030052 8.064253e-08 0
  0.227304  37.443593 6764.770591 8.294660e-08 0
  0.229299  38.149540 6764.557688 8.525067e-08 0
  0.230346  38.998151 6764.137089 8.755474e-08 0
  0.224813  40.955549 6762.925598 8.985882e-08 0
  0.213293  44.186915 6760.989368 9.216289e-08 0
  0.196223  49.176883 6758.538046 9.446696e-08 0
  0.172148  57.482882 6756.038096 9.677103e-08 0
  0.145432  69.801266 6754.042629 9.907511e-08 0
  0.122935  84.558480 6752.365660 1.013792e-07 0
  0.103157 103.073166 6750.578886 1.036833e-07 0
  0.082087 132.467611 6749.516264 1.059873e-07 0
  0.071790 153.886746 6741.676048 1.082914e-07 0
  0.036296  96.587779 6887.472265 1.093792e-07 0
  0.045040  71.594396 6766.390109 1.070751e-07 0
