# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.002892  63.440510 6764.416960 1.781787e-09 0
  0.005947  61.568330 6766.543762 3.563573e-09 0
  0.009111  60.422091 6767.067721 5.345360e-09 0
  0.012117  60.579944 6766.815232 7.127147e-09 1
  0.015729  58.322601 6767.494243 8.908933e-09 1
  0.018928  58.172094 6767.275620 1.069072e-08 1
  0.022387  57.368458 6767.928022 1.247251e-08 1
  0.026295  55.833448 6767.871185 1.425429e-08 1
  0.030263  54.578265 6767.915433 1.603608e-08 1
  0.034336  53.447852 6767.963475 1.781787e-08 1
  0.038834  51.982502 6768.063654 1.959965e-08 1
  0.043518  50.603717 6767.829945 2.138144e-08 1
  0.048565  49.121168 6768.088217 2.316323e-08 1
  0.053849  47.712819 6768.118679 2.494501e-08 1
  0.059631  46.163680 6768.169357 2.672680e-08 1
  0.065493  44.834341 6768.162191 2.850859e-08 1
  0.072643  42.947147 6768.224495 3.029037e-08 1
  0.079546  41.527449 6768.137035 3.207216e-08 1
  0.087495  39.851477 6768.201922 3.385395e-08 1
  0.096282  38.120497 6768.260403 3.563573e-08 1
  0.105576  36.503891 6768.228155 3.741752e-08 1
  0.116205  34.744243 6768.168206 3.919931e-08 1
  0.128074  32.957068 6768.101364 4.098110e-08 1
  0.141502  31.126600 6768.055248 4.276288e-08 1
  0.156578  29.301704 6767.967129 4.454467e-08 1
  0.172920  27.593627 6767.853711 4.632646e-08 1
  0.190998  25.941497 6767.662337 4.810824e-08 1
  0.206161  24.898675 6767.034106 4.989003e-08 0
  0.209761  25.368766 6766.778078 5.167182e-08 0
  0.212862  25.863393 6766.595801 5.345360e-08 0
  0.215193  26.436519 6766.439171 5.523539e-08 0
  0.217110  27.047670 6766.239652 5.701718e-08 0
  0.219549  27.583197 6766.044253 5.879896e-08 0
  0.221463  28.173701 6765.860519 6.058075e-08 0
  0.223130  28.785783 6765.680650 6.236254e-08 0
  0.224674  29.403646 6765.445835 6.414432e-08 0
  0.226493  29.978465 6765.242925 6.592611e-08 0
  0.228255  30.550968 6765.032282 6.770790e-08 0
  0.229652  31.164387 6764.829859 6.948968e-08 0
  0.231499  31.708375 6764.621713 7.127147e-08 0
  0.233301  32.250811 6764.452024 7.305326e-08 0
  0.235469  32.733697 6764.319699 7.483504e-08 0
  0.237652  33.205242 6764.190422 7.661683e-08 0
  0.240018  33.641828 6764.007578 7.839862e-08 0
  0.241865  34.144060 6763.849319 8.018040e-08 0
  0.244525  34.522828 6763.662521 8.196219e-08 0
  0.246927  34.930261 6763.485451 8.374398e-08 0
  0.247844  35.539021 6763.182691 8.552576e-08 0
  0.243436  36.909150 6762.373156 8.730755e-08 0
  0.235069  38.959236 6761.100524 8.908934e-08 0
  0.222830  41.890931 6759.514201 9.087113e-08 0
  0.206165  46.175913 6757.848405 9.265292e-08 0
  0.187214  51.869810 6756.316219 9.443470e-08 0
  0.167532  59.110353 6755.143052 9.621649e-08 0
  0.152093  66.322573 6753.935646 9.799828e-08 0
  0.135808  75.644782 6752.878964 9.978006e-08 0
  0.121109  86.339991 6751.710939 1.015618e-07 0
  0.104880 101.474357 6750.945681 1.033436e-07 0
  0.094970 113.843338 6748.070504 1.051254e-07 0
  0.057730 184.120611 6773.141142 1.069072e-07 0
  0.248598  35.612367 6763.317969 1.086890e-07 0
  0.239674  40.298424 6751.205267 1.093792e-07 0
  0.094052 115.420856 6739.271605 1.075974e-07 0
