# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.007084  10.126609 1640.849680 2.108830e-09 0
  0.007460  16.003668 1647.952455 4.217661e-09 0
  0.030255   4.213536 1645.418845 6.326491e-09 0
  0.053580   5.974314 1644.981332 8.435322e-09 1
  0.066730   6.048008 1645.126644 1.054415e-08 1
  0.084247   5.756987 1645.149200 1.265298e-08 1
  0.101165   5.588900 1645.251609 1.476181e-08 1
  0.118164   5.473020 1645.248023 1.687064e-08 1
  0.138818   5.240719 1645.266382 1.897947e-08 1
  0.158009   5.115740 1645.286867 2.108830e-08 1
  0.180132   4.936548 1645.285191 2.319714e-08 1
  0.204483   4.743862 1645.294242 2.530597e-08 1
  0.228059   4.607759 1645.310826 2.741480e-08 1
  0.255940   4.421946 1645.303693 2.952363e-08 1
  0.285182   4.252002 1645.295594 3.163246e-08 1
  0.317253   4.076940 1645.295357 3.374129e-08 1
  0.354048   3.881543 1645.296096 3.585012e-08 1
  0.392122   3.710849 1645.292950 3.795895e-08 1
  0.434515   3.534871 1645.283230 4.006778e-08 1
  0.479771   3.369928 1645.273974 4.217661e-08 1
  0.532362   3.188869 1645.263881 4.428544e-08 1
  0.588422   3.022433 1645.251124 4.639427e-08 1
  0.651260   2.854938 1645.239239 4.850310e-08 1
  0.718999   2.698331 1645.221548 5.061193e-08 1
  0.791835   2.552103 1645.198940 5.272076e-08 1
  0.868530   2.419777 1645.176427 5.482959e-08 1
  0.932133   2.341306 1645.151969 5.693842e-08 0
  0.964181   2.347468 1645.133481 5.904725e-08 0
  0.975947   2.402124 1645.124349 6.115608e-08 0
  0.984877   2.462421 1645.114307 6.326491e-08 0
  0.991168   2.528358 1645.105228 6.537374e-08 0
  0.995001   2.599867 1645.098854 6.748257e-08 0
  0.997341   2.674819 1645.094385 6.959141e-08 0
  1.001424   2.744641 1645.086392 7.170024e-08 0
  1.003658   2.819079 1645.078747 7.380907e-08 0
  1.007142   2.889592 1645.072623 7.591790e-08 0
  1.007960   2.967449 1645.065466 7.802673e-08 0
  1.008986   3.044549 1645.059575 8.013556e-08 0
  1.011629   3.116506 1645.051879 8.224439e-08 0
  1.013222   3.191389 1645.046334 8.435322e-08 0
  1.015493   3.263861 1645.040015 8.646205e-08 0
  1.017060   3.338318 1645.031627 8.857088e-08 0
  1.019527   3.409531 1645.023870 9.067970e-08 0
  1.023030   3.476868 1645.018142 9.278854e-08 0
  1.024233   3.551712 1645.012737 9.489737e-08 0
  1.025440   3.626372 1645.005687 9.700620e-08 0
  1.027361   3.698278 1644.996567 9.911503e-08 0
  1.028875   3.771401 1644.990288 1.012239e-07 0
  1.030540   3.843757 1644.982063 1.033327e-07 0
  1.032394   3.915137 1644.978923 1.054415e-07 0
  1.033967   3.987384 1644.971664 1.075504e-07 0
  1.036835   4.043962 1644.966154 1.093792e-07 0
  1.033527   3.978561 1644.972824 1.072703e-07 0
