# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.612997   2.676367 3785.798300 1.416460e-08 0
  0.611787   2.643336 3785.806517 1.396225e-08 0
  0.612081   2.603793 3785.812219 1.375990e-08 0
  0.611342   2.568565 3785.822090 1.355755e-08 0
  0.611400   2.530025 3785.827334 1.335520e-08 0
  0.611883   2.489686 3785.836953 1.315285e-08 0
  0.611306   2.453741 3785.839829 1.295049e-08 0
  0.611335   2.415278 3785.845291 1.274814e-08 0
  0.611055   2.377992 3785.854390 1.254579e-08 0
  0.610413   2.342128 3785.860684 1.234344e-08 0
  0.610182   2.304613 3785.865255 1.214109e-08 0
  0.610108   2.266430 3785.874717 1.193874e-08 0
  0.610187   2.227746 3785.882659 1.173638e-08 0
  0.610431   2.188471 3785.889449 1.153403e-08 0
  0.610317   2.150463 3785.897391 1.133168e-08 0
  0.609891   2.113527 3785.905662 1.112933e-08 0
  0.609294   2.077131 3785.914302 1.092698e-08 0
  0.609022   2.039575 3785.922701 1.072463e-08 0
  0.609203   2.000521 3785.929133 1.052228e-08 0
  0.609584   1.960814 3785.924343 1.031993e-08 0
  0.608884   1.924571 3785.931652 1.011757e-08 0
  0.609212   1.884999 3785.942547 9.915222e-09 0
  0.608744   1.848044 3785.946360 9.712871e-09 0
  0.609563   1.807068 3785.954098 9.510519e-09 0
  0.608862   1.770642 3785.962313 9.308168e-09 0
  0.607620   1.735695 3785.970192 9.105816e-09 0
  0.608233   1.695422 3785.977386 8.903465e-09 0
  0.606997   1.660276 3785.983486 8.701113e-09 0
  0.606332   1.623396 3785.992297 8.498762e-09 0
  0.605354   1.587328 3785.999545 8.296410e-09 0
  0.605144   1.549085 3786.009671 8.094059e-09 0
  0.600737   1.521469 3786.018478 7.891707e-09 0
  0.595845   1.494622 3786.027052 7.689356e-09 0
  0.594177   1.459224 3786.040850 7.487004e-09 0
  0.595164   1.417515 3786.051587 7.284653e-09 0
  0.591859   1.385752 3786.064416 7.082301e-09 0
  0.593447   1.342680 3786.072884 6.879950e-09 0
  0.589828   1.311020 3786.086302 6.677599e-09 0
  0.582085   1.287958 3786.104411 6.475247e-09 0
  0.573683   1.265933 3786.123069 6.272896e-09 0
  0.564203   1.245774 3786.139916 6.070544e-09 0
  0.543608   1.249081 3786.167665 5.868193e-09 1
  0.514042   1.275409 3786.195683 5.665841e-09 1
  0.479181   1.319085 3786.227434 5.463490e-09 1
  0.442717   1.375690 3786.249895 5.261138e-09 1
  0.406506   1.440770 3786.271104 5.058787e-09 1
  0.374548   1.501545 3786.285220 4.856435e-09 1
  0.342984   1.571438 3786.298970 4.654084e-09 1
  0.313629   1.643891 3786.310685 4.451732e-09 1
  0.286279   1.719221 3786.315654 4.249381e-09 1
  0.259125   1.808955 3786.318498 4.047029e-09 1
  0.236293   1.884557 3786.320737 3.844678e-09 1
  0.214273   1.968841 3786.318259 3.642327e-09 1
  0.194038   2.053365 3786.314605 3.439975e-09 1
  0.174662   2.146341 3786.289168 3.237624e-09 1
  0.156557   2.245490 3786.280459 3.035272e-09 1
  0.140896   2.328132 3786.253196 2.832921e-09 1
  0.127412   2.391322 3786.257747 2.630569e-09 1
  0.112695   2.495551 3786.248049 2.428218e-09 1
  0.099952   2.578760 3786.221891 2.225866e-09 1
  0.087860   2.667428 3786.209189 2.023515e-09 1
  0.075593   2.790130 3786.190899 1.821163e-09 1
  0.065293   2.869777 3786.140685 1.618812e-09 1
  0.052031   3.152569 3786.171395 1.416460e-09 1
  0.047332   2.970853 3786.188550 1.214109e-09 1
  0.040569   2.884048 3786.110160 1.011757e-09 1
  0.029089   3.221530 3786.064998 8.094059e-10 0
  0.021934   3.205550 3786.068192 6.070544e-10 0
  0.014510   3.229898 3786.040339 4.047029e-10 0
  0.007583   3.022309 3785.719156 2.023515e-10 0
  0.006691   3.280125 3786.331128 2.023515e-10 0
