# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.002803  13.012010 6764.054184 4.473608e-10 0
  0.005614  13.472329 6764.291800 8.947216e-10 0
  0.008698  13.035643 6764.635979 1.342082e-09 0
  0.011792  12.825747 6764.924451 1.789443e-09 1
  0.015281  12.382357 6764.952505 2.236804e-09 1
  0.018605  12.204236 6764.981667 2.684165e-09 1
  0.022385  11.833899 6765.017691 3.131526e-09 1
  0.026363  11.482499 6765.108470 3.578887e-09 1
  0.030427  11.193358 6765.165231 4.026247e-09 1
  0.034726  10.897690 6765.154302 4.473608e-09 1
  0.039488  10.541580 6765.206878 4.920969e-09 1
  0.044577  10.187247 6765.241629 5.368330e-09 1
  0.049907   9.857483 6765.237683 5.815691e-09 1
  0.055889   9.479599 6765.241619 6.263051e-09 1
  0.062503   9.081927 6765.248003 6.710412e-09 1
  0.069447   8.718795 6765.242367 7.157773e-09 1
  0.076984   8.356713 6765.253989 7.605134e-09 1
  0.085907   7.929274 6765.249538 8.052495e-09 1
  0.095213   7.551443 6765.223914 8.499856e-09 1
  0.105917   7.145683 6765.203232 8.947216e-09 1
  0.117578   6.758536 6765.167371 9.394577e-09 1
  0.130833   6.362649 6765.120073 9.841938e-09 1
  0.145384   5.985614 6765.062203 1.028930e-08 1
  0.160749   5.646900 6764.972332 1.073666e-08 1
  0.178492   5.295791 6764.865826 1.118402e-08 1
  0.195105   5.029474 6764.685160 1.163138e-08 1
  0.205686   4.954199 6764.508499 1.207874e-08 0
  0.206438   5.132094 6764.469743 1.252610e-08 0
  0.207551   5.286337 6764.414520 1.297346e-08 0
  0.207998   5.457318 6764.368834 1.342082e-08 0
  0.208431   5.627548 6764.322452 1.386819e-08 0
  0.209181   5.787779 6764.262574 1.431555e-08 0
  0.209898   5.948389 6764.204263 1.476291e-08 0
  0.210740   6.104116 6764.143026 1.521027e-08 0
  0.211034   6.275645 6764.101295 1.565763e-08 0
  0.211500   6.440445 6764.049804 1.610499e-08 0
  0.211944   6.605670 6764.002936 1.655235e-08 0
  0.212106   6.778860 6763.949386 1.699971e-08 0
  0.212635   6.940338 6763.908133 1.744707e-08 0
  0.212818   7.111862 6763.855128 1.789443e-08 0
  0.213686   7.260321 6763.810122 1.834179e-08 0
  0.214186   7.420090 6763.766306 1.878915e-08 0
  0.214225   7.595366 6763.720413 1.923652e-08 0
  0.214428   7.764794 6763.679610 1.968388e-08 0
  0.215082   7.916999 6763.633114 2.013124e-08 0
  0.215458   8.078847 6763.588109 2.057860e-08 0
  0.216136   8.228457 6763.537300 2.102596e-08 0
  0.216426   8.392485 6763.494064 2.147332e-08 0
  0.217047   8.542503 6763.437543 2.192068e-08 0
  0.217542   8.697186 6763.386681 2.236804e-08 0
  0.217794   8.861271 6763.354042 2.281540e-08 0
  0.218152   9.019828 6763.303424 2.326276e-08 0
  0.218418   9.182231 6763.257115 2.371012e-08 0
  0.218700   9.343588 6763.219132 2.415748e-08 0
  0.219595   9.477629 6763.170839 2.460485e-08 0
  0.219545   9.652305 6763.130315 2.505221e-08 0
  0.220252   9.793086 6763.085252 2.549957e-08 0
  0.220621   9.948064 6763.033782 2.594693e-08 0
  0.221334  10.087257 6762.993368 2.639429e-08 0
  0.221770  10.237601 6762.932840 2.684165e-08 0
  0.221929  10.401184 6762.888182 2.728901e-08 0
  0.222218  10.557662 6762.831116 2.773637e-08 0
  0.222454  10.716980 6762.791256 2.818373e-08 0
  0.223233  10.848999 6762.746593 2.863109e-08 0
  0.223444  11.007870 6762.691479 2.907845e-08 0
  0.223941  11.152667 6762.646470 2.952581e-08 0
  0.224329  11.302043 6762.599740 2.997317e-08 0
  0.224603  11.456889 6762.559794 3.042054e-08 0
  0.225220  11.593392 6762.513634 3.086790e-08 0
  0.225261  11.759252 6762.465833 3.131526e-08 0
  0.225105  11.767965 6762.463187 3.131526e-08 0
