# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.260972  28.248921 6758.763784 8.648064e-08 0
  0.259661  27.985176 6758.864280 8.524521e-08 0
  0.258377  27.716274 6758.984270 8.400977e-08 0
  0.257003  27.454586 6759.106772 8.277433e-08 0
  0.255242  27.231646 6759.213719 8.153889e-08 0
  0.253849  26.966000 6759.335256 8.030345e-08 0
  0.252429  26.700844 6759.433254 7.906802e-08 0
  0.250991  26.433746 6759.556351 7.783258e-08 0
  0.249820  26.136477 6759.661384 7.659714e-08 0
  0.248469  25.854785 6759.759878 7.536170e-08 0
  0.247563  25.524109 6759.852386 7.412627e-08 0
  0.245985  25.259346 6759.961437 7.289083e-08 0
  0.244762  24.955472 6760.058486 7.165539e-08 0
  0.243120  24.690389 6760.176099 7.041995e-08 0
  0.241647  24.405264 6760.284162 6.918451e-08 0
  0.240395  24.094052 6760.404686 6.794908e-08 0
  0.238814  23.812493 6760.526089 6.671364e-08 0
  0.237407  23.509862 6760.653664 6.547820e-08 0
  0.236090  23.195713 6760.743921 6.424276e-08 0
  0.235033  22.851126 6760.871399 6.300733e-08 0
  0.233692  22.531937 6760.980377 6.177189e-08 0
  0.232404  22.203353 6761.102128 6.053645e-08 0
  0.231216  21.862419 6761.199673 5.930101e-08 0
  0.230044  21.515204 6761.332571 5.806557e-08 0
  0.229349  21.121664 6761.443170 5.683014e-08 0
  0.228139  20.771682 6761.567832 5.559470e-08 0
  0.227153  20.398199 6761.690997 5.435926e-08 0
  0.226034  20.032531 6761.837464 5.312383e-08 0
  0.225174  19.642040 6761.960641 5.188838e-08 0
  0.224254  19.252902 6762.085833 5.065295e-08 0
  0.223470  18.848520 6762.228825 4.941751e-08 0
  0.222334  18.471434 6762.362910 4.818207e-08 0
  0.221316  18.080468 6762.496238 4.694663e-08 0
  0.220363  17.681261 6762.610365 4.571120e-08 0
  0.219031  17.307125 6762.750866 4.447576e-08 0
  0.217737  16.927231 6762.859549 4.324032e-08 0
  0.216583  16.530751 6762.981638 4.200489e-08 0
  0.215362  16.134865 6763.116505 4.076945e-08 0
  0.214019  15.744310 6763.242966 3.953401e-08 0
  0.212559  15.357543 6763.353404 3.829857e-08 0
  0.211648  14.925419 6763.478054 3.706313e-08 0
  0.210516  14.505709 6763.593277 3.582769e-08 0
  0.209070  14.101367 6763.730496 3.459226e-08 0
  0.206817  13.746439 6763.850006 3.335682e-08 0
  0.204734  13.370979 6763.988695 3.212138e-08 0
  0.185109  14.202659 6764.357589 3.088594e-08 1
  0.166926  15.137817 6764.515901 2.965051e-08 1
  0.149237  16.229210 6764.625532 2.841507e-08 1
  0.133635  17.336924 6764.705929 2.717963e-08 1
  0.119941  18.439015 6764.752183 2.594419e-08 1
  0.107964  19.508711 6764.833341 2.470876e-08 1
  0.097115  20.604592 6764.837025 2.347332e-08 1
  0.087433  21.681653 6764.835210 2.223788e-08 1
  0.078891  22.694183 6764.870170 2.100244e-08 1
  0.071085  23.705058 6764.888136 1.976700e-08 1
  0.064266  24.581357 6764.884388 1.853157e-08 1
  0.057781  25.517357 6764.908687 1.729613e-08 1
  0.051564  26.551521 6764.965741 1.606069e-08 1
  0.045855  27.560810 6764.903226 1.482525e-08 1
  0.040613  28.524590 6764.851351 1.358982e-08 1
  0.036240  29.058673 6765.036279 1.235438e-08 1
  0.031243  30.335927 6764.850383 1.111894e-08 1
  0.027201  30.973137 6764.724655 9.883502e-09 1
  0.023126  31.877080 6764.589298 8.648064e-09 1
  0.019600  32.239108 6764.589244 7.412627e-09 1
  0.016004  32.901810 6764.490465 6.177189e-09 1
  0.012454  33.819856 6764.138806 4.941751e-09 1
  0.009024  34.990234 6764.737090 3.706313e-09 0
  0.005919  35.549981 6763.982231 2.470875e-09 0
  0.002841  37.063233 6763.526927 1.235438e-09 0
  0.002882  36.531470 6763.204720 1.235438e-09 0
