# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.002970  96.916452 6761.778817 3.563027e-09 0
  0.006016  95.648402 6760.135907 7.126053e-09 0
  0.009433  91.545954 6760.821276 1.068908e-08 0
  0.012795  89.847568 6763.378873 1.425211e-08 1
  0.016547  86.973207 6762.461907 1.781513e-08 1
  0.019528  88.452107 6762.551987 2.137816e-08 1
  0.023619  85.312742 6762.951772 2.494119e-08 1
  0.027615  83.394865 6763.269896 2.850421e-08 1
  0.032017  80.923865 6763.024681 3.206724e-08 1
  0.036360  79.101486 6764.586497 3.563027e-08 1
  0.040987  77.260365 6764.250321 3.919329e-08 1
  0.046065  74.992794 6764.196965 4.275632e-08 1
  0.051597  72.531373 6764.241156 4.631934e-08 1
  0.057470  70.128428 6764.206832 4.988237e-08 1
  0.063943  67.532243 6763.899197 5.344540e-08 1
  0.070534  65.298658 6764.067663 5.700843e-08 1
  0.077896  62.826340 6764.036637 6.057145e-08 1
  0.086142  60.150170 6764.162199 6.413448e-08 1
  0.094827  57.681309 6763.913339 6.769751e-08 1
  0.104570  55.058057 6763.895335 7.126053e-08 1
  0.115548  52.316232 6763.969090 7.482356e-08 1
  0.128000  49.478846 6763.841148 7.838658e-08 0
  0.141978  46.632534 6763.852953 8.194961e-08 0
  0.157685  43.815413 6763.732244 8.551264e-08 0
  0.175096  41.102748 6763.596428 8.907566e-08 0
  0.193692  38.643595 6763.363659 9.263869e-08 0
  0.199524  38.893648 6761.994160 9.620172e-08 0
  0.185866  42.904464 6758.564514 9.976475e-08 0
  0.155208  52.817937 6753.190216 1.033278e-07 0
  0.095893  89.487166 6747.812297 1.068908e-07 0
  0.057732 153.063631 6748.849678 1.093792e-07 0
  0.079578 106.347959 6757.373771 1.058161e-07 0
