# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.003255  62.047029 6761.417775 2.398138e-09 0
  0.005883  68.836350 6763.202071 4.796277e-09 0
  0.009421  64.552502 6764.065558 7.194415e-09 0
  0.012793  63.395498 6763.425862 9.592553e-09 1
  0.016219  62.439760 6764.921293 1.199069e-08 1
  0.020050  60.684083 6764.830090 1.438883e-08 1
  0.023508  60.377599 6764.346873 1.678697e-08 1
  0.027678  58.609986 6764.647318 1.918511e-08 1
  0.032275  56.546477 6764.789330 2.158325e-08 1
  0.036550  55.481509 6764.715048 2.398138e-08 1
  0.041391  53.891812 6764.695507 2.637952e-08 1
  0.046591  52.229678 6764.547132 2.877766e-08 1
  0.052191  50.509486 6764.670570 3.117580e-08 1
  0.058082  48.878884 6764.689093 3.357394e-08 1
  0.064754  46.957273 6765.253066 3.597208e-08 1
  0.071586  45.324274 6765.083512 3.837021e-08 1
  0.079125  43.568791 6764.908925 4.076835e-08 1
  0.087421  41.753559 6764.934849 4.316649e-08 1
  0.096820  39.795187 6764.839380 4.556463e-08 1
  0.107338  37.784756 6764.736447 4.796277e-08 1
  0.118694  35.878360 6764.677108 5.036091e-08 1
  0.131070  34.037665 6764.534780 5.275905e-08 1
  0.145829  31.983432 6764.419946 5.515718e-08 1
  0.161855  30.069335 6764.282877 5.755532e-08 1
  0.180604  28.070321 6764.119918 5.995346e-08 1
  0.198688  26.533505 6763.833502 6.235160e-08 1
  0.206961  26.435729 6763.238945 6.474974e-08 0
  0.210277  27.000088 6762.972492 6.714787e-08 0
  0.212521  27.670351 6762.746875 6.954601e-08 0
  0.215091  28.282549 6762.520526 7.194415e-08 0
  0.217046  28.962339 6762.302891 7.434229e-08 0
  0.219325  29.585934 6762.080585 7.674043e-08 0
  0.221756  30.175818 6761.842506 7.913857e-08 0
  0.223310  30.873616 6761.592079 8.153670e-08 0
  0.225014  31.541436 6761.359432 8.393484e-08 0
  0.226977  32.161853 6761.111254 8.633298e-08 0
  0.229048  32.756578 6760.875404 8.873113e-08 0
  0.230514  33.427775 6760.628356 9.112926e-08 0
  0.227201  34.784209 6759.876979 9.352740e-08 0
  0.216481  37.335025 6758.202053 9.592554e-08 0
  0.198354  41.659885 6755.803769 9.832367e-08 0
  0.170798  49.583832 6753.070735 1.007218e-07 0
  0.135200  64.379155 6751.047317 1.031199e-07 0
  0.105794  84.309492 6749.871902 1.055181e-07 0
  0.087765 103.689960 6746.079179 1.079162e-07 0
  0.042076 163.256815 6819.408726 1.093792e-07 0
  0.071979  45.334663 6764.914523 1.069810e-07 0
