# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.250140  67.581651 1606.808820 1.339895e-08 0
  0.249274  66.847568 1606.893335 1.320754e-08 0
  0.248304  66.136180 1606.974573 1.301612e-08 0
  0.247489  65.377809 1607.098603 1.282471e-08 0
  0.246771  64.589156 1607.261073 1.263329e-08 0
  0.245900  63.835698 1607.413250 1.244188e-08 0
  0.244711  63.158824 1607.579791 1.225047e-08 0
  0.243810  62.401542 1607.759138 1.205905e-08 0
  0.242544  61.730346 1608.003214 1.186764e-08 0
  0.241191  61.075418 1608.233885 1.167623e-08 0
  0.239586  60.476814 1608.442985 1.148481e-08 0
  0.238442  59.755698 1608.533057 1.129340e-08 0
  0.237164  59.059249 1608.634414 1.110199e-08 0
  0.235350  58.488170 1608.754601 1.091057e-08 0
  0.234497  57.671054 1608.862175 1.071916e-08 0
  0.233100  56.980088 1609.001352 1.052775e-08 0
  0.231811  56.256073 1609.055723 1.033633e-08 0
  0.230779  55.460900 1609.141502 1.014492e-08 0
  0.229482  54.721788 1609.223899 9.953505e-09 0
  0.228387  53.926863 1609.308623 9.762091e-09 0
  0.227157  53.155394 1609.402232 9.570678e-09 0
  0.225882  52.386126 1609.504046 9.379264e-09 0
  0.224789  51.566362 1609.609806 9.187850e-09 0
  0.223704  50.737220 1609.686614 8.996437e-09 0
  0.222876  49.842177 1609.752108 8.805023e-09 0
  0.221956  48.960132 1609.857627 8.613610e-09 0
  0.220812  48.120608 1609.926295 8.422196e-09 0
  0.219822  47.238974 1609.974768 8.230783e-09 0
  0.218548  46.409027 1610.032196 8.039369e-09 0
  0.217652  45.491125 1610.037443 7.847955e-09 0
  0.216872  44.541230 1610.044289 7.656542e-09 0
  0.216129  43.576657 1610.069447 7.465129e-09 0
  0.215573  42.568172 1610.117931 7.273715e-09 0
  0.214754  41.604437 1610.236919 7.082301e-09 0
  0.213577  40.702747 1610.358353 6.890888e-09 0
  0.212645  39.745665 1610.465854 6.699474e-09 0
  0.210906  38.928158 1610.574855 6.508061e-09 0
  0.208336  38.246958 1610.755365 6.316647e-09 0
  0.206405  37.437818 1610.829801 6.125234e-09 0
  0.203441  36.794837 1610.950050 5.933820e-09 0
  0.192065  37.714284 1611.152859 5.742407e-09 1
  0.179739  38.958730 1611.330090 5.550993e-09 1
  0.167166  40.446256 1611.470860 5.359580e-09 1
  0.155232  42.000610 1611.608467 5.168166e-09 1
  0.143199  43.844408 1611.729749 4.976753e-09 1
  0.132186  45.670594 1611.864425 4.785339e-09 1
  0.121732  47.609879 1611.981082 4.593925e-09 1
  0.112053  49.568575 1612.051967 4.402512e-09 1
  0.102760  51.700132 1612.199714 4.211098e-09 1
  0.094434  53.703046 1612.259118 4.019685e-09 1
  0.086404  55.898624 1612.331934 3.828271e-09 1
  0.079191  57.940279 1612.442460 3.636858e-09 1
  0.071076  61.158853 1612.460609 3.445444e-09 1
  0.065073  63.089502 1612.586962 3.254031e-09 1
  0.059019  65.469666 1612.628155 3.062617e-09 1
  0.053730  67.420405 1612.700161 2.871203e-09 1
  0.048569  69.612122 1612.720004 2.679790e-09 1
  0.044025  71.311445 1612.811076 2.488376e-09 1
  0.039422  73.511945 1612.889244 2.296963e-09 1
  0.035254  75.351725 1613.021866 2.105549e-09 1
  0.031285  77.192349 1613.144260 1.914135e-09 1
  0.027569  78.838564 1613.413132 1.722722e-09 1
  0.024088  80.206425 1613.701576 1.531308e-09 1
  0.020666  81.800731 1613.930093 1.339895e-09 1
  0.017448  83.043683 1613.899086 1.148481e-09 1
  0.014044  85.975846 1614.514590 9.570678e-10 1
  0.010911  88.529583 1614.594304 7.656542e-10 1
  0.008230  88.027283 1615.242166 5.742407e-10 1
  0.005376  89.820198 1616.447566 3.828271e-10 0
  0.002481  96.662330 1622.441102 1.914136e-10 0
  0.002329 103.117192 1617.523437 1.914136e-10 0
