# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.263215 118.163239 1604.042077 2.446265e-08 0
  0.263289 116.442087 1604.091668 2.411319e-08 0
  0.262773 114.980126 1604.075596 2.376372e-08 0
  0.262847 113.257178 1604.034945 2.341425e-08 0
  0.262485 111.720658 1603.991096 2.306479e-08 0
  0.262339 110.089060 1603.960527 2.271532e-08 0
  0.262033 108.521218 1603.995823 2.236585e-08 0
  0.261789 106.925166 1604.006945 2.201639e-08 0
  0.261538 105.327480 1604.122323 2.166692e-08 0
  0.260942 103.865787 1604.177677 2.131745e-08 0
  0.260737 102.244346 1604.118166 2.096799e-08 0
  0.260753 100.533600 1604.084386 2.061852e-08 0
  0.260018  99.108462 1604.065761 2.026905e-08 0
  0.258663  97.907050 1604.214139 1.991959e-08 0
  0.257157  96.750016 1604.454225 1.957012e-08 0
  0.255429  95.664565 1604.701019 1.922065e-08 0
  0.253590  94.606600 1604.927918 1.887119e-08 0
  0.252110  93.395243 1605.286135 1.852172e-08 0
  0.251251  91.945036 1605.657237 1.817226e-08 0
  0.249788  90.706235 1605.972631 1.782279e-08 0
  0.248423  89.420285 1606.127041 1.747332e-08 0
  0.246989  88.141559 1606.219714 1.712386e-08 0
  0.245436  86.882566 1606.521527 1.677439e-08 0
  0.243709  85.674154 1606.831914 1.642492e-08 0
  0.241680  84.552798 1607.190649 1.607546e-08 0
  0.238852  83.689676 1607.631692 1.572599e-08 0
  0.236236  82.745838 1607.798748 1.537652e-08 0
  0.234336  81.519476 1607.994803 1.502706e-08 0
  0.232493  80.255552 1608.153913 1.467759e-08 0
  0.229872  79.236093 1608.350257 1.432812e-08 0
  0.227441  78.131558 1608.479989 1.397866e-08 0
  0.225657  76.781739 1608.559127 1.362919e-08 0
  0.223627  75.489159 1608.702321 1.327973e-08 0
  0.221884  74.080109 1608.825035 1.293026e-08 0
  0.220347  72.579193 1608.971224 1.258079e-08 0
  0.218317  71.218012 1609.131615 1.223133e-08 0
  0.216187  69.868614 1609.168428 1.188186e-08 0
  0.215045  68.174061 1609.175896 1.153239e-08 0
  0.213667  66.527143 1609.357988 1.118293e-08 0
  0.210456  65.429092 1609.574892 1.083346e-08 0
  0.206632  64.490653 1609.766552 1.048399e-08 0
  0.203280  63.368552 1609.953917 1.013453e-08 0
  0.189463  65.641768 1610.242602 9.785060e-09 1
  0.174917  68.565150 1610.489057 9.435594e-09 1
  0.161273  71.614554 1610.712739 9.086128e-09 1
  0.147866  75.104284 1610.966492 8.736661e-09 1
  0.135380  78.757421 1611.089749 8.387195e-09 1
  0.124011  82.396466 1611.223960 8.037729e-09 1
  0.113034  86.469663 1611.349176 7.688262e-09 1
  0.103184  90.418219 1611.552312 7.338796e-09 1
  0.094228  94.301683 1611.640542 6.989329e-09 1
  0.086065  98.084276 1611.772225 6.639863e-09 1
  0.078354 102.070183 1611.723327 6.290396e-09 1
  0.071376 105.821370 1611.921747 5.940930e-09 1
  0.064955 109.444401 1612.010376 5.591463e-09 1
  0.058881 113.188320 1612.164836 5.241997e-09 1
  0.053132 117.075951 1612.087069 4.892530e-09 1
  0.047899 120.589061 1612.214216 4.543064e-09 1
  0.042959 124.113470 1612.476601 4.193597e-09 1
  0.038607 126.595288 1612.609395 3.844131e-09 1
  0.034236 129.780159 1612.556838 3.494665e-09 1
  0.029712 134.584962 1613.187202 3.145198e-09 1
  0.025863 137.432672 1613.023883 2.795732e-09 1
  0.022267 139.679890 1613.415094 2.446265e-09 1
  0.018581 143.477601 1613.901572 2.096799e-09 1
  0.015200 146.150212 1613.708840 1.747332e-09 1
  0.011988 148.220287 1615.916696 1.397866e-09 1
  0.008655 154.007988 1615.650635 1.048399e-09 1
  0.005668 156.752220 1617.769266 6.989329e-10 0
  0.002822 157.075622 1623.976793 3.494665e-10 0
  0.002468 179.983784 1623.832262 3.494665e-10 0
