# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.006941  18.689242 3095.481210 1.446540e-09 0
  0.013550  19.090276 3094.722964 2.893079e-09 0
  0.020527  18.959270 3094.610724 4.339619e-09 0
  0.027409  18.930044 3094.442478 5.786158e-09 0
  0.034696  18.695379 3094.449871 7.232698e-09 0
  0.041947  18.556016 3094.383326 8.679237e-09 1
  0.049755  18.251396 3094.317669 1.012578e-08 1
  0.058430  17.761295 3094.392115 1.157232e-08 1
  0.066795  17.479899 3094.370063 1.301886e-08 1
  0.075972  17.075785 3094.413615 1.446540e-08 1
  0.086325  16.531054 3094.396949 1.591193e-08 1
  0.096406  16.147883 3094.406371 1.735847e-08 1
  0.107812  15.642840 3094.425909 1.880501e-08 1
  0.119707  15.172076 3094.447463 2.025155e-08 1
  0.132938  14.638029 3094.448414 2.169809e-08 1
  0.146913  14.128460 3094.474775 2.314463e-08 1
  0.161825  13.628363 3094.470615 2.459117e-08 1
  0.178439  13.086287 3094.494255 2.603771e-08 1
  0.196598  12.537638 3094.495135 2.748425e-08 1
  0.216855  11.964640 3094.503807 2.893079e-08 1
  0.238836  11.406645 3094.514520 3.037733e-08 1
  0.263034  10.850559 3094.513032 3.182387e-08 1
  0.290108  10.285097 3094.513471 3.327041e-08 1
  0.322229   9.662480 3094.496642 3.471695e-08 1
  0.355820   9.114836 3094.465782 3.616349e-08 1
  0.392063   8.602751 3094.408246 3.761003e-08 1
  0.428162   8.178941 3094.307040 3.905657e-08 0
  0.438252   8.286281 3094.198933 4.050311e-08 0
  0.440916   8.531439 3094.115023 4.194965e-08 0
  0.442712   8.790213 3094.040763 4.339619e-08 0
  0.444250   9.052128 3093.978023 4.484273e-08 0
  0.446384   9.299772 3093.930856 4.628926e-08 0
  0.463867   9.229113 3093.901559 4.773581e-08 0
  0.467259   9.439704 3093.864860 4.918235e-08 0
  0.470221   9.656153 3093.830248 5.062888e-08 0
  0.471828   9.898227 3093.795684 5.207543e-08 0
  0.473586  10.135347 3093.753325 5.352196e-08 0
  0.475716  10.362751 3093.720539 5.496850e-08 0
  0.476721  10.612995 3093.681931 5.641504e-08 0
  0.477784  10.860878 3093.640455 5.786158e-08 0
  0.478722  11.110604 3093.598988 5.930812e-08 0
  0.480495  11.339691 3093.569260 6.075466e-08 0
  0.482148  11.569919 3093.553174 6.220120e-08 0
  0.484360  11.784907 3093.528065 6.364774e-08 0
  0.486116  12.009165 3093.494912 6.509428e-08 0
  0.487914  12.230816 3093.464437 6.654082e-08 0
  0.489224  12.463170 3093.424145 6.798736e-08 0
  0.491124  12.679163 3093.390284 6.943390e-08 0
  0.492632  12.903625 3093.347361 7.088044e-08 0
  0.494680  13.112523 3093.313632 7.232698e-08 0
  0.496359  13.329527 3093.279379 7.377352e-08 0
  0.498632  13.528942 3093.244308 7.522006e-08 0
  0.500799  13.729452 3093.209655 7.666660e-08 0
  0.502809  13.932577 3093.176524 7.811314e-08 0
  0.504239  14.150279 3093.133635 7.955968e-08 0
  0.506037  14.356416 3093.096941 8.100622e-08 0
  0.507874  14.559853 3093.049027 8.245276e-08 0
  0.510211  14.747512 3093.011619 8.389930e-08 0
  0.511751  14.956543 3092.963512 8.534583e-08 0
  0.514042  15.142365 3092.932368 8.679237e-08 0
  0.515975  15.337071 3092.899691 8.823892e-08 0
  0.517879  15.531173 3092.863290 8.968545e-08 0
  0.519110  15.744300 3092.840943 9.113199e-08 0
  0.521487  15.921297 3092.819232 9.257853e-08 0
  0.523447  16.109503 3092.793671 9.402507e-08 0
  0.525425  16.295769 3092.763388 9.547162e-08 0
  0.527492  16.477857 3092.741862 9.691815e-08 0
  0.529531  16.659406 3092.716401 9.836469e-08 0
  0.531144  16.853048 3092.692519 9.981123e-08 0
  0.533423  17.024255 3092.668646 1.012578e-07 0
  0.533413  17.024576 3092.667311 1.012578e-07 0
