# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.533413  17.024576 3092.667311 1.012578e-07 0
  0.531333  16.846912 3092.689125 9.981123e-08 0
  0.529647  16.655620 3092.711925 9.836469e-08 0
  0.527202  16.486690 3092.742394 9.691815e-08 0
  0.525325  16.298736 3092.763670 9.547162e-08 0
  0.523203  16.116838 3092.789317 9.402507e-08 0
  0.521142  15.931651 3092.814005 9.257853e-08 0
  0.518861  15.751642 3092.840626 9.113199e-08 0
  0.517489  15.542677 3092.869722 8.968545e-08 0
  0.515606  15.347763 3092.904044 8.823892e-08 0
  0.513701  15.152072 3092.942704 8.679237e-08 0
  0.511505  14.963650 3092.969458 8.534583e-08 0
  0.509567  14.765694 3093.015542 8.389930e-08 0
  0.507634  14.566455 3093.055054 8.245276e-08 0
  0.506144  14.353037 3093.094163 8.100622e-08 0
  0.504179  14.151639 3093.134408 7.955968e-08 0
  0.502440  13.942313 3093.180247 7.811314e-08 0
  0.500339  13.741761 3093.214318 7.666660e-08 0
  0.498468  13.533085 3093.246956 7.522006e-08 0
  0.496411  13.327875 3093.276886 7.377352e-08 0
  0.494365  13.120557 3093.310293 7.232698e-08 0
  0.492545  12.905574 3093.348526 7.088044e-08 0
  0.490665  12.690724 3093.379665 6.943390e-08 0
  0.488846  12.472342 3093.423109 6.798736e-08 0
  0.487382  12.243762 3093.458863 6.654082e-08 0
  0.485992  12.011926 3093.490089 6.509428e-08 0
  0.484135  11.790031 3093.520315 6.364774e-08 0
  0.482046  11.571950 3093.553418 6.220120e-08 0
  0.480030  11.350474 3093.573684 6.075466e-08 0
  0.477876  11.130085 3093.600450 5.930812e-08 0
  0.477533  10.866099 3093.643941 5.786158e-08 0
  0.476790  10.610814 3093.691685 5.641504e-08 0
  0.475072  10.376481 3093.721136 5.496850e-08 0
  0.473416  10.138669 3093.754568 5.352196e-08 0
  0.471620   9.902052 3093.794810 5.207543e-08 0
  0.469230   9.676079 3093.831416 5.062888e-08 0
  0.466934   9.445844 3093.866828 4.918235e-08 0
  0.463360   9.238855 3093.895227 4.773581e-08 0
  0.460105   9.022086 3093.931927 4.628926e-08 0
  0.456977   8.799516 3093.984424 4.484273e-08 0
  0.453369   8.583468 3094.033874 4.339619e-08 0
  0.450175   8.355877 3094.092672 4.194965e-08 0
  0.445623   8.150386 3094.142747 4.050311e-08 0
  0.420978   8.308325 3094.352812 3.905657e-08 1
  0.385114   8.755358 3094.451710 3.761003e-08 1
  0.349146   9.287644 3094.519731 3.616349e-08 1
  0.316430   9.838976 3094.557910 3.471695e-08 1
  0.285118  10.464813 3094.584582 3.327041e-08 1
  0.258835  11.026412 3094.602912 3.182387e-08 1
  0.234835  11.600922 3094.617438 3.037733e-08 1
  0.212983  12.182197 3094.621834 2.893079e-08 1
  0.193488  12.739057 3094.633196 2.748425e-08 1
  0.175670  13.292800 3094.625836 2.603771e-08 1
  0.159489  13.827996 3094.604102 2.459117e-08 1
  0.144774  14.337451 3094.602496 2.314463e-08 1
  0.130980  14.856811 3094.619168 2.169809e-08 1
  0.118332  15.348593 3094.609746 2.025155e-08 1
  0.106090  15.896641 3094.557252 1.880501e-08 1
  0.095251  16.343678 3094.568614 1.735847e-08 1
  0.084848  16.818825 3094.555301 1.591193e-08 1
  0.075413  17.202642 3094.529871 1.446540e-08 1
  0.066260  17.620974 3094.537769 1.301886e-08 1
  0.057367  18.091232 3094.541599 1.157232e-08 1
  0.049505  18.343864 3094.509360 1.012578e-08 1
  0.041400  18.801479 3094.456853 8.679237e-09 1
  0.034127  19.005424 3094.556276 7.232698e-09 0
  0.026752  19.396915 3094.452555 5.786158e-09 0
  0.020105  19.354967 3094.615232 4.339619e-09 0
  0.013584  19.091713 3094.900137 2.893079e-09 0
  0.007069  18.330190 3095.338295 1.446540e-09 0
  0.006967  18.617294 3095.489623 1.446540e-09 0
