# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.001972   4.617939 1593.521957 1.859446e-11 0
  0.005982   3.113278 1594.084393 3.718892e-11 0
  0.009262   3.180176 1593.785078 5.578338e-11 0
  0.014075   2.834397 1593.867615 7.437784e-11 1
  0.018176   2.748828 1593.838088 9.297230e-11 1
  0.023091   2.596847 1593.824580 1.115668e-10 1
  0.027690   2.525713 1593.789307 1.301612e-10 1
  0.033241   2.405216 1593.792125 1.487557e-10 1
  0.039866   2.256005 1593.772630 1.673501e-10 1
  0.045658   2.188871 1593.774132 1.859446e-10 1
  0.052948   2.076048 1593.754792 2.045391e-10 1
  0.059972   1.999718 1593.743926 2.231335e-10 1
  0.068224   1.904231 1593.729783 2.417280e-10 1
  0.076190   1.836346 1593.718126 2.603224e-10 1
  0.086429   1.734376 1593.704349 2.789169e-10 1
  0.095203   1.679339 1593.685839 2.975114e-10 1
  0.104659   1.622940 1593.664453 3.161058e-10 1
  0.114758   1.567046 1593.641322 3.347003e-10 1
  0.125814   1.508286 1593.611598 3.532947e-10 1
  0.136168   1.466739 1593.580173 3.718892e-10 1
  0.146749   1.428155 1593.540084 3.904837e-10 1
  0.156881   1.399456 1593.500369 4.090781e-10 1
  0.167214   1.371222 1593.450014 4.276726e-10 1
  0.177616   1.346718 1593.398351 4.462670e-10 1
  0.187368   1.328358 1593.338460 4.648615e-10 1
  0.196263   1.318932 1593.279471 4.834559e-10 0
  0.200657   1.342721 1593.240800 5.020504e-10 0
  0.201199   1.390570 1593.225372 5.206449e-10 0
  0.200991   1.441890 1593.214363 5.392393e-10 0
  0.201410   1.488575 1593.206268 5.578338e-10 0
  0.201681   1.536169 1593.201828 5.764282e-10 0
  0.201984   1.583337 1593.195424 5.950227e-10 0
  0.202181   1.631224 1593.188887 6.136172e-10 0
  0.202280   1.679842 1593.183092 6.322116e-10 0
  0.202174   1.730148 1593.176610 6.508061e-10 0
  0.202687   1.775081 1593.170344 6.694005e-10 0
  0.202764   1.823667 1593.161543 6.879950e-10 0
  0.202943   1.871338 1593.160828 7.065895e-10 0
  0.202833   1.921633 1593.159310 7.251839e-10 0
  0.203246   1.966886 1593.152635 7.437784e-10 0
  0.203310   2.015439 1593.149816 7.623729e-10 0
  0.203429   2.063381 1593.143892 7.809673e-10 0
  0.203711   2.109595 1593.138880 7.995618e-10 0
  0.203816   2.157527 1593.139442 8.181562e-10 0
  0.204119   2.203305 1593.136362 8.367507e-10 0
  0.204410   2.249018 1593.126652 8.553451e-10 0
  0.204349   2.298628 1593.125250 8.739395e-10 0
  0.204488   2.345950 1593.121585 8.925341e-10 0
  0.204548   2.394121 1593.119510 9.111285e-10 0
  0.204813   2.439820 1593.114450 9.297230e-10 0
  0.204989   2.486481 1593.111715 9.483174e-10 0
  0.205387   2.530316 1593.109462 9.669119e-10 0
  0.205409   2.578699 1593.108866 9.855064e-10 0
  0.205340   2.628240 1593.105883 1.004101e-09 0
  0.205807   2.670838 1593.103132 1.022695e-09 0
  0.205974   2.717187 1593.100894 1.041290e-09 0
  0.206292   2.761443 1593.098980 1.059884e-09 0
  0.205998   2.813837 1593.105359 1.078479e-09 0
  0.206219   2.859347 1593.104327 1.097073e-09 0
  0.206237   2.907561 1593.099166 1.115668e-09 0
  0.206752   2.948620 1593.103313 1.134262e-09 0
  0.206580   2.999486 1593.103400 1.152857e-09 0
  0.206863   3.043699 1593.103399 1.171451e-09 0
  0.207110   3.088327 1593.096141 1.190045e-09 0
  0.207031   3.137771 1593.096712 1.208640e-09 0
  0.207124   3.184625 1593.094888 1.227234e-09 0
  0.207610   3.225316 1593.089691 1.245829e-09 0
  0.207006   3.282968 1593.092805 1.264423e-09 0
  0.208201   3.312142 1593.084273 1.283018e-09 0
  0.207834   3.366039 1593.071041 1.301612e-09 0
  0.207937   3.364418 1593.071098 1.301612e-09 0
