# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.006519  16.147919 3073.072875 3.209185e-09 0
  0.013463  15.507288 3071.995165 6.418370e-09 0
  0.020625  15.324847 3072.015622 9.627555e-09 0
  0.028135  14.977145 3071.880047 1.283674e-08 0
  0.035762  14.727679 3071.719891 1.604592e-08 0
  0.044184  14.307667 3071.704742 1.925511e-08 1
  0.051871  14.217080 3071.598745 2.246430e-08 1
  0.060268  13.985598 3071.587805 2.567348e-08 1
  0.070007  13.544900 3071.575120 2.888266e-08 1
  0.079424  13.265390 3071.596217 3.209185e-08 1
  0.090749  12.770747 3071.542527 3.530104e-08 1
  0.101384  12.470453 3071.569198 3.851022e-08 1
  0.112880  12.133741 3071.521607 4.171940e-08 1
  0.125753  11.729564 3071.480249 4.492859e-08 1
  0.140620  11.238511 3071.515244 4.813777e-08 1
  0.156483  10.772548 3071.464662 5.134696e-08 1
  0.172521  10.382106 3071.446707 5.455615e-08 1
  0.190383   9.961444 3071.435891 5.776533e-08 1
  0.210524   9.508855 3071.417059 6.097451e-08 1
  0.233272   9.033248 3071.398697 6.418370e-08 1
  0.258148   8.570800 3071.364464 6.739288e-08 1
  0.285357   8.122750 3071.330414 7.060207e-08 1
  0.316150   7.664721 3071.289134 7.381125e-08 1
  0.350777   7.208132 3071.235460 7.702044e-08 1
  0.386560   6.812593 3071.159105 8.022962e-08 1
  0.412627   6.635898 3071.053108 8.343881e-08 0
  0.417612   6.811035 3070.992813 8.664799e-08 0
  0.421157   7.004249 3070.944129 8.985718e-08 0
  0.422581   7.229992 3070.895941 9.306636e-08 0
  0.424784   7.440412 3070.841840 9.627555e-08 0
  0.426327   7.660731 3070.792001 9.948473e-08 0
  0.427323   7.889551 3070.747476 1.026939e-07 0
  0.432074   8.046664 3070.703377 1.059031e-07 0
  0.435545   8.224735 3070.681968 1.091123e-07 0
  0.435151   8.252342 3070.680503 1.093792e-07 0
  0.432411   8.060344 3070.723104 1.061700e-07 0
