# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  1.255777   1.181659 1668.745012 1.282471e-08 0
  1.255001   1.165500 1668.745896 1.264150e-08 0
  1.253751   1.149752 1668.747608 1.245829e-08 0
  1.252075   1.134358 1668.750012 1.227508e-08 0
  1.250896   1.118484 1668.751751 1.209187e-08 0
  1.248375   1.103756 1668.754386 1.190866e-08 0
  1.245769   1.089051 1668.756626 1.172545e-08 0
  1.243472   1.074012 1668.759292 1.154224e-08 0
  1.241688   1.058487 1668.761031 1.135903e-08 0
  1.238747   1.043885 1668.763075 1.117582e-08 0
  1.238362   1.027092 1668.765174 1.099261e-08 0
  1.245215   1.004412 1668.764029 1.080940e-08 0
  1.242973   0.989172 1668.765923 1.062619e-08 0
  1.240017   0.974427 1668.768791 1.044298e-08 0
  1.235659   0.960711 1668.771468 1.025977e-08 0
  1.234660   0.944325 1668.772939 1.007656e-08 0
  1.231709   0.929367 1668.775742 9.893346e-09 0
  1.227023   0.915637 1668.778773 9.710137e-09 0
  1.226228   0.898956 1668.780294 9.526926e-09 0
  1.222838   0.884101 1668.782979 9.343716e-09 0
  1.219385   0.869222 1668.785565 9.160506e-09 0
  1.218526   0.852446 1668.787270 8.977296e-09 0
  1.219155   0.834619 1668.788664 8.794086e-09 0
  1.219076   0.817281 1668.790292 8.610875e-09 0
  1.214891   0.802643 1668.792577 8.427665e-09 0
  1.211677   0.787276 1668.794992 8.244456e-09 0
  1.206527   0.773062 1668.797570 8.061245e-09 0
  1.205203   0.756331 1668.799390 7.878035e-09 0
  1.202117   0.740634 1668.801505 7.694824e-09 0
  1.199106   0.724812 1668.803800 7.511615e-09 0
  1.193275   0.710570 1668.807463 7.328405e-09 0
  1.190467   0.694450 1668.810327 7.145195e-09 0
  1.189124   0.677418 1668.812315 6.961984e-09 0
  1.186851   0.660853 1668.814540 6.778774e-09 0
  1.174288   0.649780 1668.820488 6.595564e-09 0
  1.146440   0.646843 1668.831112 6.412354e-09 0
  1.119253   0.643623 1668.841688 6.229144e-09 0
  1.100297   0.635612 1668.849445 6.045934e-09 0
  1.060951   0.638872 1668.862388 5.862724e-09 1
  1.020437   0.643510 1668.875199 5.679514e-09 1
  0.976791   0.650549 1668.888408 5.496303e-09 1
  0.935152   0.656924 1668.900875 5.313093e-09 1
  0.890806   0.665830 1668.913857 5.129883e-09 1
  0.849594   0.673294 1668.925635 4.946673e-09 1
  0.806585   0.682951 1668.937166 4.763463e-09 1
  0.763388   0.693871 1668.948222 4.580253e-09 1
  0.719028   0.707258 1668.958985 4.397043e-09 1
  0.676270   0.720684 1668.969073 4.213833e-09 1
  0.634005   0.735336 1668.978717 4.030622e-09 1
  0.592853   0.750671 1668.987788 3.847412e-09 1
  0.551870   0.768074 1668.995935 3.664202e-09 1
  0.512189   0.786232 1669.003261 3.480992e-09 1
  0.473056   0.806492 1669.010213 3.297782e-09 1
  0.435222   0.827944 1669.015870 3.114572e-09 1
  0.399494   0.848966 1669.020176 2.931362e-09 1
  0.363971   0.873619 1669.022769 2.748152e-09 1
  0.331497   0.895265 1669.024232 2.564942e-09 1
  0.299748   0.919378 1669.024499 2.381732e-09 1
  0.270031   0.942045 1669.022216 2.198521e-09 1
  0.241983   0.963634 1669.019713 2.015311e-09 1
  0.214519   0.988148 1669.014223 1.832101e-09 1
  0.188637   1.011346 1669.008406 1.648891e-09 1
  0.164062   1.033591 1669.000620 1.465681e-09 1
  0.140214   1.058189 1668.991735 1.282471e-09 1
  0.118037   1.077466 1668.983835 1.099261e-09 1
  0.094957   1.116034 1668.973038 9.160506e-10 1
  0.074990   1.130615 1668.963648 7.328405e-10 1
  0.055472   1.145872 1668.944905 5.496303e-10 1
  0.036179   1.170412 1668.914556 3.664202e-10 1
  0.017565   1.197521 1668.838428 1.832101e-10 0
  0.016871   1.256376 1668.827646 1.832101e-10 0
