# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.016989   1.246153 1668.799425 1.832101e-10 0
  0.035379   1.191858 1668.861198 3.664202e-10 1
  0.055609   1.143543 1668.870421 5.496303e-10 1
  0.076124   1.113888 1668.873830 7.328405e-10 1
  0.097403   1.088183 1668.875753 9.160506e-10 1
  0.120236   1.057853 1668.876550 1.099261e-09 1
  0.143693   1.032683 1668.878104 1.282471e-09 1
  0.168139   1.008613 1668.880071 1.465681e-09 1
  0.194084   0.982998 1668.882787 1.648891e-09 1
  0.220828   0.959848 1668.890146 1.832101e-09 1
  0.249640   0.933883 1668.899979 2.015311e-09 1
  0.279446   0.909987 1668.912268 2.198521e-09 1
  0.309988   0.888554 1668.926818 2.381732e-09 1
  0.342337   0.866420 1668.941794 2.564942e-09 1
  0.375371   0.846752 1668.954257 2.748152e-09 1
  0.410938   0.825215 1668.962424 2.931362e-09 1
  0.446877   0.806397 1668.966214 3.114572e-09 1
  0.483888   0.788560 1668.966419 3.297782e-09 1
  0.524251   0.768277 1668.964562 3.480992e-09 1
  0.565621   0.749534 1668.960584 3.664202e-09 1
  0.606336   0.734130 1668.955182 3.847412e-09 1
  0.646795   0.720953 1668.948983 4.030622e-09 1
  0.689809   0.706713 1668.942689 4.213833e-09 1
  0.731663   0.695209 1668.935147 4.397043e-09 1
  0.774891   0.683719 1668.926462 4.580253e-09 1
  0.818980   0.672751 1668.917179 4.763463e-09 1
  0.862554   0.663306 1668.907602 4.946673e-09 1
  0.903475   0.656692 1668.897549 5.129883e-09 1
  0.947382   0.648555 1668.886571 5.313093e-09 1
  0.989527   0.642308 1668.875341 5.496303e-09 1
  1.029601   0.637885 1668.864018 5.679514e-09 1
  1.069880   0.633629 1668.852278 5.862724e-09 1
  1.109780   0.629887 1668.839772 6.045934e-09 0
  1.126054   0.639955 1668.833560 6.229144e-09 0
  1.153859   0.642737 1668.823921 6.412354e-09 0
  1.183226   0.644638 1668.813307 6.595564e-09 0
  1.189445   0.659380 1668.809379 6.778774e-09 0
  1.192035   0.675766 1668.807721 6.961984e-09 0
  1.194301   0.692228 1668.805458 7.145195e-09 0
  1.200905   0.706051 1668.802127 7.328405e-09 0
  1.205041   0.721238 1668.799595 7.511615e-09 0
  1.205024   0.738852 1668.798237 7.694824e-09 0
  1.207015   0.755191 1668.796317 7.878035e-09 0
  1.209898   0.770907 1668.793995 8.061245e-09 0
  1.215020   0.785092 1668.790758 8.244456e-09 0
  1.215093   0.802517 1668.789869 8.427665e-09 0
  1.218533   0.817636 1668.787537 8.610875e-09 0
  1.221733   0.832844 1668.785233 8.794086e-09 0
  1.224366   0.848370 1668.782997 8.977296e-09 0
  1.225598   0.864819 1668.781491 9.160506e-09 0
  1.226126   0.881736 1668.779810 9.343716e-09 0
  1.230942   0.895492 1668.777005 9.526926e-09 0
  1.234102   0.910380 1668.774157 9.710137e-09 0
  1.234184   0.927507 1668.772479 9.893346e-09 0
  1.236908   0.942592 1668.769811 1.007656e-08 0
  1.237653   0.959168 1668.768947 1.025977e-08 0
  1.241767   0.973044 1668.766228 1.044298e-08 0
  1.242792   0.989314 1668.764873 1.062619e-08 0
  1.245165   1.004446 1668.762834 1.080940e-08 0
  1.248456   1.018770 1668.760044 1.099261e-08 0
  1.243163   1.040180 1668.761122 1.117582e-08 0
  1.246176   1.054664 1668.759101 1.135903e-08 0
  1.248363   1.069792 1668.756647 1.154224e-08 0
  1.251496   1.084052 1668.753955 1.172545e-08 0
  1.252127   1.100446 1668.752408 1.190866e-08 0
  1.253977   1.115720 1668.750239 1.209187e-08 0
  1.254050   1.132568 1668.748942 1.227508e-08 0
  1.255630   1.148020 1668.746892 1.245829e-08 0
  1.253844   1.166574 1668.747104 1.264150e-08 0
  1.255701   1.181717 1668.745049 1.282471e-08 0
  1.255777   1.181659 1668.745012 1.282471e-08 0
