# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  1.310190   2.688359 1668.621774 2.924799e-08 0
  1.310319   2.649678 1668.624286 2.883016e-08 0
  1.309157   2.613587 1668.627709 2.841233e-08 0
  1.306548   2.580281 1668.632640 2.799451e-08 0
  1.291351   2.571519 1668.646668 2.757668e-08 0
  1.288344   2.538631 1668.651398 2.715885e-08 0
  1.285413   2.505272 1668.655892 2.674102e-08 0
  1.282937   2.470875 1668.661386 2.632319e-08 0
  1.280698   2.435916 1668.665829 2.590536e-08 0
  1.277509   2.402615 1668.669682 2.548753e-08 0
  1.274294   2.369176 1668.674735 2.506971e-08 0
  1.272809   2.332413 1668.679187 2.465188e-08 0
  1.271761   2.294776 1668.683128 2.423405e-08 0
  1.268157   2.261592 1668.689067 2.381622e-08 0
  1.264606   2.228169 1668.693823 2.339839e-08 0
  1.262601   2.191862 1668.697938 2.298056e-08 0
  1.261513   2.153877 1668.700769 2.256274e-08 0
  1.259432   2.117467 1668.705001 2.214491e-08 0
  1.257086   2.081386 1668.709780 2.172708e-08 0
  1.256847   2.041761 1668.713274 2.130925e-08 0
  1.251447   2.010332 1668.719152 2.089142e-08 0
  1.248164   1.975327 1668.723330 2.047359e-08 0
  1.248230   1.934920 1668.726835 2.005577e-08 0
  1.241442   1.904934 1668.732622 1.963794e-08 0
  1.236872   1.871303 1668.737669 1.922011e-08 0
  1.230895   1.839507 1668.742920 1.880228e-08 0
  1.225512   1.806529 1668.747875 1.838445e-08 0
  1.221372   1.771468 1668.752072 1.796662e-08 0
  1.218124   1.734876 1668.756834 1.754880e-08 0
  1.208742   1.706704 1668.762097 1.713097e-08 0
  1.205001   1.670257 1668.766438 1.671314e-08 0
  1.195580   1.641295 1668.772907 1.629531e-08 0
  1.189621   1.607226 1668.778934 1.587748e-08 0
  1.156916   1.608939 1668.792812 1.545965e-08 1
  1.118018   1.619818 1668.809226 1.504182e-08 1
  1.071376   1.643345 1668.826681 1.462400e-08 1
  1.018489   1.679250 1668.845205 1.420617e-08 1
  0.963672   1.722613 1668.863605 1.378834e-08 1
  0.911363   1.766364 1668.880628 1.337051e-08 1
  0.861286   1.810743 1668.896007 1.295268e-08 1
  0.813128   1.856159 1668.910549 1.253485e-08 1
  0.763966   1.909804 1668.924027 1.211702e-08 1
  0.717296   1.963911 1668.938335 1.169920e-08 1
  0.670456   2.026157 1668.950308 1.128137e-08 1
  0.618808   2.113948 1668.963450 1.086354e-08 1
  0.577247   2.179053 1668.974597 1.044571e-08 1
  0.537766   2.245533 1668.983117 1.002788e-08 1
  0.500680   2.311370 1668.992179 9.610054e-09 1
  0.464691   2.382135 1668.999486 9.192226e-09 1
  0.430808   2.452706 1669.006219 8.774397e-09 1
  0.398177   2.527375 1669.010654 8.356569e-09 1
  0.368801   2.592225 1669.017172 7.938740e-09 1
  0.340006   2.663816 1669.020765 7.520912e-09 1
  0.312865   2.734080 1669.023994 7.103084e-09 1
  0.287326   2.801984 1669.025373 6.685255e-09 1
  0.263602   2.863293 1669.023179 6.267427e-09 1
  0.240643   2.927365 1669.023937 5.849598e-09 1
  0.218209   2.997734 1669.018437 5.431770e-09 1
  0.197600   3.055756 1669.014801 5.013941e-09 1
  0.177550   3.117426 1669.012155 4.596113e-09 1
  0.158565   3.173334 1669.008319 4.178284e-09 1
  0.140084   3.232750 1668.997650 3.760456e-09 1
  0.121916   3.301803 1668.990742 3.342627e-09 1
  0.105130   3.350332 1668.976284 2.924799e-09 1
  0.088549   3.409362 1668.956690 2.506971e-09 1
  0.072983   3.447217 1668.946656 2.089142e-09 1
  0.057588   3.494912 1668.928022 1.671314e-09 1
  0.042982   3.511035 1668.882265 1.253485e-09 1
  0.027631   3.639690 1668.810727 8.356568e-10 0
  0.014039   3.557735 1668.588041 4.178284e-10 0
  0.012769   3.940627 1668.579348 4.178284e-10 0
