# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.261685  98.674956 1595.331425 2.630186e-08 0
  0.261845  97.185506 1595.194252 2.592068e-08 0
  0.261213  95.987570 1595.225609 2.553949e-08 0
  0.260538  94.798795 1595.372158 2.515830e-08 0
  0.259985  93.561689 1595.452844 2.477712e-08 0
  0.259533  92.282847 1595.481886 2.439593e-08 0
  0.259211  90.952955 1595.567624 2.401474e-08 0
  0.257983  89.933402 1595.769859 2.363356e-08 0
  0.256683  88.929821 1596.018864 2.325237e-08 0
  0.255332  87.933226 1596.323050 2.287119e-08 0
  0.253987  86.925615 1596.612794 2.249000e-08 0
  0.252992  85.788441 1596.879330 2.210881e-08 0
  0.251662  84.754592 1597.133676 2.172763e-08 0
  0.250416  83.681763 1597.388903 2.134644e-08 0
  0.249052  82.638546 1597.587921 2.096525e-08 0
  0.248119  81.440596 1597.781125 2.058407e-08 0
  0.247043  80.280499 1597.967017 2.020288e-08 0
  0.245945  79.117256 1598.144139 1.982169e-08 0
  0.243999  78.213513 1598.351792 1.944051e-08 0
  0.241871  77.350375 1598.675752 1.905932e-08 0
  0.239899  76.428824 1598.915808 1.867813e-08 0
  0.237662  75.574148 1599.132858 1.829695e-08 0
  0.235024  74.829741 1599.357369 1.791576e-08 0
  0.233322  73.774382 1599.476941 1.753457e-08 0
  0.231618  72.699318 1599.661839 1.715339e-08 0
  0.229054  71.878473 1599.866464 1.677220e-08 0
  0.226400  71.066383 1600.119974 1.639102e-08 0
  0.224603  69.974031 1600.193805 1.600983e-08 0
  0.223098  68.764770 1600.392689 1.562864e-08 0
  0.221900  67.451918 1600.500898 1.524746e-08 0
  0.220024  66.326655 1600.583974 1.486627e-08 0
  0.218693  65.020962 1600.587084 1.448508e-08 0
  0.217304  63.714216 1600.592642 1.410390e-08 0
  0.216072  62.344733 1600.623177 1.372271e-08 0
  0.214569  61.033966 1600.750693 1.334153e-08 0
  0.212617  59.833997 1600.879656 1.296034e-08 0
  0.210071  58.775257 1601.063985 1.257915e-08 0
  0.208199  57.511169 1601.106687 1.219797e-08 0
  0.204976  56.587148 1601.221786 1.181678e-08 0
  0.201571  55.683467 1601.409645 1.143559e-08 0
  0.187538  57.855774 1601.608068 1.105441e-08 1
  0.170322  61.508804 1601.801429 1.067322e-08 1
  0.156892  64.391666 1601.966572 1.029203e-08 1
  0.144617  67.271750 1602.112458 9.910847e-09 1
  0.132663  70.514626 1602.247312 9.529660e-09 1
  0.121589  73.861732 1602.352663 9.148474e-09 1
  0.111604  77.117684 1602.473892 8.767287e-09 1
  0.102083  80.645996 1602.572125 8.386102e-09 1
  0.093347  84.185457 1602.655640 8.004915e-09 1
  0.085347  87.693102 1602.730707 7.623729e-09 1
  0.078404  90.685956 1602.829873 7.242543e-09 1
  0.071765  93.862240 1602.854223 6.861356e-09 1
  0.065526  97.088556 1602.906203 6.480169e-09 1
  0.059773 100.170939 1603.125413 6.098983e-09 1
  0.054094 103.771014 1602.912270 5.717796e-09 1
  0.049007 106.906969 1602.968614 5.336610e-09 1
  0.044426 109.502008 1603.531505 4.955423e-09 1
  0.039847 112.697954 1603.356835 4.574237e-09 1
  0.035579 115.702401 1603.460892 4.193051e-09 1
  0.031604 118.411232 1603.871898 3.811864e-09 1
  0.027624 121.922881 1603.668058 3.430678e-09 1
  0.024061 124.422124 1604.455773 3.049491e-09 1
  0.020548 127.481842 1604.423920 2.668305e-09 1
  0.017225 130.345109 1605.587688 2.287118e-09 1
  0.014161 132.117747 1605.166056 1.905932e-09 1
  0.010922 137.049477 1606.293386 1.524746e-09 1
  0.008068 139.152296 1607.480529 1.143559e-09 1
  0.005208 143.679642 1609.651654 7.623729e-10 0
  0.002374 156.434031 1620.128650 3.811864e-10 0
  0.002319 161.194856 1617.338253 3.811864e-10 0
