# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.211451   2.219248 1596.251722 6.792447e-10 0
  0.210929   2.192312 1596.261973 6.694005e-10 0
  0.211048   2.158977 1596.266092 6.595564e-10 0
  0.210751   2.129808 1596.263469 6.497123e-10 0
  0.210972   2.095284 1596.267221 6.398682e-10 0
  0.210765   2.065108 1596.268853 6.300240e-10 0
  0.210693   2.033449 1596.275850 6.201799e-10 0
  0.210639   2.001773 1596.276915 6.103358e-10 0
  0.210742   1.968529 1596.277683 6.004917e-10 0
  0.210507   1.938244 1596.287540 5.906475e-10 0
  0.210509   1.906104 1596.286667 5.808034e-10 0
  0.210087   1.877488 1596.291879 5.709593e-10 0
  0.209894   1.846809 1596.297466 5.611152e-10 0
  0.209698   1.816146 1596.299975 5.512710e-10 0
  0.209298   1.787056 1596.306227 5.414269e-10 0
  0.209837   1.750160 1596.303816 5.315828e-10 0
  0.209211   1.722711 1596.312996 5.217386e-10 0
  0.209023   1.691838 1596.317599 5.118945e-10 0
  0.208837   1.660844 1596.313944 5.020504e-10 0
  0.208767   1.628701 1596.320962 4.922063e-10 0
  0.208650   1.597104 1596.323668 4.823622e-10 0
  0.208348   1.566773 1596.326903 4.725180e-10 0
  0.208316   1.534310 1596.332812 4.626739e-10 0
  0.208026   1.503794 1596.337064 4.528298e-10 0
  0.207709   1.473392 1596.338267 4.429857e-10 0
  0.207961   1.438892 1596.340342 4.331415e-10 0
  0.207870   1.406796 1596.342914 4.232974e-10 0
  0.207602   1.375726 1596.351038 4.134533e-10 0
  0.207600   1.343028 1596.357499 4.036091e-10 0
  0.207764   1.309266 1596.362656 3.937650e-10 0
  0.207157   1.280301 1596.366082 3.839209e-10 0
  0.207398   1.245985 1596.371532 3.740768e-10 0
  0.207218   1.214317 1596.373110 3.642327e-10 0
  0.207588   1.179284 1596.379721 3.543885e-10 0
  0.207497   1.146952 1596.388198 3.445444e-10 0
  0.207253   1.115559 1596.394740 3.347003e-10 0
  0.206544   1.086446 1596.401799 3.248561e-10 0
  0.206805   1.052207 1596.408013 3.150120e-10 0
  0.206853   1.019007 1596.416360 3.051679e-10 0
  0.200726   1.012557 1596.458725 2.953238e-10 0
  0.194213   1.009935 1596.509459 2.854796e-10 0
  0.186567   1.014325 1596.563657 2.756355e-10 1
  0.178408   1.025253 1596.606250 2.657914e-10 1
  0.170807   1.031513 1596.647598 2.559473e-10 1
  0.163699   1.034974 1596.688647 2.461032e-10 1
  0.153605   1.058923 1596.730386 2.362590e-10 1
  0.144440   1.079922 1596.768350 2.264149e-10 1
  0.138641   1.077591 1596.795260 2.165708e-10 1
  0.131201   1.085895 1596.830803 2.067266e-10 1
  0.124081   1.094762 1596.856619 1.968825e-10 1
  0.117548   1.098021 1596.880394 1.870384e-10 1
  0.108007   1.131911 1596.907313 1.771943e-10 1
  0.099650   1.159462 1596.925850 1.673501e-10 1
  0.091657   1.185881 1596.951455 1.575060e-10 1
  0.082862   1.230044 1596.974819 1.476619e-10 1
  0.075129   1.266858 1596.989381 1.378178e-10 1
  0.067160   1.315996 1597.003929 1.279736e-10 1
  0.059464   1.372149 1597.015856 1.181295e-10 1
  0.052787   1.416955 1597.026824 1.082854e-10 1
  0.046550   1.460278 1597.047192 9.844125e-11 1
  0.039837   1.536035 1597.062871 8.859713e-11 1
  0.034664   1.569567 1597.062590 7.875300e-11 1
  0.029162   1.631738 1597.084390 6.890888e-11 1
  0.023616   1.727635 1597.096205 5.906475e-11 1
  0.019035   1.786435 1597.096217 4.922063e-11 1
  0.014313   1.899132 1597.130831 3.937650e-11 1
  0.010391   1.963444 1597.119428 2.953238e-11 1
  0.006395   2.110038 1597.249887 1.968825e-11 0
  0.003249   2.302286 1597.412724 1.093792e-11 0
  0.002879   2.611188 1597.278102 1.093792e-11 0
