# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.006426   4.406113 3771.130829 3.702485e-10 0
  0.017566   3.174136 3770.821330 7.404970e-10 0
  0.026531   3.214477 3770.868937 1.110746e-09 0
  0.038891   2.918016 3770.974512 1.480994e-09 0
  0.049576   2.868425 3770.983185 1.851242e-09 1
  0.060258   2.830296 3771.033482 2.221491e-09 1
  0.073534   2.705635 3770.985362 2.591739e-09 1
  0.087652   2.595856 3770.989154 2.961988e-09 1
  0.102827   2.488802 3771.016477 3.332237e-09 1
  0.120786   2.353663 3771.052334 3.702485e-09 1
  0.142558   2.194597 3771.053351 4.072734e-09 1
  0.162148   2.104853 3771.056769 4.442982e-09 1
  0.188618   1.960183 3771.065750 4.813231e-09 1
  0.212565   1.873219 3771.068013 5.183479e-09 1
  0.242929   1.756485 3771.046313 5.556462e-09 1
  0.276953   1.644314 3771.043654 5.928351e-09 1
  0.315737   1.532295 3771.023838 6.300240e-09 1
  0.358834   1.427580 3771.000932 6.672130e-09 1
  0.405929   1.331990 3770.975583 7.044019e-09 1
  0.455563   1.248141 3770.937915 7.415907e-09 1
  0.512832   1.163037 3770.893536 7.787797e-09 1
  0.557957   1.119402 3770.847185 8.159686e-09 0
  0.571550   1.145200 3770.819469 8.531575e-09 0
  0.574140   1.190908 3770.805938 8.903465e-09 0
  0.576245   1.236104 3770.791172 9.275354e-09 0
  0.582439   1.271979 3770.775785 9.647244e-09 0
  0.579135   1.328783 3770.765455 1.001913e-08 0
  0.582515   1.370155 3770.756453 1.039102e-08 0
  0.579899   1.425505 3770.743984 1.076291e-08 0
  0.579364   1.476355 3770.743687 1.113480e-08 0
  0.581502   1.519903 3770.733183 1.150669e-08 0
  0.583354   1.564055 3770.722957 1.187858e-08 0
  0.585365   1.607325 3770.707815 1.225047e-08 0
  0.587337   1.650751 3770.698375 1.262236e-08 0
  0.588275   1.696578 3770.685035 1.299425e-08 0
  0.586397   1.750870 3770.677060 1.336614e-08 0
  0.585661   1.801788 3770.666354 1.373802e-08 0
  0.589042   1.839928 3770.654650 1.410991e-08 0
  0.586493   1.896665 3770.644388 1.448180e-08 0
  0.588060   1.940271 3770.638470 1.485369e-08 0
  0.591131   1.978339 3770.624275 1.522558e-08 0
  0.590764   2.028001 3770.612741 1.559747e-08 0
  0.590227   2.078177 3770.598278 1.596936e-08 0
  0.592163   2.119821 3770.594356 1.634125e-08 0
  0.594196   2.160514 3770.582393 1.671314e-08 0
  0.593943   2.209596 3770.573349 1.708503e-08 0
  0.593403   2.259721 3770.562729 1.745692e-08 0
  0.595418   2.300045 3770.551780 1.782881e-08 0
  0.597911   2.338194 3770.538903 1.820070e-08 0
  0.596499   2.391719 3770.530846 1.857258e-08 0
  0.595738   2.442621 3770.517361 1.894447e-08 0
  0.598580   2.478799 3770.506187 1.931636e-08 0
  0.597195   2.532347 3770.492972 1.968825e-08 0
  0.596091   2.584871 3770.476336 2.006014e-08 0
  0.596591   2.630820 3770.472093 2.043203e-08 0
  0.597719   2.673551 3770.460981 2.080392e-08 0
  0.598466   2.718059 3770.458608 2.117581e-08 0
  0.598953   2.763460 3770.448865 2.154770e-08 0
  0.600030   2.806137 3770.440685 2.191959e-08 0
  0.599076   2.858256 3770.430326 2.229148e-08 0
  0.600679   2.898192 3770.420391 2.266337e-08 0
  0.598793   2.954952 3770.406181 2.303525e-08 0
  0.598821   3.002640 3770.399125 2.340714e-08 0
  0.601568   3.036399 3770.390550 2.377903e-08 0
  0.601674   3.083145 3770.372202 2.415092e-08 0
  0.601902   3.129518 3770.356906 2.452281e-08 0
  0.602197   3.175512 3770.345920 2.489470e-08 0
  0.602454   3.221507 3770.331579 2.526659e-08 0
  0.602260   3.269906 3770.313677 2.563848e-08 0
  0.602781   3.302802 3770.305618 2.591739e-08 0
  0.603427   3.251967 3770.314831 2.554551e-08 0
