# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.006153   7.181022 3760.929858 1.265517e-09 0
  0.018891   4.748003 3761.031280 2.531034e-09 0
  0.027708   4.859744 3761.006989 3.796551e-09 0
  0.037505   4.787447 3760.996318 5.062068e-09 1
  0.048173   4.656893 3760.936472 6.327585e-09 1
  0.058309   4.609095 3761.094363 7.590915e-09 1
  0.073493   4.267273 3760.995460 8.854244e-09 1
  0.085252   4.208630 3761.058897 1.011757e-08 1
  0.103205   3.910774 3761.031381 1.138090e-08 1
  0.119954   3.739051 3761.033588 1.264423e-08 1
  0.134398   3.670049 3761.081574 1.390756e-08 1
  0.159181   3.378888 3761.038779 1.517089e-08 1
  0.183503   3.176830 3761.045105 1.643422e-08 1
  0.213064   2.946185 3761.037674 1.769755e-08 1
  0.244100   2.754701 3761.017624 1.896088e-08 1
  0.281439   2.547387 3760.981754 2.022421e-08 1
  0.322800   2.360090 3760.954282 2.148754e-08 1
  0.376655   2.140697 3760.917705 2.275087e-08 1
  0.435948   1.950358 3760.866677 2.401420e-08 1
  0.503301   1.774871 3760.797746 2.527753e-08 1
  0.546102   1.719222 3760.741399 2.654086e-08 0
  0.554818   1.775755 3760.707762 2.780419e-08 0
  0.564630   1.824670 3760.678421 2.906752e-08 0
  0.562771   1.911341 3760.664675 3.033084e-08 0
  0.566284   1.977796 3760.636416 3.159417e-08 0
  0.566431   2.057188 3760.621895 3.285750e-08 0
  0.565266   2.140657 3760.605677 3.412083e-08 0
  0.568082   2.209370 3760.603106 3.538416e-08 0
  0.568414   2.286437 3760.585724 3.664749e-08 0
  0.567901   2.367481 3760.569719 3.791082e-08 0
  0.569545   2.439081 3760.548290 3.917415e-08 0
  0.568913   2.520219 3760.520496 4.043748e-08 0
  0.570387   2.593324 3760.521861 4.170081e-08 0
  0.570346   2.671077 3760.493817 4.296414e-08 0
  0.570885   2.747653 3760.479033 4.422747e-08 0
  0.568744   2.836695 3760.461432 4.549080e-08 0
  0.573270   2.892355 3760.441048 4.675413e-08 0
  0.573414   2.969670 3760.418087 4.801746e-08 0
  0.570293   3.064828 3760.402941 4.928079e-08 0
  0.573789   3.123933 3760.379993 5.054411e-08 0
  0.573776   3.202275 3760.360563 5.180744e-08 0
  0.571363   3.294060 3760.336935 5.307078e-08 0
  0.573970   3.357715 3760.329326 5.433411e-08 0
  0.574520   3.432996 3760.298699 5.561931e-08 0
  0.574082   3.513848 3760.279796 5.687717e-08 0
  0.577098   3.573072 3760.269669 5.813503e-08 0
  0.577022   3.650616 3760.251019 5.939289e-08 0
  0.577669   3.723563 3760.227084 6.065075e-08 0
  0.577606   3.801403 3760.207926 6.190861e-08 0
  0.578309   3.874134 3760.195061 6.316647e-08 0
  0.582771   3.920641 3760.170586 6.442433e-08 0
  0.585588   3.978384 3760.158334 6.568219e-08 0
  0.584699   4.060443 3760.136340 6.694005e-08 0
  0.588767   4.108441 3760.123275 6.819791e-08 0
  0.588413   4.186420 3760.100037 6.945578e-08 0
  0.592701   4.231913 3760.094497 7.071364e-08 0
  0.595888   4.283865 3760.077699 7.197150e-08 0
  0.596156   4.356885 3760.064549 7.322936e-08 0
  0.597605   4.420979 3760.050956 7.448722e-08 0
  0.602711   4.457145 3760.025237 7.574508e-08 0
  0.601440   4.541099 3760.009433 7.700294e-08 0
  0.603383   4.600729 3760.007222 7.826080e-08 0
  0.606662   4.649016 3759.988658 7.951866e-08 0
  0.607147   4.717180 3759.935032 8.077652e-08 0
  0.606277   4.799179 3759.916369 8.203438e-08 0
  0.611195   4.833800 3759.907816 8.329224e-08 0
  0.610563   4.912036 3759.907287 8.455010e-08 0
  0.610335   4.986436 3759.884998 8.580796e-08 0
  0.611477   5.050403 3759.873399 8.706582e-08 0
  0.613939   5.102656 3759.855531 8.832368e-08 0
  0.614007   5.118274 3759.854704 8.859714e-08 0
  0.611871   5.063357 3759.866847 8.733927e-08 0
