# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.980057   0.527351 1667.943489 4.632208e-09 0
  0.979579   0.520085 1667.944409 4.566034e-09 0
  0.978829   0.512946 1667.945758 4.499859e-09 0
  0.977981   0.505841 1667.947315 4.433685e-09 0
  0.977982   0.498294 1667.949196 4.367511e-09 0
  0.977961   0.490753 1667.950743 4.301336e-09 0
  0.976661   0.483842 1667.951947 4.235162e-09 0
  0.975813   0.476703 1667.953818 4.168987e-09 0
  0.974782   0.469631 1667.955359 4.102813e-09 0
  0.974290   0.462287 1667.956790 4.036638e-09 0
  0.973309   0.455169 1667.958240 3.970464e-09 0
  0.972657   0.447882 1667.959690 3.904290e-09 0
  0.971385   0.440867 1667.960999 3.838115e-09 0
  0.971073   0.433407 1667.962717 3.771941e-09 0
  0.971684   0.425534 1667.964133 3.705767e-09 0
  0.970528   0.418435 1667.965730 3.639592e-09 0
  0.970601   0.410795 1667.967080 3.573418e-09 0
  0.969039   0.403840 1667.968973 3.507243e-09 0
  0.971525   0.395192 1667.969367 3.441069e-09 0
  0.969583   0.388383 1667.971098 3.374894e-09 0
  0.967697   0.381510 1667.972921 3.308720e-09 0
  0.965930   0.374564 1667.975145 3.242545e-09 0
  0.963688   0.367773 1667.977423 3.176371e-09 0
  0.965183   0.359544 1667.978035 3.110197e-09 0
  0.959537   0.353956 1667.981738 3.044022e-09 0
  0.952662   0.348753 1667.985904 2.977848e-09 0
  0.953843   0.340602 1667.987026 2.911674e-09 0
  0.943646   0.336398 1667.992051 2.845499e-09 0
  0.929198   0.333570 1667.999324 2.779325e-09 0
  0.915402   0.330555 1668.006265 2.713150e-09 0
  0.906775   0.325660 1668.011171 2.646976e-09 0
  0.897079   0.320949 1668.015845 2.580802e-09 0
  0.890577   0.315016 1668.020096 2.514627e-09 0
  0.867572   0.314520 1668.029429 2.448453e-09 0
  0.845397   0.314027 1668.039112 2.382278e-09 0
  0.823670   0.313453 1668.047876 2.316104e-09 0
  0.801214   0.313013 1668.056674 2.249930e-09 0
  0.779013   0.312504 1668.064922 2.183755e-09 0
  0.757285   0.311777 1668.072710 2.117581e-09 0
  0.733586   0.311758 1668.080731 2.051406e-09 0
  0.711704   0.311036 1668.088060 1.985232e-09 0
  0.689169   0.310500 1668.095232 1.919058e-09 0
  0.668499   0.309106 1668.101676 1.852883e-09 0
  0.646530   0.308200 1668.107991 1.786709e-09 0
  0.621399   0.308770 1668.114666 1.720534e-09 1
  0.594820   0.310144 1668.121544 1.654360e-09 1
  0.570128   0.310695 1668.127483 1.588186e-09 1
  0.545013   0.311477 1668.133274 1.522011e-09 1
  0.519882   0.312357 1668.138596 1.455837e-09 1
  0.493628   0.314060 1668.142966 1.389662e-09 1
  0.465795   0.316975 1668.147449 1.323488e-09 1
  0.439539   0.319131 1668.151434 1.257314e-09 1
  0.412389   0.322268 1668.154415 1.191139e-09 1
  0.385191   0.325864 1668.156829 1.124965e-09 1
  0.355193   0.332607 1668.158321 1.058790e-09 1
  0.330125   0.335487 1668.158144 9.926160e-10 1
  0.303600   0.340453 1668.156749 9.264417e-10 1
  0.278263   0.344858 1668.153687 8.602672e-10 1
  0.253301   0.349631 1668.149252 7.940928e-10 1
  0.228065   0.355856 1668.143293 7.279184e-10 1
  0.203465   0.362576 1668.136550 6.617440e-10 1
  0.179802   0.368930 1668.126436 5.955696e-10 1
  0.156188   0.377849 1668.119190 5.293952e-10 1
  0.133519   0.386739 1668.111757 4.632208e-10 1
  0.112409   0.393735 1668.104099 3.970464e-10 1
  0.091494   0.402959 1668.094658 3.308720e-10 1
  0.071266   0.413514 1668.081910 2.646976e-10 1
  0.052666   0.420105 1668.072727 1.985232e-10 1
  0.034203   0.430098 1668.055073 1.323488e-10 0
  0.016269   0.441488 1668.003411 6.617440e-11 0
  0.014869   0.496419 1667.996937 6.617440e-11 0
