# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.011511   8.701966 1667.164945 8.110466e-10 0
  0.025301   7.835172 1667.724567 1.622093e-09 0
  0.039886   7.533424 1667.764966 2.433140e-09 0
  0.053888   7.429505 1667.896729 3.244186e-09 1
  0.069511   7.204498 1667.925828 4.055233e-09 1
  0.084662   7.098478 1667.942619 4.866279e-09 1
  0.100490   6.976985 1667.965676 5.677326e-09 1
  0.117596   6.814151 1667.954291 6.488373e-09 1
  0.136169   6.620214 1667.962672 7.299419e-09 1
  0.154314   6.490846 1667.969516 8.110466e-09 1
  0.174367   6.318840 1667.975628 8.921512e-09 1
  0.195684   6.142405 1667.972661 9.732559e-09 1
  0.218292   5.965034 1667.977752 1.054361e-08 1
  0.244114   5.744402 1667.981144 1.135465e-08 1
  0.270253   5.559435 1667.984113 1.216570e-08 1
  0.297791   5.381545 1667.996810 1.297675e-08 1
  0.328199   5.188211 1668.003706 1.378779e-08 1
  0.360935   4.995072 1668.015612 1.459884e-08 1
  0.396138   4.803954 1668.030776 1.540988e-08 1
  0.434233   4.613325 1668.035052 1.622093e-08 1
  0.475243   4.426047 1668.032994 1.703198e-08 1
  0.519382   4.242776 1668.025729 1.784302e-08 1
  0.567870   4.056888 1668.015069 1.865407e-08 1
  0.619884   3.878048 1668.001365 1.946512e-08 1
  0.675379   3.707654 1667.982677 2.027616e-08 1
  0.734285   3.546600 1667.962817 2.108721e-08 1
  0.797075   3.392760 1667.937171 2.189826e-08 1
  0.861465   3.255342 1667.908734 2.270930e-08 1
  0.918668   3.161607 1667.879196 2.352035e-08 1
  0.968344   3.102738 1667.846756 2.433140e-08 0
  0.978724   3.172548 1667.831028 2.514244e-08 0
  0.988724   3.241788 1667.816775 2.595349e-08 0
  0.994640   3.323216 1667.803227 2.676454e-08 0
  1.001081   3.401886 1667.788761 2.757558e-08 0
  1.005634   3.486100 1667.775907 2.838663e-08 0
  1.015979   3.549169 1667.759876 2.919768e-08 0
  1.054051   3.515052 1667.710861 3.000872e-08 0
  1.059496   3.592506 1667.699704 3.081977e-08 0
  1.061670   3.679501 1667.690682 3.163082e-08 0
  1.065573   3.759983 1667.674013 3.244186e-08 0
  1.066937   3.849094 1667.662690 3.325291e-08 0
  1.069372   3.933997 1667.651847 3.406396e-08 0
  1.072798   4.014796 1667.638914 3.487500e-08 0
  1.073188   4.106684 1667.631443 3.568605e-08 0
  1.075086   4.192597 1667.620735 3.649710e-08 0
  1.077076   4.277851 1667.611954 3.730814e-08 0
  1.078774   4.363969 1667.603008 3.811919e-08 0
  1.080650   4.449080 1667.591999 3.893024e-08 0
  1.079544   4.546419 1667.580619 3.974128e-08 0
  1.080984   4.633026 1667.570135 4.055233e-08 0
  1.083109   4.716418 1667.560209 4.136338e-08 0
  1.085605   4.797837 1667.549290 4.217442e-08 0
  1.087620   4.881044 1667.537537 4.298547e-08 0
  1.089065   4.966539 1667.524480 4.379651e-08 0
  1.090616   5.051323 1667.515433 4.460756e-08 0
  1.093196   5.131014 1667.500679 4.541861e-08 0
  1.096813   5.205424 1667.488206 4.622966e-08 0
  1.100996   5.276625 1667.475530 4.704070e-08 0
  1.104741   5.349399 1667.460820 4.785175e-08 0
  1.109276   5.417832 1667.447492 4.866279e-08 0
  1.112251   5.493399 1667.435854 4.947384e-08 0
  1.114291   5.573232 1667.423238 5.028489e-08 0
  1.117155   5.648604 1667.411304 5.109594e-08 0
  1.118803   5.729809 1667.396465 5.190698e-08 0
  1.121235   5.806717 1667.382265 5.271803e-08 0
  1.125170   5.875395 1667.361116 5.352907e-08 0
  1.127705   5.951046 1667.349020 5.434012e-08 0
  1.128264   6.036877 1667.339190 5.515117e-08 0
  1.130237   6.114958 1667.325302 5.596221e-08 0
  1.132967   6.188629 1667.310164 5.677326e-08 0
  1.133071   6.188038 1667.309757 5.677326e-08 0
