# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.004639   1.733677 6762.905979 1.235985e-10 0
  0.009458   1.661183 6763.104830 2.471969e-10 0
  0.014931   1.621383 6763.135965 3.707954e-10 1
  0.021386   1.509493 6763.159225 4.943939e-10 1
  0.027641   1.459187 6763.191737 6.179923e-10 1
  0.034046   1.421359 6763.226781 7.415908e-10 1
  0.041675   1.355424 6763.250987 8.651893e-10 1
  0.048821   1.322583 6763.268920 9.887878e-10 1
  0.056724   1.280892 6763.279144 1.112386e-09 1
  0.065118   1.239754 6763.288722 1.235985e-09 1
  0.074236   1.196330 6763.291032 1.359583e-09 1
  0.083799   1.156070 6763.286027 1.483182e-09 1
  0.094206   1.113995 6763.278927 1.606780e-09 1
  0.104790   1.078241 6763.265561 1.730378e-09 1
  0.116331   1.040521 6763.250678 1.853977e-09 1
  0.128250   1.006566 6763.233518 1.977576e-09 1
  0.140803   0.973639 6763.211293 2.101174e-09 1
  0.153657   0.944307 6763.185997 2.224772e-09 1
  0.166542   0.919351 6763.158716 2.348371e-09 1
  0.180558   0.892096 6763.128827 2.471969e-09 1
  0.194718   0.868182 6763.096614 2.595568e-09 1
  0.208582   0.848593 6763.062573 2.719166e-09 1
  0.222956   0.829607 6763.026647 2.842765e-09 1
  0.236760   0.814778 6762.989754 2.966363e-09 1
  0.251297   0.799121 6762.950280 3.089962e-09 1
  0.263970   0.790965 6762.910600 3.213560e-09 1
  0.276014   0.785410 6762.870139 3.337159e-09 0
  0.282401   0.798369 6762.842403 3.460757e-09 0
  0.285244   0.819898 6762.824263 3.584355e-09 0
  0.288027   0.839924 6762.805164 3.707954e-09 0
  0.287938   0.869114 6762.799136 3.831553e-09 0
  0.288038   0.896822 6762.793099 3.955151e-09 0
  0.287706   0.925825 6762.784085 4.078749e-09 0
  0.287850   0.953528 6762.778391 4.202348e-09 0
  0.288092   0.980686 6762.770999 4.325946e-09 0
  0.287801   1.009823 6762.765935 4.449545e-09 0
  0.288390   1.035687 6762.758731 4.573143e-09 0
  0.289821   1.058348 6762.749169 4.696742e-09 0
  0.289381   1.088048 6762.746032 4.820340e-09 0
  0.289739   1.114462 6762.738838 4.943939e-09 0
  0.289073   1.145027 6762.733814 5.067537e-09 0
  0.289750   1.170156 6762.726637 5.191135e-09 0
  0.289968   1.197148 6762.720736 5.314734e-09 0
  0.289765   1.225910 6762.716833 5.438333e-09 0
  0.290513   1.250491 6762.710980 5.561931e-09 0
  0.289684   1.281797 6762.700749 5.685529e-09 0
  0.290815   1.304738 6762.695660 5.809128e-09 0
  0.294742   1.314239 6762.678057 5.932726e-09 0
  0.294759   1.342030 6762.671822 6.056324e-09 0
  0.294935   1.368598 6762.665125 6.179923e-09 0
  0.295414   1.393743 6762.660128 6.303522e-09 0
  0.295441   1.420960 6762.655477 6.427120e-09 0
  0.295861   1.446175 6762.648659 6.550719e-09 0
  0.295951   1.473024 6762.642571 6.674317e-09 0
  0.295825   1.500997 6762.638516 6.797916e-09 0
  0.295873   1.528005 6762.632691 6.921514e-09 0
  0.295870   1.555350 6762.628845 7.045113e-09 0
  0.296170   1.580973 6762.621984 7.168711e-09 0
  0.296417   1.606944 6762.617938 7.292310e-09 0
  0.296512   1.633612 6762.611810 7.415907e-09 0
  0.296942   1.658462 6762.606635 7.539506e-09 0
  0.296406   1.688660 6762.599873 7.663105e-09 0
  0.296826   1.713482 6762.593367 7.786703e-09 0
  0.297222   1.738378 6762.587096 7.910302e-09 0
  0.297434   1.764266 6762.581098 8.033900e-09 0
  0.297566   1.790657 6762.576452 8.157499e-09 0
  0.297314   1.819275 6762.569582 8.281097e-09 0
  0.297237   1.846970 6762.565502 8.404696e-09 0
  0.298077   1.868807 6762.559271 8.528294e-09 0
  0.297379   1.900351 6762.553321 8.651893e-09 0
  0.297280   1.901075 6762.554101 8.651893e-09 0
