# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.184287  12.619332 1585.998205 5.780689e-09 0
  0.183774  12.473829 1585.995470 5.698108e-09 0
  0.183805  12.290368 1586.036216 5.615527e-09 0
  0.183109  12.155806 1586.069350 5.532945e-09 0
  0.183417  11.953843 1586.119685 5.450364e-09 0
  0.182812  11.812282 1586.143404 5.367783e-09 0
  0.182530  11.648298 1586.176451 5.285202e-09 0
  0.182257  11.482918 1586.231437 5.202621e-09 0
  0.182636  11.277688 1586.266977 5.120039e-09 0
  0.182199  11.122571 1586.292847 5.037458e-09 0
  0.182379  10.928871 1586.342672 4.954877e-09 0
  0.181719  10.786124 1586.376020 4.872295e-09 0
  0.181567  10.611801 1586.426038 4.789714e-09 0
  0.180887  10.468548 1586.452822 4.707133e-09 0
  0.180726  10.293600 1586.497632 4.624552e-09 0
  0.180733  10.109764 1586.525988 4.541970e-09 0
  0.180042   9.964475 1586.523457 4.459389e-09 0
  0.179634   9.800912 1586.581644 4.376808e-09 0
  0.179457   9.626484 1586.597925 4.294226e-09 0
  0.179258   9.451761 1586.617663 4.211645e-09 0
  0.179143   9.271660 1586.667354 4.129064e-09 0
  0.179175   9.085587 1586.667847 4.046482e-09 0
  0.177961   8.960280 1586.701759 3.963901e-09 0
  0.178598   8.742589 1586.722006 3.881320e-09 0
  0.178333   8.569099 1586.751881 3.798739e-09 0
  0.177878   8.404219 1586.782425 3.716157e-09 0
  0.177812   8.220363 1586.818053 3.633576e-09 0
  0.177123   8.064333 1586.867356 3.550995e-09 0
  0.176979   7.883390 1586.908635 3.468413e-09 0
  0.176132   7.732841 1586.944749 3.385832e-09 0
  0.176844   7.514326 1586.958649 3.303251e-09 0
  0.176150   7.355493 1586.964844 3.220670e-09 0
  0.175898   7.177018 1586.979529 3.138089e-09 0
  0.175455   7.005609 1587.002152 3.055507e-09 0
  0.175390   6.818769 1587.024326 2.972926e-09 0
  0.175120   6.639310 1587.055612 2.890345e-09 0
  0.174332   6.479237 1587.067287 2.807763e-09 0
  0.173611   6.314576 1587.088143 2.725182e-09 0
  0.173272   6.135064 1587.113971 2.642601e-09 0
  0.172532   5.968255 1587.155830 2.560020e-09 0
  0.171798   5.800788 1587.184776 2.477438e-09 0
  0.172306   5.590118 1587.233032 2.394857e-09 0
  0.171025   5.436731 1587.299323 2.312276e-09 0
  0.163251   5.488267 1587.415780 2.229694e-09 1
  0.153255   5.629769 1587.533578 2.147113e-09 1
  0.143168   5.797651 1587.619411 2.064532e-09 1
  0.133149   5.985206 1587.700043 1.981951e-09 1
  0.122985   6.211337 1587.758705 1.899369e-09 1
  0.112736   6.481405 1587.820216 1.816788e-09 1
  0.102570   6.801171 1587.855353 1.734207e-09 1
  0.093377   7.114673 1587.903158 1.651625e-09 1
  0.085582   7.375028 1587.937469 1.569044e-09 1
  0.076397   7.827106 1587.967535 1.486463e-09 1
  0.069108   8.171202 1588.025372 1.403882e-09 1
  0.062200   8.546031 1587.996852 1.321300e-09 1
  0.055916   8.911906 1588.026125 1.238719e-09 1
  0.049645   9.368940 1587.987301 1.156138e-09 1
  0.043823   9.854110 1588.049343 1.073557e-09 1
  0.039077  10.201675 1588.082483 9.909753e-10 1
  0.034167  10.694833 1588.141404 9.083940e-10 1
  0.029970  11.085081 1588.082486 8.258127e-10 1
  0.025411  11.766660 1588.102886 7.432315e-10 1
  0.021801  12.190387 1588.150440 6.606502e-10 1
  0.018279  12.710522 1588.411924 5.780689e-10 1
  0.014930  13.344856 1588.611290 4.954877e-10 1
  0.011938  13.905945 1588.346293 4.129064e-10 1
  0.009435  14.048976 1588.827608 3.303251e-10 0
  0.006098  16.343966 1588.911619 2.477438e-10 0
  0.003554  18.181018 1591.070306 1.651626e-10 0
  0.001066  27.775281 1598.224809 8.258128e-11 0
  0.000549 -60.475712 1597.408574 8.258128e-11 0
