# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.196028  49.415950 1582.365665 2.419467e-08 0
  0.195663  48.800927 1582.428458 2.384903e-08 0
  0.195213  48.202893 1582.255268 2.350340e-08 0
  0.195090  47.525308 1582.354405 2.315776e-08 0
  0.193169  47.281544 1582.449372 2.281212e-08 0
  0.193020  46.600786 1582.585487 2.246648e-08 0
  0.192439  46.022378 1582.705464 2.212084e-08 0
  0.191605  45.500965 1582.716281 2.177521e-08 0
  0.191030  44.913273 1582.805178 2.142957e-08 0
  0.189675  44.502262 1583.036709 2.108393e-08 0
  0.189260  43.870112 1583.187434 2.073829e-08 0
  0.188663  43.276406 1583.223089 2.039265e-08 0
  0.187866  42.722672 1583.347595 2.004702e-08 0
  0.187648  42.035353 1583.415595 1.970138e-08 0
  0.186721  41.502076 1583.546091 1.935574e-08 0
  0.186223  40.870779 1583.615346 1.901010e-08 0
  0.186559  40.055492 1583.655006 1.866446e-08 0
  0.185984  39.434966 1583.728526 1.831882e-08 0
  0.184883  38.921363 1583.790695 1.797319e-08 0
  0.184989  38.150492 1583.898774 1.762755e-08 0
  0.184085  37.586199 1583.986740 1.728191e-08 0
  0.183332  36.985222 1584.110504 1.693627e-08 0
  0.182651  36.366662 1584.124984 1.659063e-08 0
  0.182826  35.573738 1584.239117 1.624500e-08 0
  0.182585  34.862940 1584.332900 1.589936e-08 0
  0.181771  34.255483 1584.527461 1.555372e-08 0
  0.181499  33.547164 1584.589504 1.520808e-08 0
  0.181390  32.804342 1584.648926 1.486244e-08 0
  0.180381  32.220554 1584.711184 1.451680e-08 0
  0.180074  31.506696 1584.790506 1.417117e-08 0
  0.179898  30.769000 1584.817270 1.382553e-08 0
  0.179008  30.148230 1584.887122 1.347989e-08 0
  0.178594  29.443558 1584.933163 1.313425e-08 0
  0.178040  28.757638 1584.997412 1.278861e-08 0
  0.176918  28.155818 1585.136526 1.244297e-08 0
  0.176653  27.414399 1585.282717 1.209734e-08 0
  0.176531  26.648506 1585.450649 1.175170e-08 0
  0.175757  25.980730 1585.546040 1.140606e-08 0
  0.174578  25.363694 1585.631953 1.106042e-08 0
  0.174123  24.634726 1585.735232 1.071478e-08 0
  0.173563  23.916097 1585.858094 1.036915e-08 0
  0.171900  23.342786 1585.967064 1.002351e-08 0
  0.168883  22.940384 1586.077388 9.677869e-09 0
  0.161814  23.082649 1586.302375 9.332231e-09 1
  0.150147  23.957990 1586.468311 8.986593e-09 1
  0.139315  24.830768 1586.555713 8.640955e-09 1
  0.127634  26.018094 1586.686096 8.295317e-09 1
  0.115990  27.439109 1586.754823 7.949678e-09 1
  0.106075  28.698476 1586.870706 7.604041e-09 1
  0.096390  30.147373 1586.961865 7.258403e-09 1
  0.087645  31.577933 1586.980791 6.912764e-09 1
  0.079941  32.890500 1586.938166 6.567125e-09 1
  0.072155  34.520694 1587.004257 6.221487e-09 1
  0.064877  36.261523 1586.979735 5.875849e-09 1
  0.058590  37.789023 1587.119296 5.530211e-09 1
  0.052823  39.296579 1587.126577 5.184573e-09 1
  0.046696  41.488535 1587.201783 4.838935e-09 1
  0.042079  42.752704 1587.134745 4.493297e-09 1
  0.037842  43.873693 1587.577813 4.147658e-09 1
  0.032863  46.315532 1587.222211 3.802020e-09 1
  0.028637  48.323536 1587.266208 3.456382e-09 1
  0.024993  49.818825 1587.856086 3.110744e-09 1
  0.021652  51.131368 1587.876406 2.765105e-09 1
  0.018904  51.242227 1587.884005 2.419467e-09 1
  0.014851  55.900305 1588.385674 2.073829e-09 1
  0.011407  60.504951 1590.641649 1.728191e-09 1
  0.009684  57.158932 1590.507823 1.382553e-09 0
  0.006611  62.402474 1594.120626 1.036915e-09 0
  0.003536  78.212975 1592.866249 6.912763e-10 0
  0.001697  75.968074 1607.963217 3.456382e-10 0
  0.000667 202.084944 1631.808492 3.456382e-10 0
