# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.184517  19.884840 1585.385259 9.226133e-09 0
  0.184318  19.622072 1585.404938 9.094331e-09 0
  0.184016  19.369671 1585.408695 8.962529e-09 0
  0.183800  19.106586 1585.450468 8.830728e-09 0
  0.183290  18.873750 1585.494792 8.698926e-09 0
  0.183456  18.570629 1585.550372 8.567123e-09 0
  0.182915  18.339785 1585.561259 8.435322e-09 0
  0.183043  18.040401 1585.588010 8.303521e-09 0
  0.182928  17.765019 1585.621368 8.171718e-09 0
  0.182025  17.565520 1585.637355 8.039916e-09 0
  0.182080  17.271769 1585.680961 7.908114e-09 0
  0.181803  17.010021 1585.710340 7.776312e-09 0
  0.181694  16.731962 1585.727026 7.644510e-09 0
  0.181332  16.476025 1585.758813 7.512709e-09 0
  0.181704  16.153811 1585.789088 7.380907e-09 0
  0.180452  15.974920 1585.840024 7.249105e-09 0
  0.180518  15.679215 1585.868194 7.117302e-09 0
  0.179997  15.433271 1585.901167 6.985501e-09 0
  0.180351  15.112280 1585.934325 6.853700e-09 0
  0.179457  14.894668 1585.997368 6.721897e-09 0
  0.179757  14.579371 1586.016165 6.590095e-09 0
  0.178879  14.356312 1586.090425 6.458293e-09 0
  0.179466  14.018441 1586.124701 6.326491e-09 0
  0.178564  13.794378 1586.201862 6.194689e-09 0
  0.178697  13.491042 1586.269392 6.062888e-09 0
  0.178127  13.240109 1586.332696 5.931086e-09 0
  0.178217  12.939487 1586.390011 5.799284e-09 0
  0.177734  12.680360 1586.426035 5.667481e-09 0
  0.177214  12.421498 1586.471249 5.535680e-09 0
  0.176647  12.165208 1586.496230 5.403878e-09 0
  0.177161  11.833849 1586.526181 5.272076e-09 0
  0.176138  11.604822 1586.563264 5.140274e-09 0
  0.175187  11.368092 1586.616117 5.008472e-09 0
  0.175006  11.080856 1586.651968 4.876671e-09 0
  0.175796  10.732679 1586.692713 4.744869e-09 0
  0.174643  10.501791 1586.772486 4.613067e-09 0
  0.174775  10.195725 1586.807853 4.481265e-09 0
  0.174109   9.933615 1586.844389 4.349463e-09 0
  0.173521   9.665583 1586.868817 4.217661e-09 0
  0.173120   9.384519 1586.912812 4.085859e-09 0
  0.172247   9.128398 1586.938074 3.954057e-09 0
  0.171279   8.873300 1586.981566 3.822255e-09 0
  0.170308   8.615550 1587.037330 3.690453e-09 0
  0.169339   8.354462 1587.109585 3.558651e-09 0
  0.161655   8.421461 1587.264041 3.426850e-09 1
  0.150667   8.691381 1587.383806 3.295048e-09 1
  0.140404   8.955464 1587.481830 3.163246e-09 1
  0.128969   9.345118 1587.552624 3.031444e-09 1
  0.118545   9.724887 1587.626264 2.899642e-09 1
  0.107400  10.245113 1587.724471 2.767840e-09 1
  0.098203  10.674787 1587.730882 2.636038e-09 1
  0.088739  11.219832 1587.819986 2.504236e-09 1
  0.079609  11.851398 1587.824152 2.372434e-09 1
  0.072044  12.368448 1587.819464 2.240632e-09 1
  0.064638  12.973219 1587.878645 2.108830e-09 1
  0.058119  13.528350 1587.835571 1.977029e-09 1
  0.051339  14.291028 1587.933427 1.845227e-09 1
  0.045596  14.944859 1587.881734 1.713425e-09 1
  0.040574  15.502555 1587.869655 1.581623e-09 1
  0.036106  15.963586 1588.032351 1.449821e-09 1
  0.030832  17.000796 1588.021414 1.318019e-09 1
  0.026872  17.550863 1588.171843 1.186217e-09 1
  0.022524  18.617460 1588.154052 1.054415e-09 1
  0.019025  19.281202 1588.319010 9.226133e-10 1
  0.015665  20.064421 1588.619003 7.908114e-10 1
  0.011994  21.851990 1588.626195 6.590095e-10 1
  0.009129  22.952580 1588.996981 5.272076e-10 0
  0.006268  25.010888 1589.942853 3.954057e-10 0
  0.003546  29.188843 1592.262341 2.636038e-10 0
  0.001465  33.753857 1598.252900 1.318019e-10 0
  0.000185 244.129737 1668.824971 1.318019e-10 0
