# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.187854  28.915893 1584.366279 1.359036e-08 0
  0.187468  28.561204 1584.431410 1.339621e-08 0
  0.187687  28.114498 1584.481765 1.320207e-08 0
  0.187306  27.757486 1584.513356 1.300792e-08 0
  0.186460  27.467231 1584.556920 1.281377e-08 0
  0.186182  27.091264 1584.624676 1.261962e-08 0
  0.185929  26.710523 1584.705873 1.242547e-08 0
  0.185876  26.300811 1584.766318 1.223133e-08 0
  0.185330  25.959840 1584.798256 1.203718e-08 0
  0.185283  25.547123 1584.874627 1.184303e-08 0
  0.185121  25.150389 1584.942111 1.164888e-08 0
  0.184850  24.767345 1585.023648 1.145473e-08 0
  0.184439  24.402211 1585.068609 1.126059e-08 0
  0.184400  23.986225 1585.140728 1.106644e-08 0
  0.183698  23.655593 1585.201094 1.087229e-08 0
  0.182871  23.338379 1585.247959 1.067814e-08 0
  0.182981  22.900328 1585.289493 1.048399e-08 0
  0.182360  22.552499 1585.350310 1.028985e-08 0
  0.182656  22.091645 1585.358937 1.009570e-08 0
  0.182036  21.740369 1585.385188 9.901550e-09 0
  0.182015  21.316471 1585.419996 9.707402e-09 0
  0.181539  20.944795 1585.462519 9.513254e-09 0
  0.181161  20.560353 1585.491574 9.319106e-09 0
  0.180634  20.190676 1585.524704 9.124957e-09 0
  0.180261  19.801808 1585.569002 8.930810e-09 0
  0.179898  19.409904 1585.636928 8.736661e-09 0
  0.179407  19.030851 1585.684474 8.542513e-09 0
  0.179368  18.601791 1585.757684 8.348365e-09 0
  0.178993  18.207768 1585.803783 8.154218e-09 0
  0.178703  17.800798 1585.934717 7.960069e-09 0
  0.178431  17.395390 1585.970718 7.765921e-09 0
  0.177794  17.020091 1586.062413 7.571773e-09 0
  0.176936  16.664302 1586.143004 7.377625e-09 0
  0.177117  16.209590 1586.204878 7.183477e-09 0
  0.176354  15.840317 1586.230989 6.989329e-09 0
  0.176283  15.405492 1586.304095 6.795181e-09 0
  0.175547  15.028603 1586.352663 6.601033e-09 0
  0.175548  14.585754 1586.426995 6.406885e-09 0
  0.175118  14.179337 1586.466486 6.212737e-09 0
  0.174243  13.803769 1586.555547 6.018589e-09 0
  0.173359  13.427655 1586.604672 5.824442e-09 0
  0.172648  13.032646 1586.682038 5.630293e-09 0
  0.172014  12.630980 1586.702873 5.436145e-09 0
  0.170770  12.266930 1586.784177 5.241997e-09 0
  0.168005  12.004581 1586.914646 5.047849e-09 0
  0.157436  12.315725 1587.082028 4.853701e-09 1
  0.146440  12.715068 1587.177508 4.659553e-09 1
  0.134446  13.271953 1587.287713 4.465405e-09 1
  0.124069  13.757640 1587.379711 4.271257e-09 1
  0.112264  14.515021 1587.415183 4.077109e-09 1
  0.101891  15.229806 1587.506715 3.882961e-09 1
  0.092256  15.981194 1587.526142 3.688813e-09 1
  0.083261  16.775493 1587.565212 3.494665e-09 1
  0.074263  17.762323 1587.650242 3.300517e-09 1
  0.066309  18.724046 1587.678568 3.106369e-09 1
  0.058876  19.770117 1587.673430 2.912221e-09 1
  0.052822  20.563660 1587.836352 2.718073e-09 1
  0.046597  21.649522 1587.806308 2.523924e-09 1
  0.041258  22.569725 1587.816164 2.329776e-09 1
  0.036515  23.376517 1587.810441 2.135628e-09 1
  0.031600  24.555962 1587.893249 1.941480e-09 1
  0.027231  25.646178 1587.964510 1.747332e-09 1
  0.023370  26.560854 1588.160788 1.553184e-09 1
  0.019413  27.980327 1588.214386 1.359036e-09 1
  0.016148  28.828745 1587.986539 1.164888e-09 1
  0.012670  30.581591 1588.780935 9.707401e-10 1
  0.010201  30.428199 1588.837082 7.765921e-10 1
  0.006692  34.746631 1589.684567 5.824441e-10 0
  0.003357  46.042166 1591.840754 3.882961e-10 0
  0.001392  42.210504 1610.180653 1.941480e-10 0
  0.000710 -107.971812 1619.144959 1.941480e-10 0
