# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.000405  94.940666 1661.994884 1.602405e-10 0
  0.001277 -96.613075 1682.482532 3.204810e-10 0
  0.000676 -231.649783 1597.747222 4.807215e-10 0
  0.002187 -53.716178 1594.061379 6.409620e-10 0
  0.006608  30.313595 1585.574582 8.012025e-10 0
  0.015600  23.414406 1588.642483 9.614429e-10 1
  0.019251  23.176924 1588.362836 1.121683e-09 1
  0.023380  21.803550 1587.954824 1.281924e-09 1
  0.026607  21.564284 1588.030837 1.442164e-09 1
  0.031032  20.545536 1587.985992 1.602405e-09 1
  0.035553  19.725601 1587.989705 1.762645e-09 1
  0.040857  18.724795 1587.866121 1.922886e-09 1
  0.046266  17.914321 1587.830936 2.083126e-09 1
  0.051758  17.245355 1587.811313 2.243367e-09 1
  0.057813  16.542014 1587.753215 2.403607e-09 1
  0.064793  15.743602 1587.759763 2.563848e-09 1
  0.072632  14.922506 1587.704083 2.724088e-09 1
  0.080185  14.311824 1587.697960 2.884329e-09 1
  0.089784  13.491824 1587.690073 3.044569e-09 1
  0.099237  12.849064 1587.613264 3.204810e-09 1
  0.109321  12.247260 1587.561641 3.365050e-09 1
  0.120349  11.654744 1587.516090 3.525291e-09 1
  0.131830  11.123148 1587.438923 3.685531e-09 1
  0.142968  10.701608 1587.321008 3.845772e-09 1
  0.153683  10.371071 1587.243129 4.006012e-09 1
  0.164315  10.086956 1587.123373 4.166253e-09 0
  0.170021  10.122543 1586.981574 4.326493e-09 0
  0.170324  10.479877 1586.868297 4.486734e-09 0
  0.172227  10.735450 1586.831021 4.646974e-09 0
  0.172908  11.061826 1586.778794 4.807215e-09 0
  0.173598  11.385167 1586.738854 4.967455e-09 0
  0.174119  11.717237 1586.707233 5.127696e-09 0
  0.174607  12.049675 1586.660193 5.287936e-09 0
  0.175485  12.352537 1586.590951 5.448177e-09 0
  0.175598  12.707712 1586.521523 5.608418e-09 0
  0.175894  13.048921 1586.481383 5.768658e-09 0
  0.176031  13.400914 1586.456540 5.928898e-09 0
  0.176603  13.718532 1586.423163 6.089139e-09 0
  0.176816  14.062557 1586.373327 6.249379e-09 0
  0.177464  14.370521 1586.322375 6.409620e-09 0
  0.177687  14.711230 1586.263341 6.569860e-09 0
  0.178157  15.030331 1586.205651 6.730101e-09 0
  0.179015  15.314262 1586.125684 6.890341e-09 0
  0.178937  15.677289 1586.051939 7.050581e-09 0
  0.179268  16.003958 1585.967586 7.210822e-09 0
  0.179942  16.298531 1585.914449 7.371063e-09 0
  0.180005  16.646984 1585.846640 7.531303e-09 0
  0.180290  16.974274 1585.810827 7.691543e-09 0
  0.180266  17.330210 1585.759513 7.851785e-09 0
  0.180637  17.647546 1585.698353 8.012024e-09 0
  0.180755  17.988747 1585.667156 8.172265e-09 0
  0.180812  18.335709 1585.641463 8.332505e-09 0
  0.181156  18.652885 1585.612623 8.492746e-09 0
  0.181415  18.977664 1585.585563 8.652987e-09 0
  0.181619  19.307430 1585.529903 8.813227e-09 0
  0.182506  19.562636 1585.537542 8.973467e-09 0
  0.182526  19.910063 1585.480538 9.133708e-09 0
  0.182836  20.224901 1585.473990 9.293948e-09 0
  0.182982  20.557314 1585.408363 9.454189e-09 0
  0.183150  20.886401 1585.404749 9.614429e-09 0
  0.183979  21.138919 1585.349846 9.774670e-09 0
  0.184491  21.425870 1585.291330 9.934910e-09 0
  0.183880  21.843787 1585.239173 1.009515e-08 0
  0.184472  22.119225 1585.234927 1.025539e-08 0
  0.185167  22.380663 1585.194744 1.041563e-08 0
  0.185201  22.720738 1585.146674 1.057587e-08 0
  0.185435  23.035783 1585.057006 1.073611e-08 0
  0.185434  23.379763 1585.054762 1.089635e-08 0
  0.185930  23.660331 1584.989093 1.105659e-08 0
  0.186019  23.991316 1584.864416 1.121683e-08 0
  0.185863  24.011470 1584.897013 1.121683e-08 0
