# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.780154   6.594894 3814.757681 2.879407e-08 0
  0.777521   6.521697 3814.774656 2.837843e-08 0
  0.776379   6.435614 3814.793436 2.796279e-08 0
  0.774665   6.353991 3814.810425 2.754715e-08 0
  0.773353   6.268725 3814.828353 2.713150e-08 0
  0.770301   6.197153 3814.845723 2.671586e-08 0
  0.769186   6.109549 3814.865792 2.630022e-08 0
  0.767033   6.029847 3814.887779 2.588458e-08 0
  0.765436   5.945396 3814.909913 2.546894e-08 0
  0.763627   5.862243 3814.930362 2.505330e-08 0
  0.761663   5.779893 3814.946681 2.463766e-08 0
  0.759953   5.695084 3814.969857 2.422202e-08 0
  0.757802   5.613209 3814.995160 2.380638e-08 0
  0.756997   5.521129 3815.015858 2.339074e-08 0
  0.755033   5.437135 3815.035929 2.297510e-08 0
  0.753011   5.353040 3815.060098 2.255945e-08 0
  0.750485   5.272148 3815.081080 2.214381e-08 0
  0.747794   5.191820 3815.100145 2.172817e-08 0
  0.745181   5.110400 3815.116101 2.131253e-08 0
  0.742583   5.028254 3815.132505 2.089689e-08 0
  0.740341   4.943170 3815.147827 2.048125e-08 0
  0.738297   4.856284 3815.161077 2.006561e-08 0
  0.736424   4.767734 3815.178672 1.964997e-08 0
  0.735487   4.672843 3815.195212 1.923433e-08 0
  0.733001   4.587398 3815.209044 1.881869e-08 0
  0.730737   4.499987 3815.221519 1.840305e-08 0
  0.727671   4.416907 3815.231153 1.798741e-08 0
  0.725654   4.326841 3815.239575 1.757176e-08 0
  0.723526   4.236858 3815.254639 1.715612e-08 0
  0.722261   4.141466 3815.267887 1.674048e-08 0
  0.720942   4.045991 3815.283428 1.632484e-08 0
  0.718655   3.955447 3815.303381 1.590920e-08 0
  0.718073   3.855161 3815.326116 1.549356e-08 0
  0.717300   3.755804 3815.347316 1.507792e-08 0
  0.713162   3.673435 3815.369190 1.466228e-08 0
  0.712709   3.571524 3815.392397 1.424664e-08 0
  0.711478   3.473246 3815.417825 1.383100e-08 0
  0.695054   3.447078 3815.473103 1.341536e-08 0
  0.681022   3.410171 3815.506989 1.299972e-08 0
  0.637492   3.526476 3815.543846 1.258407e-08 1
  0.594608   3.656152 3815.576656 1.216843e-08 1
  0.553571   3.793216 3815.605345 1.175279e-08 1
  0.512496   3.952509 3815.628779 1.133715e-08 1
  0.474426   4.113164 3815.652025 1.092151e-08 1
  0.438165   4.284207 3815.668517 1.050587e-08 1
  0.403264   4.470610 3815.642495 1.009023e-08 1
  0.371463   4.653761 3815.648212 9.674588e-09 1
  0.341510   4.844464 3815.653436 9.258947e-09 1
  0.314587   5.022974 3815.655171 8.843306e-09 1
  0.286920   5.248476 3815.651084 8.427665e-09 1
  0.263568   5.431728 3815.654631 8.012024e-09 1
  0.240976   5.632727 3815.649923 7.596384e-09 1
  0.220473   5.819679 3815.641653 7.180743e-09 1
  0.200873   6.017717 3815.625214 6.765102e-09 1
  0.183092   6.196614 3815.618943 6.349461e-09 1
  0.165857   6.392567 3815.596799 5.933820e-09 1
  0.149945   6.575826 3815.603094 5.518179e-09 1
  0.134806   6.761023 3815.580395 5.100898e-09 1
  0.120785   6.928733 3815.578893 4.683616e-09 1
  0.107546   7.088156 3815.554926 4.266335e-09 1
  0.095175   7.226028 3815.526437 3.849053e-09 1
  0.082376   7.443787 3815.504422 3.431772e-09 1
  0.071383   7.545682 3815.483863 3.014490e-09 1
  0.060597   7.656838 3815.407421 2.597209e-09 1
  0.049335   7.895393 3815.396032 2.179927e-09 1
  0.039994   7.874402 3815.349592 1.762645e-09 1
  0.029892   8.042254 3815.355287 1.345364e-09 0
  0.020598   8.050350 3815.409836 9.280823e-10 0
  0.010536   8.660969 3815.323719 5.108008e-10 0
  0.009242   8.063550 3815.203884 4.172816e-10 0
  0.008884   8.382395 3815.421945 4.172816e-10 0
