# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.804745   8.305858 3814.619352 3.724361e-08 0
  0.801104   8.222291 3814.639874 3.670218e-08 0
  0.798524   8.127118 3814.665262 3.616075e-08 0
  0.795883   8.032070 3814.681898 3.561933e-08 0
  0.792535   7.943373 3814.700446 3.507790e-08 0
  0.789662   7.849197 3814.721724 3.453647e-08 0
  0.787047   7.751779 3814.746076 3.399505e-08 0
  0.785597   7.642414 3814.769486 3.345362e-08 0
  0.782700   7.546541 3814.793029 3.291219e-08 0
  0.779922   7.448331 3814.747853 3.237077e-08 0
  0.776644   7.355190 3814.767810 3.182934e-08 0
  0.775374   7.241879 3814.791309 3.128791e-08 0
  0.772457   7.143472 3814.810907 3.074649e-08 0
  0.770110   7.039056 3814.831291 3.020506e-08 0
  0.767172   6.939267 3814.858185 2.966363e-08 0
  0.765110   6.830912 3814.888826 2.912220e-08 0
  0.762415   6.727674 3814.914462 2.858078e-08 0
  0.760109   6.620263 3814.938755 2.803935e-08 0
  0.758887   6.502835 3814.965513 2.749792e-08 0
  0.756101   6.398135 3815.000539 2.695650e-08 0
  0.753344   6.292708 3815.027350 2.641507e-08 0
  0.750562   6.186558 3815.054541 2.587364e-08 0
  0.747404   6.082774 3815.075730 2.533222e-08 0
  0.744290   5.977681 3815.095781 2.479079e-08 0
  0.741098   5.872213 3815.122024 2.424936e-08 0
  0.739162   5.756279 3815.137573 2.370794e-08 0
  0.736949   5.641607 3815.160702 2.316651e-08 0
  0.733948   5.532346 3815.179026 2.262508e-08 0
  0.731453   5.418410 3815.193840 2.208366e-08 0
  0.728538   5.306716 3815.207855 2.154223e-08 0
  0.725438   5.195451 3815.221650 2.100080e-08 0
  0.723395   5.075803 3815.234410 2.045937e-08 0
  0.721407   4.954898 3815.260288 1.991795e-08 0
  0.720243   4.828031 3815.283582 1.937652e-08 0
  0.717305   4.712091 3815.317114 1.883509e-08 0
  0.715504   4.588303 3815.343869 1.829367e-08 0
  0.712358   4.471943 3815.378577 1.775224e-08 0
  0.695688   4.437961 3815.445188 1.721081e-08 0
  0.669695   4.466310 3815.489248 1.666939e-08 1
  0.623639   4.640612 3815.528752 1.612796e-08 1
  0.577581   4.842758 3815.560457 1.558653e-08 1
  0.533497   5.060881 3815.590440 1.504510e-08 1
  0.492325   5.286905 3815.614417 1.450368e-08 1
  0.453355   5.527170 3815.631493 1.396225e-08 1
  0.417260   5.772504 3815.640270 1.342082e-08 1
  0.383855   6.021596 3815.661122 1.287940e-08 1
  0.352847   6.275528 3815.661946 1.233797e-08 1
  0.324305   6.528219 3815.665998 1.179654e-08 1
  0.297163   6.797454 3815.676856 1.125512e-08 1
  0.271617   7.079052 3815.677759 1.071369e-08 1
  0.248559   7.344144 3815.629726 1.017226e-08 1
  0.227020   7.613651 3815.628482 9.630836e-09 1
  0.207767   7.850559 3815.570619 9.089409e-09 1
  0.188844   8.123684 3815.584622 8.547982e-09 1
  0.171957   8.356357 3815.576422 8.006556e-09 1
  0.156014   8.587191 3815.544850 7.465129e-09 1
  0.141003   8.812502 3815.529381 6.923702e-09 1
  0.126328   9.067113 3815.527652 6.382275e-09 1
  0.112319   9.332766 3815.509410 5.840848e-09 1
  0.100490   9.467421 3815.528027 5.301061e-09 1
  0.088559   9.648718 3815.494442 4.761275e-09 1
  0.076535   9.897922 3815.422195 4.221489e-09 1
  0.066121   9.993202 3815.424089 3.681703e-09 1
  0.054357  10.373456 3815.393872 3.141917e-09 1
  0.045054  10.362109 3815.268272 2.602131e-09 1
  0.035090  10.547952 3815.279117 2.062344e-09 1
  0.025493  10.714020 3815.444148 1.522558e-09 0
  0.016055  10.960967 3815.083586 9.827719e-10 0
  0.009030  10.728238 3815.126830 5.397862e-10 0
  0.009275  10.443387 3815.205751 5.397862e-10 0
