# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.008655  19.662712 1644.375907 2.832921e-09 0
  0.017154  18.840098 1647.571351 5.665841e-09 0
  0.034964  14.659960 1647.716563 8.498762e-09 1
  0.049195  13.857061 1648.202139 1.133168e-08 1
  0.063540  13.441375 1648.353586 1.416460e-08 1
  0.079250  12.935519 1648.368737 1.699752e-08 1
  0.095223  12.557996 1648.469481 1.983044e-08 1
  0.112396  12.160660 1648.515103 2.266337e-08 1
  0.130560  11.777068 1648.571908 2.549629e-08 1
  0.150272  11.369894 1648.555443 2.832920e-08 1
  0.172397  10.901431 1648.588711 3.116213e-08 1
  0.194935  10.517827 1648.580023 3.399505e-08 1
  0.221431  10.030851 1648.582302 3.682797e-08 1
  0.249933   9.570360 1648.602919 3.966089e-08 1
  0.280581   9.134127 1648.578359 4.249381e-08 1
  0.314598   8.689549 1648.579308 4.532673e-08 1
  0.353545   8.215520 1648.583264 4.815965e-08 1
  0.396442   7.757595 1648.573148 5.099257e-08 1
  0.444924   7.296300 1648.562521 5.382549e-08 1
  0.498274   6.857982 1648.546616 5.665841e-08 1
  0.559910   6.408168 1648.525110 5.949133e-08 1
  0.628622   5.979504 1648.503324 6.232425e-08 1
  0.703350   5.586971 1648.469337 6.515717e-08 1
  0.757455   5.413299 1648.428838 6.799009e-08 0
  0.775046   5.511096 1648.400741 7.082301e-08 0
  0.782912   5.673904 1648.368367 7.365594e-08 0
  0.789344   5.844123 1648.335474 7.648886e-08 0
  0.795888   6.010848 1648.310354 7.932178e-08 0
  0.802845   6.171539 1648.281150 8.215470e-08 0
  0.812005   6.312343 1648.252705 8.498762e-08 0
  0.821209   6.449582 1648.218214 8.782054e-08 0
  0.826573   6.614533 1648.192433 9.065346e-08 0
  0.831707   6.779134 1648.165886 9.348638e-08 0
  0.835799   6.950386 1648.140757 9.631930e-08 0
  0.839825   7.120487 1648.112535 9.915222e-08 0
  0.844599   7.282533 1648.084152 1.019851e-07 0
  0.848705   7.448641 1648.059230 1.048181e-07 0
  0.853680   7.605359 1648.031067 1.076510e-07 0
  0.856318   7.703689 1648.010092 1.093792e-07 0
  0.852294   7.539102 1648.041874 1.065463e-07 0
