# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.007836  14.030191 1645.693561 1.838664e-09 0
  0.016517  12.533958 1647.995811 3.677328e-09 0
  0.034596   9.591721 1648.144192 5.515992e-09 1
  0.046712   9.459502 1648.377197 7.354656e-09 1
  0.060829   9.092785 1648.373106 9.193320e-09 1
  0.075277   8.812167 1648.504561 1.103198e-08 1
  0.091434   8.468728 1648.512480 1.287065e-08 1
  0.108201   8.177501 1648.572819 1.470931e-08 1
  0.125372   7.940263 1648.613963 1.654798e-08 1
  0.144668   7.646383 1648.617942 1.838664e-08 1
  0.165733   7.342037 1648.613353 2.022530e-08 1
  0.187881   7.065206 1648.619605 2.206397e-08 1
  0.212449   6.768884 1648.622312 2.390263e-08 1
  0.239113   6.476726 1648.621896 2.574129e-08 1
  0.269252   6.162411 1648.635151 2.757996e-08 1
  0.301900   5.862555 1648.634810 2.941862e-08 1
  0.338810   5.550437 1648.627605 3.125729e-08 1
  0.379507   5.246701 1648.621818 3.309595e-08 1
  0.426641   4.926341 1648.614990 3.493462e-08 1
  0.479602   4.612999 1648.605840 3.677328e-08 1
  0.536714   4.328239 1648.592400 3.861194e-08 1
  0.600452   4.052957 1648.570676 4.045061e-08 1
  0.668728   3.804577 1648.550580 4.228927e-08 1
  0.735687   3.608403 1648.517688 4.412793e-08 0
  0.763589   3.621575 1648.493061 4.596660e-08 0
  0.774843   3.711817 1648.473494 4.780526e-08 0
  0.783266   3.813128 1648.453236 4.964393e-08 0
  0.785543   3.942927 1648.435329 5.148259e-08 0
  0.790449   4.058395 1648.416572 5.332125e-08 0
  0.795824   4.169987 1648.397501 5.515992e-08 0
  0.798963   4.292062 1648.379019 5.699858e-08 0
  0.804240   4.401473 1648.364575 5.883725e-08 0
  0.809982   4.506812 1648.344949 6.067591e-08 0
  0.817401   4.601223 1648.323377 6.251457e-08 0
  0.823196   4.703217 1648.302315 6.435324e-08 0
  0.827316   4.813546 1648.286949 6.619190e-08 0
  0.830910   4.925835 1648.267117 6.803056e-08 0
  0.834118   5.039522 1648.249746 6.986923e-08 0
  0.837060   5.153971 1648.233662 7.170789e-08 0
  0.838916   5.274437 1648.221263 7.354656e-08 0
  0.842391   5.383973 1648.201736 7.538522e-08 0
  0.844336   5.502600 1648.184988 7.722388e-08 0
  0.847714   5.611175 1648.169901 7.906255e-08 0
  0.849364   5.730512 1648.155766 8.090121e-08 0
  0.853069   5.835280 1648.135390 8.273988e-08 0
  0.855953   5.944857 1648.115409 8.457854e-08 0
  0.859826   6.046731 1648.095060 8.641720e-08 0
  0.862941   6.153115 1648.080062 8.825587e-08 0
  0.867108   6.251105 1648.060958 9.009454e-08 0
  0.869381   6.362014 1648.046320 9.193319e-08 0
  0.871167   6.475948 1648.030055 9.377186e-08 0
  0.874688   6.576315 1648.006031 9.561053e-08 0
  0.878557   6.673292 1647.987917 9.744919e-08 0
  0.881495   6.776541 1647.969344 9.928785e-08 0
  0.884992   6.874767 1647.954204 1.011265e-07 0
  0.886867   6.984962 1647.935112 1.029652e-07 0
  0.890883   7.077648 1647.919264 1.048038e-07 0
  0.893656   7.179458 1647.898388 1.066425e-07 0
  0.895192   7.290725 1647.884312 1.084812e-07 0
  0.897621   7.331164 1647.878434 1.093792e-07 0
  0.895083   7.228136 1647.893852 1.075405e-07 0
