# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.839847   2.209041 1648.394600 3.139182e-08 0
  0.838212   2.181727 1648.397482 3.094337e-08 0
  0.838505   2.149357 1648.400913 3.049491e-08 0
  0.838570   2.117578 1648.405601 3.004646e-08 0
  0.836984   2.089929 1648.409580 2.959801e-08 0
  0.836531   2.059380 1648.412405 2.914955e-08 0
  0.836210   2.028471 1648.416469 2.870110e-08 0
  0.835525   1.998417 1648.419986 2.825264e-08 0
  0.834378   1.969393 1648.424270 2.780419e-08 0
  0.833454   1.939771 1648.429237 2.735573e-08 0
  0.832404   1.910381 1648.433780 2.690728e-08 0
  0.831703   1.880128 1648.437693 2.645882e-08 0
  0.831711   1.848239 1648.442252 2.601037e-08 0
  0.830507   1.819010 1648.446091 2.556191e-08 0
  0.828017   1.792463 1648.451118 2.511346e-08 0
  0.826868   1.762906 1648.455657 2.466500e-08 0
  0.824425   1.735982 1648.459829 2.421655e-08 0
  0.822384   1.708063 1648.464074 2.376810e-08 0
  0.822362   1.675886 1648.467486 2.331964e-08 0
  0.820298   1.647788 1648.471553 2.287119e-08 0
  0.818943   1.618152 1648.475464 2.242273e-08 0
  0.815617   1.592207 1648.483148 2.197428e-08 0
  0.815126   1.560681 1648.488784 2.152582e-08 0
  0.812999   1.532158 1648.494882 2.107737e-08 0
  0.810703   1.503805 1648.500766 2.062891e-08 0
  0.808922   1.474365 1648.505721 2.018046e-08 0
  0.807625   1.443912 1648.510693 1.973200e-08 0
  0.805309   1.415142 1648.516755 1.928355e-08 0
  0.803896   1.384666 1648.522281 1.883509e-08 0
  0.802261   1.354474 1648.525580 1.838664e-08 0
  0.799896   1.325324 1648.531004 1.793818e-08 0
  0.798519   1.294431 1648.535111 1.748973e-08 0
  0.797574   1.262724 1648.540111 1.704127e-08 0
  0.796757   1.230742 1648.545667 1.659282e-08 0
  0.794361   1.201084 1648.551643 1.614437e-08 0
  0.792727   1.170132 1648.557056 1.569591e-08 0
  0.790475   1.139940 1648.562287 1.524746e-08 0
  0.788919   1.108583 1648.568166 1.479900e-08 0
  0.788090   1.076117 1648.573895 1.435055e-08 0
  0.787258   1.043574 1648.580176 1.390209e-08 0
  0.786704   1.010629 1648.585906 1.345364e-08 0
  0.785344   0.978613 1648.592328 1.300518e-08 0
  0.784514   0.945874 1648.598384 1.255673e-08 0
  0.783392   0.913382 1648.604685 1.210827e-08 0
  0.780390   0.882908 1648.611939 1.165982e-08 0
  0.778541   0.850966 1648.618789 1.121137e-08 0
  0.775091   0.820544 1648.625983 1.076291e-08 0
  0.772301   0.789183 1648.633347 1.031446e-08 0
  0.770604   0.756555 1648.639616 9.866001e-09 0
  0.765119   0.727278 1648.647527 9.417547e-09 0
  0.761644   0.695798 1648.655203 8.969092e-09 0
  0.755400   0.666390 1648.664278 8.520638e-09 0
  0.747328   0.638031 1648.674586 8.072183e-09 0
  0.715131   0.628456 1648.696940 7.623729e-09 0
  0.632780   0.665734 1648.735113 7.175274e-09 1
  0.554018   0.715610 1648.761001 6.726819e-09 1
  0.478613   0.774440 1648.778469 6.278365e-09 1
  0.411121   0.837821 1648.788578 5.829910e-09 1
  0.350120   0.908336 1648.793541 5.381456e-09 1
  0.296884   0.982000 1648.794918 4.933001e-09 1
  0.250366   1.058587 1648.792938 4.484546e-09 1
  0.211364   1.128469 1648.787028 4.036091e-09 1
  0.175237   1.209897 1648.781462 3.587637e-09 1
  0.143661   1.291112 1648.768135 3.139182e-09 1
  0.116404   1.366000 1648.759359 2.690728e-09 1
  0.092259   1.435499 1648.734939 2.242273e-09 1
  0.069986   1.513772 1648.707588 1.793819e-09 1
  0.051009   1.556459 1648.665711 1.345364e-09 1
  0.031379   1.679489 1648.575161 8.969092e-10 1
  0.014464   1.774796 1648.347001 4.484546e-10 0
  0.012873   2.057085 1648.300875 4.484546e-10 0
