# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.302129   2.636063 6773.779425 6.754711e-09 0
  0.301949   2.599419 6773.787140 6.656817e-09 0
  0.301862   2.561925 6773.795741 6.558923e-09 0
  0.301797   2.524229 6773.803870 6.461027e-09 0
  0.301462   2.488750 6773.811371 6.363133e-09 0
  0.301274   2.451985 6773.819283 6.265239e-09 0
  0.301091   2.415132 6773.827818 6.167345e-09 0
  0.300988   2.377599 6773.836916 6.069450e-09 0
  0.300956   2.339518 6773.844601 5.971556e-09 0
  0.300750   2.302736 6773.852710 5.873662e-09 0
  0.300615   2.265356 6773.861502 5.775767e-09 0
  0.300559   2.227386 6773.869564 5.677873e-09 0
  0.300214   2.191479 6773.878712 5.579979e-09 0
  0.299880   2.155426 6773.888041 5.482084e-09 0
  0.299116   2.122363 6773.895758 5.384190e-09 0
  0.298990   2.084616 6773.905978 5.286295e-09 0
  0.298657   2.048277 6773.916555 5.188401e-09 0
  0.297593   2.016792 6773.928359 5.090507e-09 0
  0.296682   1.984032 6773.941839 4.992612e-09 0
  0.296189   1.948425 6773.952350 4.894718e-09 0
  0.296050   1.910393 6773.960504 4.796824e-09 0
  0.295415   1.875291 6773.974420 4.698929e-09 0
  0.295011   1.838771 6773.987101 4.601035e-09 0
  0.293719   1.807413 6774.003847 4.503141e-09 0
  0.292766   1.774037 6774.015556 4.405246e-09 0
  0.290782   1.746314 6774.031619 4.307352e-09 0
  0.288944   1.717425 6774.048445 4.209457e-09 0
  0.288837   1.678276 6774.059850 4.111563e-09 0
  0.285425   1.657314 6774.084772 4.013669e-09 0
  0.280342   1.645960 6774.113332 3.915775e-09 0
  0.274094   1.641222 6774.143996 3.817880e-09 0
  0.266406   1.645450 6774.172506 3.719986e-09 1
  0.258439   1.651663 6774.199660 3.622091e-09 1
  0.249177   1.666791 6774.226166 3.524197e-09 1
  0.239530   1.685933 6774.249912 3.426303e-09 1
  0.230250   1.703889 6774.271847 3.328408e-09 1
  0.220469   1.727189 6774.293334 3.230514e-09 1
  0.211125   1.749127 6774.311721 3.132619e-09 1
  0.201426   1.776064 6774.330298 3.034725e-09 1
  0.191696   1.806120 6774.346404 2.936831e-09 1
  0.182281   1.836096 6774.362115 2.838937e-09 1
  0.173231   1.865447 6774.377064 2.741042e-09 1
  0.163907   1.901236 6774.389537 2.643148e-09 1
  0.154823   1.938264 6774.401230 2.545253e-09 1
  0.145993   1.976509 6774.408992 2.447359e-09 1
  0.137215   2.018855 6774.415759 2.349465e-09 1
  0.128939   2.058918 6774.422830 2.251570e-09 1
  0.120786   2.102350 6774.429645 2.153676e-09 1
  0.112843   2.148065 6774.432681 2.055782e-09 1
  0.105184   2.194748 6774.431857 1.957887e-09 1
  0.097562   2.247896 6774.431380 1.859993e-09 1
  0.090449   2.297050 6774.428812 1.762098e-09 1
  0.083504   2.349882 6774.427307 1.664204e-09 1
  0.076939   2.400326 6774.419399 1.566310e-09 1
  0.070417   2.458662 6774.408841 1.468415e-09 1
  0.064135   2.519395 6774.392447 1.370521e-09 1
  0.058204   2.577921 6774.379151 1.272627e-09 1
  0.052533   2.636337 6774.360487 1.174732e-09 1
  0.046988   2.701828 6774.340488 1.076838e-09 1
  0.042057   2.744180 6774.319936 9.789437e-10 1
  0.036811   2.821495 6774.291660 8.810492e-10 1
  0.031931   2.890964 6774.255813 7.831549e-10 1
  0.027327   2.955301 6774.210167 6.852606e-10 1
  0.022841   3.031045 6774.172380 5.873662e-10 1
  0.018710   3.083429 6774.131036 4.894718e-10 1
  0.014666   3.146227 6774.077422 3.915774e-10 1
  0.010717   3.228267 6774.010902 2.936831e-10 1
  0.007022   3.284198 6773.936850 1.957887e-10 0
  0.003270   3.501176 6773.716121 9.789435e-11 0
  0.003373   3.419772 6773.783782 9.789435e-11 0
