# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.003451  57.404093 6771.521620 1.639047e-09 0
  0.007117  55.687157 6772.132200 3.278094e-09 0
  0.010588  56.145903 6772.718200 4.917141e-09 1
  0.014231  55.707165 6772.755204 6.556188e-09 1
  0.018135  54.644212 6772.805374 8.195235e-09 1
  0.022233  53.484416 6773.077075 9.834281e-09 1
  0.026126  53.100712 6772.940298 1.147333e-08 1
  0.030390  52.173681 6773.092824 1.311237e-08 1
  0.034811  51.239639 6773.260545 1.475142e-08 1
  0.039206  50.552460 6773.287806 1.639047e-08 1
  0.043833  49.737212 6773.297575 1.802952e-08 1
  0.048907  48.629756 6773.391494 1.966856e-08 1
  0.053938  47.768585 6773.395311 2.130761e-08 1
  0.059302  46.789623 6773.413303 2.294666e-08 1
  0.064961  45.764074 6773.487189 2.458570e-08 1
  0.071047  44.634017 6773.558515 2.622475e-08 1
  0.077321  43.575219 6773.574117 2.786380e-08 1
  0.083967  42.486619 6773.550234 2.950284e-08 1
  0.090788  41.477745 6773.550460 3.114189e-08 1
  0.098089  40.411071 6773.544609 3.278094e-08 1
  0.105742  39.360615 6773.526855 3.441999e-08 1
  0.113937  38.269133 6773.569328 3.605903e-08 1
  0.122737  37.139939 6773.559502 3.769808e-08 1
  0.132199  35.980887 6773.569197 3.933713e-08 1
  0.142237  34.835086 6773.500620 4.097617e-08 1
  0.153244  33.626297 6773.524318 4.261522e-08 1
  0.165313  32.370326 6773.522929 4.425427e-08 1
  0.178224  31.137383 6773.486382 4.589331e-08 1
  0.192468  29.862729 6773.459439 4.753236e-08 1
  0.207555  28.646946 6773.420733 4.917141e-08 1
  0.224117  27.414226 6773.378521 5.081045e-08 1
  0.241560  26.254995 6773.312354 5.244950e-08 1
  0.260476  25.109124 6773.231257 5.408855e-08 1
  0.279833  24.080342 6773.135282 5.572760e-08 1
  0.289414  23.967232 6772.994970 5.736664e-08 0
  0.291940  24.439473 6772.902342 5.900569e-08 0
  0.293676  24.969641 6772.788988 6.064474e-08 0
  0.295204  25.512036 6772.696421 6.228378e-08 0
  0.305853  25.266021 6772.399252 6.392283e-08 0
  0.307594  25.772903 6772.299381 6.556188e-08 0
  0.309318  26.269837 6772.186028 6.720092e-08 0
  0.310923  26.771849 6772.082258 6.883997e-08 0
  0.311919  27.321141 6771.939696 7.047902e-08 0
  0.310545  28.075275 6771.628834 7.211806e-08 0
  0.305424  29.180216 6771.059065 7.375711e-08 0
  0.297333  30.627148 6770.309329 7.539616e-08 0
  0.286749  32.441412 6769.450964 7.703521e-08 0
  0.274367  34.627875 6768.547536 7.867425e-08 0
  0.260450  37.247229 6767.670675 8.031330e-08 0
  0.245860  40.275937 6766.879446 8.195235e-08 0
  0.232503  43.448718 6766.129893 8.359139e-08 0
  0.219296  46.975859 6765.435465 8.523044e-08 0
  0.206850  50.763584 6764.757015 8.686949e-08 0
  0.194393  55.039960 6764.108706 8.850853e-08 0
  0.182588  59.684487 6763.432455 9.014758e-08 0
  0.169971  65.286513 6762.848266 9.178662e-08 0
  0.159080  70.996876 6762.110213 9.342567e-08 0
  0.145331  79.091608 6761.742521 9.506473e-08 0
  0.138847  84.152863 6760.221365 9.670377e-08 0
  0.110520 107.281947 6764.456949 9.834281e-08 0
  0.202258  56.497346 6755.287906 9.998186e-08 0
  0.066459  54.101489 6842.979512 1.016209e-07 0
  0.086917  44.898893 6773.915027 1.032600e-07 0
  0.323070  33.797000 6763.647629 1.048990e-07 0
  0.181208  63.861456 6747.992790 1.065380e-07 0
  0.053158 -45.783806 6867.490611 1.081771e-07 0
  0.075623  48.285554 6773.506550 1.093792e-07 0
  0.322802  33.927891 6762.288056 1.077401e-07 0
