# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.264536  35.579334 6767.283997 7.771390e-08 0
  0.264371  35.085327 6767.680849 7.660370e-08 0
  0.272361  33.563459 6768.043946 7.549351e-08 0
  0.279411  32.234396 6768.412905 7.438331e-08 0
  0.286791  30.935928 6768.772388 7.327311e-08 0
  0.293808  29.738496 6769.137788 7.216291e-08 0
  0.300692  28.609414 6769.513098 7.105271e-08 0
  0.307711  27.518928 6769.892437 6.994251e-08 0
  0.314803  26.471120 6770.272461 6.883231e-08 0
  0.321627  25.490011 6770.662925 6.772212e-08 0
  0.328812  24.523321 6771.054362 6.661192e-08 0
  0.332920  23.822275 6771.335288 6.550172e-08 0
  0.331098  23.553116 6771.419999 6.439152e-08 0
  0.329448  23.263213 6771.480629 6.328132e-08 0
  0.327393  22.998562 6771.537903 6.217112e-08 0
  0.325863  22.693808 6771.606367 6.106092e-08 0
  0.323948  22.412946 6771.667862 5.995073e-08 0
  0.322314  22.109065 6771.756150 5.884053e-08 0
  0.320317  21.827294 6771.833778 5.773033e-08 0
  0.318508  21.529108 6771.913528 5.662013e-08 0
  0.317214  21.192976 6771.994484 5.550993e-08 0
  0.315783  20.863197 6772.078240 5.439973e-08 0
  0.314160  20.543033 6772.158622 5.328954e-08 0
  0.312718  20.207783 6772.236883 5.217934e-08 0
  0.311370  19.863465 6772.314507 5.106914e-08 0
  0.310534  19.483917 6772.391026 4.995894e-08 0
  0.309551  19.111364 6772.471015 4.884874e-08 0
  0.308278  18.754383 6772.536337 4.773854e-08 0
  0.307240  18.379729 6772.622079 4.662834e-08 0
  0.306151  18.006216 6772.689371 4.551814e-08 0
  0.304932  17.637330 6772.750155 4.440794e-08 0
  0.302931  17.310224 6772.788286 4.329774e-08 0
  0.300119  17.024248 6772.839823 4.218755e-08 0
  0.298725  16.652595 6772.944143 4.107735e-08 0
  0.296463  16.325599 6773.064775 3.996715e-08 0
  0.291924  16.118535 6773.195332 3.885695e-08 0
  0.281453  16.240222 6773.335024 3.774675e-08 1
  0.261143  16.989692 6773.441820 3.663655e-08 1
  0.239419  17.970186 6773.538374 3.552635e-08 1
  0.221624  18.807315 6773.579536 3.441616e-08 1
  0.205254  19.652316 6773.617043 3.330596e-08 1
  0.190078  20.514088 6773.646041 3.219576e-08 1
  0.176133  21.374860 6773.680467 3.108556e-08 1
  0.163517  22.201758 6773.696314 2.997536e-08 1
  0.151649  23.052583 6773.705831 2.886516e-08 1
  0.140598  23.908179 6773.742787 2.775496e-08 1
  0.130544  24.719559 6773.723976 2.664477e-08 1
  0.121003  25.557507 6773.724960 2.553457e-08 1
  0.112189  26.366951 6773.731487 2.442437e-08 1
  0.103686  27.232433 6773.732729 2.331417e-08 1
  0.095881  28.046692 6773.703403 2.220397e-08 1
  0.088378  28.906679 6773.710931 2.109377e-08 1
  0.082044  29.499387 6773.683255 1.998358e-08 1
  0.075517  30.268669 6773.685843 1.887338e-08 1
  0.069133  31.118707 6773.648363 1.776318e-08 1
  0.063421  31.801262 6773.646471 1.665298e-08 1
  0.057934  32.492483 6773.619935 1.554278e-08 1
  0.052584  33.240979 6773.648903 1.443258e-08 1
  0.047653  33.858507 6773.533806 1.332238e-08 1
  0.042978  34.413570 6773.532007 1.221218e-08 1
  0.038218  35.181387 6773.445156 1.110199e-08 1
  0.033776  35.827710 6773.468800 9.991788e-09 1
  0.029695  36.222933 6773.409848 8.881589e-09 1
  0.025345  37.134911 6773.341951 7.771390e-09 1
  0.021417  37.667187 6773.248605 6.661192e-09 1
  0.017767  37.838673 6773.165746 5.550993e-09 1
  0.013897  38.699557 6773.041060 4.440794e-09 1
  0.010631  37.934543 6772.631790 3.330596e-09 1
  0.006643  40.473229 6772.316053 2.220397e-09 0
  0.003410  39.433005 6772.147015 1.110199e-09 0
  0.003258  41.246817 6771.538829 1.110199e-09 0
