# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.010864   1.979790 3793.949318 1.575060e-10 0
  0.022055   1.949794 3793.924243 3.150120e-10 0
  0.033658   1.915484 3793.966134 4.725180e-10 1
  0.046441   1.852514 3793.977488 6.300240e-10 1
  0.058985   1.822761 3794.001229 7.875300e-10 1
  0.073749   1.749709 3794.017406 9.450361e-10 1
  0.088313   1.703136 3794.057839 1.102542e-09 1
  0.105106   1.636535 3794.081699 1.260048e-09 1
  0.121297   1.595734 3794.096501 1.417554e-09 1
  0.138591   1.551753 3794.111739 1.575060e-09 1
  0.157558   1.501618 3794.120395 1.732566e-09 1
  0.178010   1.449835 3794.132257 1.890072e-09 1
  0.199834   1.399228 3794.138866 2.047578e-09 1
  0.221865   1.357242 3794.144469 2.205084e-09 1
  0.245942   1.311852 3794.147347 2.362590e-09 1
  0.272503   1.262916 3794.146712 2.520096e-09 1
  0.297932   1.227298 3794.143754 2.677602e-09 1
  0.327059   1.183768 3794.141149 2.835108e-09 1
  0.357004   1.144630 3794.134089 2.992614e-09 1
  0.387505   1.110023 3794.126597 3.150120e-09 1
  0.418316   1.079590 3794.116815 3.307626e-09 1
  0.445866   1.061304 3794.114646 3.465132e-09 1
  0.480461   1.029348 3794.102674 3.622638e-09 1
  0.513386   1.005016 3794.087233 3.780144e-09 1
  0.546996   0.982491 3794.071281 3.937650e-09 1
  0.579288   0.964707 3794.053755 4.095156e-09 1
  0.610498   0.950552 3794.035834 4.252662e-09 1
  0.641419   0.938107 3794.016686 4.410168e-09 1
  0.672247   0.926829 3793.995412 4.567674e-09 0
  0.683091   0.944254 3793.982455 4.725180e-09 0
  0.694073   0.960370 3793.970785 4.882686e-09 0
  0.694084   0.991565 3793.964328 5.040192e-09 0
  0.698722   1.015733 3793.956867 5.197698e-09 0
  0.696882   1.049369 3793.952616 5.355204e-09 0
  0.702343   1.071727 3793.944333 5.512710e-09 0
  0.708237   1.093273 3793.933013 5.671310e-09 0
  0.710355   1.120613 3793.924410 5.829910e-09 0
  0.717155   1.140127 3793.914169 5.988510e-09 0
  0.721115   1.163904 3793.903862 6.147110e-09 0
  0.724156   1.189000 3793.895777 6.305709e-09 0
  0.726757   1.214558 3793.887941 6.464309e-09 0
  0.729750   1.239259 3793.880207 6.622909e-09 0
  0.731350   1.266205 3793.874009 6.781509e-09 0
  0.731077   1.296326 3793.868933 6.940109e-09 0
  0.731454   1.325243 3793.862556 7.098708e-09 0
  0.732270   1.353374 3793.857933 7.257308e-09 0
  0.731053   1.385275 3793.854293 7.415907e-09 0
  0.731871   1.413276 3793.848200 7.574508e-09 0
  0.733226   1.440215 3793.842644 7.733108e-09 0
  0.733932   1.468328 3793.836321 7.891707e-09 0
  0.734029   1.497632 3793.829707 8.050307e-09 0
  0.734936   1.525286 3793.824865 8.208907e-09 0
  0.734500   1.555699 3793.821158 8.367507e-09 0
  0.735115   1.583823 3793.815112 8.526107e-09 0
  0.734597   1.614450 3793.810558 8.684707e-09 0
  0.734719   1.643633 3793.804321 8.843306e-09 0
  0.735288   1.671830 3793.798885 9.001906e-09 0
  0.735445   1.700923 3793.793563 9.160506e-09 0
  0.735972   1.729143 3793.788695 9.319106e-09 0
  0.736888   1.756396 3793.784549 9.477705e-09 0
  0.736681   1.786276 3793.779238 9.636305e-09 0
  0.737939   1.812595 3793.775294 9.794905e-09 0
  0.737854   1.842107 3793.768083 9.953505e-09 0
  0.738493   1.869876 3793.762737 1.011210e-08 0
  0.737653   1.901401 3793.760109 1.027070e-08 0
  0.738518   1.928462 3793.754616 1.042930e-08 0
  0.738872   1.956842 3793.748446 1.058790e-08 0
  0.738698   1.986656 3793.744639 1.074650e-08 0
  0.740055   2.012257 3793.739200 1.090510e-08 0
  0.740036   2.034435 3793.753192 1.102542e-08 0
  0.738830   2.008570 3793.757842 1.086682e-08 0
