# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.840996   1.061069 1653.814061 1.110199e-08 0
  0.839838   1.047367 1653.816173 1.094339e-08 0
  0.841235   1.030474 1653.818487 1.078479e-08 0
  0.840501   1.016206 1653.820371 1.062619e-08 0
  0.839302   1.002471 1653.822945 1.046759e-08 0
  0.838505   0.988220 1653.825394 1.030899e-08 0
  0.837870   0.973755 1653.827983 1.015039e-08 0
  0.836979   0.959560 1653.830470 9.991788e-09 0
  0.836268   0.945131 1653.832533 9.833188e-09 0
  0.836042   0.930138 1653.834827 9.674588e-09 0
  0.835087   0.915937 1653.837757 9.515988e-09 0
  0.834306   0.901515 1653.840507 9.357388e-09 0
  0.834841   0.885665 1653.841973 9.198788e-09 0
  0.833868   0.871413 1653.844575 9.040189e-09 0
  0.833574   0.856425 1653.846813 8.881589e-09 0
  0.833034   0.841678 1653.849417 8.722989e-09 0
  0.832774   0.826631 1653.851170 8.564389e-09 0
  0.832265   0.811821 1653.853485 8.405789e-09 0
  0.831949   0.796806 1653.856415 8.247190e-09 0
  0.829697   0.783591 1653.861081 8.088590e-09 0
  0.828075   0.769738 1653.864930 7.929990e-09 0
  0.826701   0.755591 1653.869453 7.771390e-09 0
  0.827597   0.739381 1653.871629 7.612790e-09 0
  0.823407   0.727643 1653.876499 7.454191e-09 0
  0.804766   0.726850 1653.904476 7.295591e-09 0
  0.802952   0.714432 1653.909061 7.136991e-09 0
  0.801842   0.699533 1653.912008 6.978391e-09 0
  0.800063   0.685149 1653.915891 6.819791e-09 0
  0.799437   0.669743 1653.919278 6.661192e-09 0
  0.798006   0.654966 1653.922840 6.502592e-09 0
  0.799239   0.638009 1653.925905 6.343992e-09 0
  0.796072   0.624502 1653.931231 6.185392e-09 0
  0.795646   0.608832 1653.935349 6.026792e-09 0
  0.793028   0.594770 1653.939368 5.868193e-09 0
  0.789657   0.581152 1653.944017 5.709593e-09 0
  0.789342   0.565250 1653.947423 5.550993e-09 0
  0.788888   0.549417 1653.950822 5.392393e-09 0
  0.786773   0.534671 1653.955313 5.233794e-09 0
  0.784206   0.520179 1653.959013 5.075193e-09 0
  0.783576   0.504331 1653.962465 4.916594e-09 0
  0.781076   0.489613 1653.966424 4.757994e-09 0
  0.778628   0.474784 1653.970151 4.599394e-09 0
  0.777306   0.459181 1653.974214 4.440794e-09 0
  0.775149   0.444014 1653.978230 4.282195e-09 0
  0.770352   0.430172 1653.983945 4.123595e-09 0
  0.767978   0.414954 1653.988122 3.964995e-09 0
  0.763722   0.400525 1653.993540 3.806395e-09 0
  0.755281   0.388005 1654.001086 3.647795e-09 0
  0.735836   0.380441 1654.013760 3.489196e-09 0
  0.697016   0.382161 1654.033978 3.330596e-09 1
  0.646351   0.392298 1654.055543 3.171996e-09 1
  0.593919   0.406369 1654.073707 3.013396e-09 1
  0.543634   0.421323 1654.087574 2.854796e-09 1
  0.493079   0.439168 1654.097500 2.696197e-09 1
  0.444375   0.458861 1654.104525 2.537597e-09 1
  0.397089   0.481539 1654.107995 2.378997e-09 1
  0.351628   0.507560 1654.108446 2.220397e-09 1
  0.309874   0.534761 1654.106170 2.061797e-09 1
  0.270349   0.565740 1654.102179 1.903198e-09 1
  0.235765   0.594520 1654.095044 1.744598e-09 1
  0.202927   0.627962 1654.087815 1.585998e-09 1
  0.173368   0.661456 1654.079078 1.427398e-09 1
  0.147436   0.691410 1654.070459 1.268798e-09 1
  0.123234   0.723790 1654.061251 1.110199e-09 1
  0.099929   0.764767 1654.047174 9.515988e-10 1
  0.080516   0.790573 1654.028423 7.929990e-10 1
  0.062087   0.820632 1654.013720 6.343992e-10 1
  0.044561   0.854440 1653.975322 4.757994e-10 1
  0.028413   0.892799 1653.931804 3.171996e-10 0
  0.014073   0.871627 1653.809919 1.585998e-10 0
  0.012723   1.001387 1653.793280 1.585998e-10 0
