# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.551676   4.189987 3118.488923 1.833742e-08 0
  0.550915   4.135831 3118.492785 1.807546e-08 0
  0.550164   4.081452 3118.496040 1.781349e-08 0
  0.549574   4.025749 3118.499619 1.755153e-08 0
  0.549134   3.968826 3118.505818 1.728957e-08 0
  0.548404   3.913911 3118.509915 1.702760e-08 0
  0.547850   3.857591 3118.513116 1.676564e-08 0
  0.546805   3.804574 3118.516410 1.650368e-08 0
  0.545874   3.750552 3118.522456 1.624171e-08 0
  0.545169   3.694845 3118.526449 1.597975e-08 0
  0.544279   3.640209 3118.532168 1.571779e-08 0
  0.543531   3.584462 3118.537889 1.545582e-08 0
  0.542948   3.527502 3118.542214 1.519386e-08 0
  0.542032   3.472535 3118.547059 1.493190e-08 0
  0.541239   3.416618 3118.551189 1.466993e-08 0
  0.540593   3.359619 3118.554351 1.440797e-08 0
  0.539308   3.306402 3118.555585 1.414601e-08 0
  0.538706   3.248747 3118.563835 1.388405e-08 0
  0.537876   3.192406 3118.567417 1.362208e-08 0
  0.537010   3.136062 3118.570985 1.336012e-08 0
  0.536258   3.078875 3118.575539 1.309816e-08 0
  0.536210   3.017535 3118.583713 1.283619e-08 0
  0.535391   2.960472 3118.591653 1.257423e-08 0
  0.535448   2.898465 3118.600898 1.231227e-08 0
  0.534587   2.841396 3118.607991 1.205030e-08 0
  0.534116   2.782019 3118.618801 1.178834e-08 0
  0.533974   2.720908 3118.630150 1.152638e-08 0
  0.533866   2.659608 3118.640740 1.126441e-08 0
  0.533271   2.600629 3118.653024 1.100245e-08 0
  0.533528   2.537509 3118.663400 1.074049e-08 0
  0.532269   2.481399 3118.676848 1.047852e-08 0
  0.531291   2.423784 3118.691614 1.021656e-08 0
  0.527566   2.378022 3118.714612 9.954599e-09 0
  0.524811   2.327729 3118.733554 9.692635e-09 0
  0.509451   2.331845 3118.775711 9.430672e-09 1
  0.487444   2.369437 3118.818230 9.168709e-09 1
  0.462710   2.425137 3118.856576 8.906746e-09 1
  0.436614   2.494935 3118.888881 8.644783e-09 1
  0.410500   2.573596 3118.914466 8.382820e-09 1
  0.383965   2.665683 3118.935557 8.120857e-09 1
  0.358906   2.760017 3118.949734 7.858894e-09 1
  0.335625   2.853143 3118.961575 7.596931e-09 1
  0.312877   2.955134 3118.968185 7.334967e-09 1
  0.292158   3.051698 3118.972521 7.073004e-09 1
  0.271376   3.163733 3118.973830 6.811041e-09 1
  0.252286   3.272239 3118.972849 6.549078e-09 1
  0.234967   3.372890 3118.969535 6.287115e-09 1
  0.218575   3.474756 3118.964771 6.025151e-09 1
  0.203097   3.576964 3118.955607 5.763189e-09 1
  0.188495   3.678888 3118.948925 5.501226e-09 1
  0.174721   3.779874 3118.937269 5.239262e-09 1
  0.161545   3.883736 3118.922963 4.977299e-09 1
  0.149255   3.982306 3118.909922 4.715336e-09 1
  0.138017   4.067329 3118.897210 4.453373e-09 1
  0.126768   4.167739 3118.884583 4.191410e-09 1
  0.116351   4.256998 3118.865362 3.929447e-09 1
  0.106150   4.354992 3118.844173 3.667484e-09 1
  0.096597   4.443861 3118.823550 3.405520e-09 1
  0.087675   4.519447 3118.800409 3.143558e-09 1
  0.078825   4.608073 3118.785369 2.881594e-09 1
  0.070484   4.684758 3118.761728 2.619631e-09 1
  0.062397   4.762937 3118.749352 2.357668e-09 1
  0.054634   4.834987 3118.719936 2.095705e-09 1
  0.047215   4.895673 3118.716764 1.833742e-09 1
  0.039832   4.973782 3118.688623 1.571779e-09 1
  0.032912   5.016523 3118.669380 1.309816e-09 1
  0.026195   5.042328 3118.661011 1.047852e-09 0
  0.019477   5.086249 3118.663628 7.858894e-10 0
  0.013060   5.057004 3118.680485 5.239262e-10 0
  0.006461   5.110933 3118.712539 2.619631e-10 0
  0.006479   5.096033 3118.675571 2.619631e-10 0
