# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.007124   7.413736 3118.432678 4.161878e-10 0
  0.014373   7.359286 3118.397354 8.323755e-10 0
  0.021299   7.449865 3118.402709 1.248563e-09 0
  0.028576   7.403077 3118.366274 1.664751e-09 0
  0.036246   7.296025 3118.353212 2.080939e-09 1
  0.044265   7.168958 3118.376732 2.497127e-09 1
  0.052204   7.091987 3118.386904 2.913314e-09 1
  0.060714   6.968803 3118.417430 3.329502e-09 1
  0.069180   6.880834 3118.423774 3.745690e-09 1
  0.078557   6.732569 3118.444005 4.161877e-09 1
  0.087999   6.611112 3118.473056 4.578065e-09 1
  0.097856   6.485775 3118.493387 4.994253e-09 1
  0.108515   6.336102 3118.512124 5.410441e-09 1
  0.119591   6.191193 3118.547112 5.826629e-09 1
  0.131087   6.051933 3118.569376 6.242816e-09 1
  0.143154   5.911212 3118.593735 6.659004e-09 1
  0.156263   5.753574 3118.626683 7.075192e-09 1
  0.170074   5.597455 3118.652021 7.491380e-09 1
  0.184462   5.447372 3118.684159 7.907567e-09 1
  0.200083   5.286418 3118.714850 8.323755e-09 1
  0.216741   5.124123 3118.745066 8.739942e-09 1
  0.234581   4.959851 3118.775061 9.156131e-09 1
  0.253624   4.796113 3118.797671 9.572318e-09 1
  0.274031   4.632015 3118.815754 9.988506e-09 1
  0.295929   4.468096 3118.826609 1.040469e-08 1
  0.319852   4.299319 3118.830929 1.082088e-08 1
  0.345612   4.131926 3118.831168 1.123707e-08 1
  0.373666   3.963250 3118.821671 1.165326e-08 1
  0.402637   3.809380 3118.806060 1.206944e-08 1
  0.432950   3.664655 3118.781272 1.248563e-08 1
  0.463259   3.538809 3118.748428 1.290182e-08 1
  0.492353   3.436599 3118.704219 1.331801e-08 1
  0.517743   3.369675 3118.651304 1.373420e-08 0
  0.527857   3.405908 3118.610091 1.415038e-08 0
  0.532218   3.477798 3118.579808 1.456657e-08 0
  0.533393   3.569547 3118.559410 1.498276e-08 0
  0.533932   3.665020 3118.539511 1.539895e-08 0
  0.533263   3.768846 3118.521671 1.581513e-08 0
  0.535527   3.851688 3118.504890 1.623132e-08 0
  0.536213   3.945429 3118.489933 1.664751e-08 0
  0.537232   4.036420 3118.477029 1.706370e-08 0
  0.537336   4.134073 3118.464690 1.747989e-08 0
  0.538288   4.225044 3118.455860 1.789607e-08 0
  0.539557   4.313127 3118.446244 1.831226e-08 0
  0.540952   4.399799 3118.443589 1.872845e-08 0
  0.542556   4.484271 3118.438209 1.914464e-08 0
  0.543728   4.571880 3118.431686 1.956082e-08 0
  0.544879   4.659291 3118.425909 1.997701e-08 0
  0.546009   4.746508 3118.417686 2.039320e-08 0
  0.547576   4.829521 3118.411485 2.080939e-08 0
  0.548992   4.913406 3118.405344 2.122557e-08 0
  0.550156   4.999146 3118.398141 2.164176e-08 0
  0.550943   5.088010 3118.395080 2.205795e-08 0
  0.551740   5.176502 3118.385075 2.247414e-08 0
  0.552169   5.268286 3118.377571 2.289033e-08 0
  0.552973   5.356261 3118.368254 2.330651e-08 0
  0.554096   5.440868 3118.361088 2.372270e-08 0
  0.555058   5.526724 3118.352971 2.413889e-08 0
  0.556189   5.610583 3118.346688 2.455508e-08 0
  0.557013   5.697233 3118.336820 2.497127e-08 0
  0.558023   5.781705 3118.327814 2.538745e-08 0
  0.559356   5.862481 3118.318265 2.580364e-08 0
  0.560805   5.941642 3118.308587 2.621983e-08 0
  0.562431   6.018499 3118.298871 2.663602e-08 0
  0.563660   6.099208 3118.286872 2.705220e-08 0
  0.564725   6.181361 3118.275009 2.746839e-08 0
  0.566134   6.259397 3118.263535 2.788458e-08 0
  0.567930   6.332738 3118.253347 2.830077e-08 0
  0.569111   6.412538 3118.244407 2.871695e-08 0
  0.570651   6.487931 3118.236923 2.913314e-08 0
  0.570559   6.488978 3118.236968 2.913314e-08 0
