# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.008443  30.625143 3085.280072 3.635217e-09 0
  0.016995  30.353326 3084.148157 7.270433e-09 0
  0.025648  30.239932 3084.394529 1.090565e-08 0
  0.034991  29.556895 3084.143456 1.454087e-08 0
  0.044390  29.125671 3084.159281 1.817608e-08 1
  0.053803  28.836633 3084.095544 2.181130e-08 1
  0.063920  28.317451 3083.992446 2.544652e-08 1
  0.074682  27.699332 3083.895364 2.908173e-08 1
  0.085886  27.094439 3084.014227 3.271695e-08 1
  0.097332  26.566978 3083.944205 3.635217e-08 1
  0.110145  25.823423 3083.973942 3.998738e-08 1
  0.123014  25.224304 3083.977034 4.362260e-08 1
  0.136854  24.562847 3083.968876 4.725782e-08 1
  0.151772  23.852233 3083.962421 5.089304e-08 1
  0.167280  23.186460 3083.982392 5.452825e-08 1
  0.184595  22.412562 3083.987515 5.816347e-08 1
  0.202799  21.675893 3083.966853 6.179869e-08 1
  0.222438  20.924378 3083.978419 6.543390e-08 1
  0.243563  20.171302 3083.975388 6.906912e-08 1
  0.266684  19.391952 3083.979568 7.270434e-08 1
  0.292773  18.547346 3083.963369 7.633955e-08 1
  0.319875  17.784074 3083.966223 7.997477e-08 1
  0.350175  16.983901 3083.941021 8.360999e-08 1
  0.384031  16.159940 3083.917681 8.724520e-08 1
  0.421268  15.345415 3083.870959 9.088042e-08 1
  0.461891  14.555625 3083.818567 9.451564e-08 1
  0.501981  13.908024 3083.728999 9.815085e-08 0
  0.511505  14.154532 3083.635383 1.017861e-07 0
  0.520543  14.405659 3083.553288 1.054213e-07 0
  0.528272  14.684295 3083.463458 1.090565e-07 0
  0.529144  14.703517 3083.456096 1.093792e-07 0
  0.522479  14.394026 3083.538646 1.057440e-07 0
