# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.008543  16.400601 3084.820058 1.971013e-09 0
  0.016963  16.510376 3084.532227 3.942025e-09 0
  0.025681  16.353914 3084.183075 5.913038e-09 0
  0.034674  16.164076 3084.185725 7.884051e-09 0
  0.043522  16.096447 3084.097461 9.855064e-09 1
  0.053205  15.801348 3084.104302 1.182608e-08 1
  0.063773  15.379960 3084.121084 1.379709e-08 1
  0.074369  15.072850 3084.123471 1.576810e-08 1
  0.085149  14.810191 3084.114144 1.773911e-08 1
  0.097382  14.388612 3084.116245 1.971013e-08 1
  0.109640  14.057942 3084.107165 2.168114e-08 1
  0.123688  13.594098 3084.112414 2.365215e-08 1
  0.138232  13.177468 3084.120109 2.562317e-08 1
  0.153290  12.796994 3084.135469 2.759418e-08 1
  0.170330  12.339386 3084.108892 2.956519e-08 1
  0.187780  11.938934 3084.119133 3.153620e-08 1
  0.207000  11.507337 3084.115465 3.350722e-08 1
  0.227417  11.090323 3084.126789 3.547823e-08 1
  0.250841  10.613355 3084.119223 3.744924e-08 1
  0.275725  10.163650 3084.117869 3.942026e-08 1
  0.303042   9.709855 3084.107261 4.139127e-08 1
  0.333397   9.246089 3084.100974 4.336228e-08 1
  0.366865   8.784462 3084.076344 4.533329e-08 1
  0.403367   8.336887 3084.050938 4.730430e-08 1
  0.443947   7.890057 3084.000921 4.927532e-08 1
  0.487060   7.478764 3083.932760 5.124633e-08 1
  0.509094   7.429960 3083.856691 5.321734e-08 0
  0.514172   7.629837 3083.804402 5.518836e-08 0
  0.520164   7.811578 3083.764593 5.715937e-08 0
  0.523630   8.027372 3083.718526 5.913038e-08 0
  0.529366   8.204917 3083.664791 6.110139e-08 0
  0.533571   8.403261 3083.634112 6.307241e-08 0
  0.536239   8.622753 3083.602785 6.504342e-08 0
  0.538502   8.846682 3083.569157 6.701443e-08 0
  0.542009   9.048008 3083.539448 6.898544e-08 0
  0.546830   9.224467 3083.508756 7.095646e-08 0
  0.550743   9.413417 3083.486288 7.292747e-08 0
  0.555387   9.586926 3083.454786 7.489848e-08 0
  0.559612   9.764945 3083.424823 7.686950e-08 0
  0.562210   9.968832 3083.377033 7.884051e-08 0
  0.564238  10.181524 3083.344115 8.081152e-08 0
  0.565925  10.398761 3083.309862 8.278253e-08 0
  0.567538  10.616062 3083.272249 8.475355e-08 0
  0.568229  10.849826 3083.242550 8.672456e-08 0
  0.570003  11.061744 3083.200832 8.869557e-08 0
  0.571568  11.276707 3083.168642 9.066658e-08 0
  0.573428  11.484430 3083.129563 9.263760e-08 0
  0.574903  11.698735 3083.096482 9.460861e-08 0
  0.576999  11.899075 3083.061242 9.657962e-08 0
  0.579489  12.089721 3083.024046 9.855064e-08 0
  0.581684  12.284971 3082.985404 1.005216e-07 0
  0.583852  12.479372 3082.950600 1.024927e-07 0
  0.586052  12.671665 3082.920579 1.044637e-07 0
  0.588300  12.861464 3082.896129 1.064347e-07 0
  0.591788  13.022289 3082.855086 1.084057e-07 0
  0.593326  13.105351 3082.841061 1.093792e-07 0
  0.589679  12.948509 3082.876252 1.074082e-07 0
