# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.009086   0.636798 3084.265338 8.969092e-11 0
  0.019242   0.608295 3084.282417 1.793818e-10 0
  0.030605   0.573331 3084.303755 2.690728e-10 0
  0.041635   0.562172 3084.322337 3.587637e-10 1
  0.053974   0.542643 3084.333188 4.484546e-10 1
  0.067206   0.523067 3084.341274 5.381455e-10 1
  0.081076   0.505928 3084.346672 6.278365e-10 1
  0.096312   0.486729 3084.351804 7.175274e-10 1
  0.112836   0.467354 3084.357726 8.072183e-10 1
  0.130299   0.449705 3084.363021 8.969092e-10 1
  0.149441   0.431323 3084.367275 9.866001e-10 1
  0.169562   0.414704 3084.371401 1.076291e-09 1
  0.190488   0.399914 3084.374965 1.165982e-09 1
  0.213387   0.384471 3084.376182 1.255673e-09 1
  0.237132   0.370669 3084.376465 1.345364e-09 1
  0.261581   0.358390 3084.374855 1.435055e-09 1
  0.286470   0.347665 3084.372520 1.524746e-09 1
  0.312429   0.337615 3084.373228 1.614437e-09 1
  0.339060   0.328158 3084.368706 1.704128e-09 1
  0.365208   0.320348 3084.360532 1.793819e-09 1
  0.390716   0.313992 3084.349728 1.883509e-09 1
  0.416257   0.308048 3084.334740 1.973200e-09 1
  0.439643   0.304084 3084.316408 2.062891e-09 1
  0.461116   0.301653 3084.295052 2.152582e-09 1
  0.480705   0.301037 3084.272635 2.242273e-09 0
  0.496366   0.303053 3084.249302 2.331964e-09 0
  0.504714   0.311268 3084.231868 2.421655e-09 0
  0.507801   0.322207 3084.221029 2.511346e-09 0
  0.509181   0.333459 3084.215338 2.601037e-09 0
  0.510179   0.344416 3084.211515 2.690728e-09 0
  0.510178   0.356002 3084.209717 2.780419e-09 0
  0.509938   0.367659 3084.207594 2.870110e-09 0
  0.510723   0.378549 3084.205190 2.959800e-09 0
  0.511305   0.389533 3084.202018 3.049491e-09 0
  0.512272   0.400248 3084.198749 3.139182e-09 0
  0.512635   0.411404 3084.195841 3.228873e-09 0
  0.512395   0.423093 3084.194291 3.318564e-09 0
  0.512718   0.434230 3084.192046 3.408255e-09 0
  0.513266   0.445189 3084.189955 3.497946e-09 0
  0.512990   0.456829 3084.187425 3.587637e-09 0
  0.513148   0.468113 3084.184773 3.677328e-09 0
  0.514082   0.478664 3084.182369 3.767019e-09 0
  0.513992   0.490158 3084.180343 3.856710e-09 0
  0.513900   0.501640 3084.177857 3.946401e-09 0
  0.514580   0.512361 3084.175233 4.036091e-09 0
  0.514470   0.523867 3084.173080 4.125782e-09 0
  0.514299   0.535444 3084.171073 4.215473e-09 0
  0.514709   0.546405 3084.168887 4.305164e-09 0
  0.514838   0.557642 3084.166883 4.394855e-09 0
  0.514559   0.569324 3084.164423 4.484546e-09 0
  0.515071   0.580120 3084.161761 4.574237e-09 0
  0.515046   0.591522 3084.158902 4.663928e-09 0
  0.515222   0.602705 3084.156262 4.753619e-09 0
  0.515690   0.613508 3084.153431 4.843310e-09 0
  0.515360   0.625292 3084.151197 4.933001e-09 0
  0.515305   0.636748 3084.149408 5.022692e-09 0
  0.515454   0.647920 3084.147336 5.112383e-09 0
  0.515623   0.659061 3084.144952 5.202074e-09 0
  0.515553   0.670512 3084.142558 5.291764e-09 0
  0.515538   0.681903 3084.140211 5.381456e-09 0
  0.515460   0.693380 3084.138138 5.471146e-09 0
  0.515179   0.705115 3084.135364 5.560837e-09 0
  0.515728   0.715728 3084.132850 5.650528e-09 0
  0.515361   0.727590 3084.129890 5.740219e-09 0
  0.515300   0.739046 3084.126884 5.829910e-09 0
  0.515273   0.750456 3084.123803 5.919601e-09 0
  0.518512   0.756499 3084.111897 6.009291e-09 0
  0.517654   0.769658 3084.109280 6.098983e-09 0
  0.517866   0.780666 3084.106915 6.188674e-09 0
  0.517449   0.792594 3084.104265 6.278365e-09 0
  0.517712   0.792278 3084.103879 6.278365e-09 0
