# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.008769  23.972425 3084.717508 2.954878e-09 0
  0.017252  24.420320 3084.508114 5.909757e-09 0
  0.025870  24.426965 3084.284259 8.864635e-09 0
  0.034580  24.367805 3084.138140 1.181951e-08 0
  0.043928  23.979693 3084.148454 1.477439e-08 1
  0.053823  23.483001 3083.981768 1.772927e-08 1
  0.063879  23.085635 3084.062999 2.068415e-08 1
  0.073810  22.833910 3083.985984 2.363903e-08 1
  0.085449  22.189664 3084.003521 2.659391e-08 1
  0.097591  21.587553 3084.008992 2.954878e-08 1
  0.110063  21.055382 3084.029561 3.250366e-08 1
  0.122945  20.562970 3084.014832 3.545854e-08 1
  0.137014  19.989130 3084.015585 3.841342e-08 1
  0.152288  19.367636 3084.013608 4.136830e-08 1
  0.168206  18.787239 3084.022191 4.432317e-08 1
  0.185223  18.198601 3083.995004 4.727806e-08 1
  0.204024  17.554171 3084.012449 5.023293e-08 1
  0.223983  16.930576 3084.016844 5.318781e-08 1
  0.245920  16.276949 3084.028340 5.614269e-08 1
  0.269228  15.650340 3084.020974 5.909757e-08 1
  0.295216  14.986283 3084.011818 6.205245e-08 1
  0.323743  14.316485 3084.003608 6.500732e-08 1
  0.355594  13.626608 3083.987505 6.796220e-08 1
  0.390545  12.946499 3083.956720 7.091708e-08 1
  0.428469  12.292254 3083.921464 7.387196e-08 1
  0.469813  11.658552 3083.855974 7.682684e-08 1
  0.505417  11.253344 3083.761694 7.978172e-08 0
  0.512922  11.499957 3083.688766 8.273659e-08 0
  0.520786  11.731024 3083.624389 8.569147e-08 0
  0.528077  11.967628 3083.541544 8.864635e-08 0
  0.533061  12.251610 3083.498484 9.160123e-08 0
  0.537835  12.534501 3083.448242 9.455611e-08 0
  0.543188  12.798941 3083.409758 9.751099e-08 0
  0.549627  13.032251 3083.364023 1.004659e-07 0
  0.555933  13.263388 3083.319456 1.034207e-07 0
  0.560974  13.519683 3083.267740 1.063756e-07 0
  0.563757  13.826564 3083.209948 1.093305e-07 0
  0.563732  13.833630 3083.209898 1.093792e-07 0
  0.560740  13.531030 3083.266647 1.064243e-07 0
