# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.538983   3.274896 3083.823547 2.538144e-08 0
  0.538163   3.233027 3083.828150 2.501884e-08 0
  0.537870   3.187902 3083.834584 2.465625e-08 0
  0.537310   3.144300 3083.839680 2.429366e-08 0
  0.536582   3.101551 3083.848014 2.393107e-08 0
  0.536061   3.057541 3083.854155 2.356848e-08 0
  0.535286   3.014865 3083.859316 2.320588e-08 0
  0.534952   2.969600 3083.866350 2.284329e-08 0
  0.534401   2.925481 3083.872274 2.248070e-08 0
  0.534727   2.876535 3083.879565 2.211811e-08 0
  0.534423   2.830993 3083.885366 2.175552e-08 0
  0.533678   2.787688 3083.892372 2.139293e-08 0
  0.533233   2.742712 3083.900874 2.103033e-08 0
  0.532849   2.697377 3083.908286 2.066774e-08 0
  0.532098   2.653789 3083.915857 2.030515e-08 0
  0.531871   2.607530 3083.920640 1.994256e-08 0
  0.531354   2.562601 3083.927446 1.957997e-08 0
  0.530874   2.517408 3083.935064 1.921737e-08 0
  0.530440   2.471933 3083.942665 1.885478e-08 0
  0.530072   2.426076 3083.949914 1.849219e-08 0
  0.529142   2.382685 3083.957059 1.812960e-08 0
  0.529271   2.334466 3083.964217 1.776701e-08 0
  0.528433   2.290443 3083.971685 1.740441e-08 0
  0.528561   2.242189 3083.978323 1.704182e-08 0
  0.528430   2.195000 3083.986946 1.667923e-08 0
  0.528094   2.148669 3083.993606 1.631664e-08 0
  0.527397   2.103696 3084.000321 1.595405e-08 0
  0.527108   2.057022 3084.006094 1.559145e-08 0
  0.526460   2.011633 3084.013616 1.522886e-08 0
  0.525753   1.966354 3084.022553 1.486627e-08 0
  0.524903   1.921531 3084.029097 1.450368e-08 0
  0.524442   1.875118 3084.037123 1.414109e-08 0
  0.523566   1.830094 3084.044966 1.377849e-08 0
  0.522446   1.785753 3084.052558 1.341590e-08 0
  0.521639   1.740193 3084.059098 1.305331e-08 0
  0.520792   1.694598 3084.065830 1.269072e-08 0
  0.519940   1.648788 3084.076931 1.232813e-08 0
  0.518401   1.604939 3084.091225 1.196554e-08 0
  0.516630   1.561755 3084.101168 1.160294e-08 0
  0.514391   1.519404 3084.115197 1.124035e-08 0
  0.510480   1.481111 3084.139623 1.087776e-08 0
  0.508406   1.438028 3084.154640 1.051517e-08 0
  0.489206   1.440389 3084.200395 1.015257e-08 1
  0.457100   1.485934 3084.251562 9.789983e-09 1
  0.422850   1.548062 3084.294822 9.427390e-09 1
  0.388856   1.619653 3084.329826 9.064799e-09 1
  0.355738   1.700062 3084.361214 8.702207e-09 1
  0.325434   1.781516 3084.384691 8.339615e-09 1
  0.296969   1.867614 3084.405022 7.977023e-09 1
  0.270286   1.958860 3084.422730 7.614431e-09 1
  0.246722   2.043925 3084.435536 7.251839e-09 1
  0.224639   2.132679 3084.445490 6.889247e-09 1
  0.204184   2.222892 3084.452554 6.526655e-09 1
  0.185993   2.304740 3084.458892 6.164063e-09 1
  0.168328   2.396824 3084.463937 5.801471e-09 1
  0.152528   2.479804 3084.464927 5.438879e-09 1
  0.137661   2.564434 3084.464239 5.076288e-09 1
  0.123888   2.645986 3084.461605 4.713695e-09 1
  0.110583   2.736299 3084.457373 4.351104e-09 1
  0.098408   2.818603 3084.451957 3.988512e-09 1
  0.087169   2.892729 3084.444944 3.625920e-09 1
  0.076395   2.970666 3084.443620 3.263328e-09 1
  0.066534   3.031893 3084.435674 2.900736e-09 1
  0.056480   3.125118 3084.423585 2.538144e-09 1
  0.047660   3.174382 3084.414011 2.175552e-09 1
  0.038900   3.241157 3084.411797 1.812960e-09 0
  0.030882   3.265945 3084.397421 1.450368e-09 0
  0.022613   3.345185 3084.385651 1.087776e-09 0
  0.015226   3.311656 3084.415943 7.251839e-10 0
  0.007475   3.373008 3084.432682 3.625919e-10 0
  0.007362   3.424747 3084.415299 3.625919e-10 0
