# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.254585   5.350628 6767.458594 1.351380e-08 0
  0.254146   5.283176 6767.475549 1.332074e-08 0
  0.254330   5.202829 6767.493119 1.312769e-08 0
  0.253926   5.134453 6767.511038 1.293463e-08 0
  0.253901   5.058301 6767.530273 1.274158e-08 0
  0.253597   4.987637 6767.548184 1.254853e-08 0
  0.253727   4.908404 6767.564290 1.235547e-08 0
  0.253754   4.831153 6767.583986 1.216242e-08 0
  0.253359   4.761880 6767.603039 1.196936e-08 0
  0.253426   4.683852 6767.620105 1.177631e-08 0
  0.253359   4.608310 6767.635903 1.158325e-08 0
  0.252975   4.538343 6767.652865 1.139020e-08 0
  0.253098   4.459224 6767.671567 1.119715e-08 0
  0.253000   4.384051 6767.689468 1.100409e-08 0
  0.252929   4.308436 6767.700992 1.081104e-08 0
  0.252464   4.239107 6767.722414 1.061798e-08 0
  0.252451   4.162296 6767.741194 1.042493e-08 0
  0.251892   4.094255 6767.760999 1.023187e-08 0
  0.251940   4.016258 6767.779120 1.003882e-08 0
  0.251739   3.942109 6767.799870 9.845766e-09 0
  0.251464   3.869090 6767.817649 9.652712e-09 0
  0.251310   3.793971 6767.837830 9.459658e-09 0
  0.251327   3.716271 6767.858165 9.266604e-09 0
  0.250945   3.644411 6767.876772 9.073550e-09 0
  0.250706   3.570239 6767.896161 8.880495e-09 0
  0.250528   3.495105 6767.915299 8.687441e-09 0
  0.250441   3.418655 6767.932835 8.494387e-09 0
  0.250377   3.341868 6767.947282 8.301332e-09 0
  0.250161   3.266924 6767.963682 8.108278e-09 0
  0.249762   3.194208 6767.980636 7.915224e-09 0
  0.249612   3.118092 6767.999904 7.722169e-09 0
  0.249099   3.046393 6768.018800 7.529115e-09 0
  0.248681   2.973094 6768.042523 7.336061e-09 0
  0.248052   2.902260 6768.063899 7.143007e-09 0
  0.247587   2.829186 6768.082459 6.949953e-09 0
  0.246413   2.763601 6768.103902 6.756898e-09 0
  0.244258   2.708041 6768.131381 6.563844e-09 0
  0.239355   2.680310 6768.187431 6.370789e-09 0
  0.230339   2.698710 6768.263867 6.177736e-09 1
  0.219652   2.741520 6768.341306 5.984681e-09 1
  0.207705   2.807167 6768.407871 5.791627e-09 1
  0.194901   2.892742 6768.466653 5.598573e-09 1
  0.182404   2.985262 6768.516832 5.405519e-09 1
  0.169666   3.095362 6768.559686 5.212465e-09 1
  0.157674   3.208059 6768.592710 5.019410e-09 1
  0.145537   3.342103 6768.622841 4.826356e-09 1
  0.134616   3.468916 6768.647749 4.633302e-09 1
  0.123722   3.617453 6768.661664 4.440248e-09 1
  0.114075   3.752847 6768.673413 4.247193e-09 1
  0.104629   3.905705 6768.682378 4.054139e-09 1
  0.096150   4.047802 6768.688080 3.861085e-09 1
  0.088014   4.200926 6768.684482 3.668031e-09 1
  0.080544   4.348931 6768.677299 3.474976e-09 1
  0.073451   4.503911 6768.665486 3.281922e-09 1
  0.066835   4.658544 6768.650941 3.088868e-09 1
  0.060434   4.830027 6768.640164 2.895814e-09 1
  0.054900   4.962485 6768.634324 2.702759e-09 1
  0.049287   5.132400 6768.601809 2.509705e-09 1
  0.044224   5.280307 6768.585954 2.316651e-09 1
  0.039306   5.445332 6768.538961 2.123597e-09 1
  0.034624   5.620139 6768.510106 1.930542e-09 1
  0.030544   5.733857 6768.483092 1.737488e-09 1
  0.026203   5.940658 6768.433879 1.544434e-09 1
  0.022407   6.079247 6768.418306 1.351380e-09 1
  0.018782   6.216199 6768.382308 1.158325e-09 1
  0.015424   6.307131 6768.320921 9.652712e-10 1
  0.011940   6.515229 6768.200397 7.722170e-10 1
  0.008925   6.538463 6768.105031 5.791627e-10 0
  0.005848   6.655271 6768.060391 3.861085e-10 0
  0.002852   6.823922 6768.017594 1.930543e-10 0
  0.002688   7.237419 6767.940928 1.930543e-10 0
