# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.266871  12.747576 6766.234070 3.349737e-08 0
  0.266374  12.588849 6766.270091 3.301884e-08 0
  0.266087  12.419768 6766.304593 3.254030e-08 0
  0.265267  12.274921 6766.342685 3.206177e-08 0
  0.265014  12.103273 6766.376344 3.158324e-08 0
  0.264422  11.946518 6766.418429 3.110470e-08 0
  0.263897  11.786258 6766.444430 3.062617e-08 0
  0.263442  11.622002 6766.484125 3.014763e-08 0
  0.262765  11.467045 6766.519820 2.966910e-08 0
  0.262418  11.296981 6766.554883 2.919057e-08 0
  0.261941  11.132021 6766.590718 2.871203e-08 0
  0.261479  10.965813 6766.627240 2.823350e-08 0
  0.260731  10.810751 6766.672469 2.775496e-08 0
  0.260447  10.636041 6766.710709 2.727643e-08 0
  0.259737  10.478003 6766.748987 2.679790e-08 0
  0.259130  10.314964 6766.787276 2.631936e-08 0
  0.258830  10.139121 6766.828263 2.584083e-08 0
  0.258261   9.973224 6766.873619 2.536229e-08 0
  0.257761   9.804120 6766.912664 2.488376e-08 0
  0.257049   9.642058 6766.961130 2.440523e-08 0
  0.256723   9.465121 6766.999334 2.392669e-08 0
  0.256122   9.297481 6767.044236 2.344816e-08 0
  0.255715   9.122218 6767.088719 2.296963e-08 0
  0.255250   8.948466 6767.132120 2.249109e-08 0
  0.254831   8.772470 6767.173700 2.201256e-08 0
  0.254342   8.598252 6767.214682 2.153402e-08 0
  0.253874   8.422580 6767.260547 2.105549e-08 0
  0.253338   8.248640 6767.302466 2.057696e-08 0
  0.252966   8.068667 6767.343280 2.009842e-08 0
  0.252768   7.882575 6767.388745 1.961989e-08 0
  0.252469   7.699613 6767.424009 1.914136e-08 0
  0.251881   7.524563 6767.463247 1.866282e-08 0
  0.251483   7.343121 6767.506547 1.818429e-08 0
  0.250821   7.168658 6767.552644 1.770575e-08 0
  0.250020   6.997175 6767.601233 1.722722e-08 0
  0.249563   6.815419 6767.642504 1.674869e-08 0
  0.249217   6.629896 6767.680834 1.627015e-08 0
  0.248400   6.456157 6767.714734 1.579162e-08 0
  0.247035   6.294707 6767.763547 1.531308e-08 0
  0.244978   6.149224 6767.810043 1.483455e-08 0
  0.236988   6.148955 6767.910746 1.435602e-08 0
  0.221607   6.354866 6768.037355 1.387748e-08 1
  0.204613   6.647404 6768.140291 1.339895e-08 1
  0.187945   6.980162 6768.216482 1.292041e-08 1
  0.172355   7.330536 6768.270957 1.244188e-08 1
  0.157603   7.708695 6768.317253 1.196335e-08 1
  0.144257   8.085357 6768.342491 1.148481e-08 1
  0.131907   8.473956 6768.370402 1.100628e-08 1
  0.120596   8.865865 6768.372400 1.052775e-08 1
  0.110019   9.276515 6768.370682 1.004921e-08 1
  0.100169   9.703533 6768.374916 9.570678e-09 1
  0.091300  10.113737 6768.371673 9.092144e-09 1
  0.083206  10.513544 6768.358389 8.613610e-09 1
  0.075507  10.941792 6768.338272 8.135076e-09 1
  0.068685  11.321136 6768.325975 7.656542e-09 1
  0.062034  11.750597 6768.260758 7.178008e-09 1
  0.056316  12.081615 6768.291988 6.699474e-09 1
  0.050287  12.563047 6768.236172 6.220940e-09 1
  0.045053  12.943439 6768.161887 5.742407e-09 1
  0.040199  13.298687 6768.202639 5.263873e-09 1
  0.035482  13.696528 6768.154326 4.785339e-09 1
  0.031110  14.055815 6768.002992 4.306805e-09 1
  0.026941  14.431182 6768.021895 3.828271e-09 1
  0.022737  14.961124 6767.944810 3.349737e-09 1
  0.019362  15.059222 6767.873104 2.871203e-09 1
  0.015693  15.484565 6767.842778 2.392669e-09 1
  0.012551  15.483612 6767.658893 1.914135e-09 1
  0.008945  16.298966 6767.664584 1.435602e-09 0
  0.006038  16.094813 6767.556770 9.570678e-10 0
  0.002759  17.615774 6767.602363 4.785339e-10 0
  0.002962  16.402419 6767.382408 4.785339e-10 0
