# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.002806  87.461660 6761.843159 2.434234e-09 0
  0.005774  83.752992 6764.280628 4.868467e-09 0
  0.008850  82.716048 6764.368878 7.302701e-09 0
  0.011819  82.249557 6765.686890 9.736934e-09 1
  0.015252  80.017138 6765.670936 1.217117e-08 1
  0.018635  78.428920 6766.287249 1.460540e-08 1
  0.022057  77.601750 6765.902619 1.703963e-08 1
  0.025725  75.818870 6766.289142 1.947387e-08 1
  0.029593  74.227006 6766.361677 2.190810e-08 1
  0.033761  72.343633 6766.237436 2.434234e-08 1
  0.037801  70.957544 6766.540630 2.677657e-08 1
  0.042349  69.126797 6766.670261 2.921080e-08 1
  0.046881  67.672560 6766.736288 3.164504e-08 1
  0.051607  66.161301 6766.934494 3.407927e-08 1
  0.056426  64.914381 6766.858777 3.651350e-08 1
  0.061694  63.316640 6766.810330 3.894774e-08 1
  0.067393  61.556007 6766.838253 4.138197e-08 1
  0.073306  59.858984 6767.056872 4.381620e-08 1
  0.080169  57.820732 6767.074734 4.625043e-08 1
  0.086575  56.336796 6767.205754 4.868467e-08 1
  0.094260  54.377186 6767.132732 5.111891e-08 1
  0.101763  52.749486 6767.137096 5.355314e-08 1
  0.109997  50.994933 6767.200568 5.598737e-08 1
  0.119130  49.150742 6767.182824 5.842160e-08 1
  0.127218  47.829298 6767.561506 6.085584e-08 1
  0.137970  45.971805 6767.532098 6.329007e-08 1
  0.148941  44.254101 6767.409182 6.572430e-08 1
  0.160472  42.564599 6767.389324 6.815854e-08 1
  0.173375  40.806732 6767.344611 7.059277e-08 1
  0.187870  38.957686 6767.281701 7.302701e-08 1
  0.203243  37.208631 6767.227772 7.546124e-08 1
  0.220152  35.486654 6767.074400 7.789547e-08 1
  0.236284  34.122222 6766.858208 8.032971e-08 0
  0.238725  34.955770 6766.153905 8.276394e-08 0
  0.227615  37.839112 6765.004282 8.519817e-08 0
  0.210858  42.031678 6763.693982 8.763241e-08 0
  0.190694  47.728708 6762.549279 9.006664e-08 0
  0.170004  54.903175 6761.756249 9.250087e-08 0
  0.151725  63.103344 6761.036240 9.493511e-08 0
  0.133184  73.662059 6760.634742 9.736935e-08 0
  0.116261  86.517705 6760.139439 9.980357e-08 0
  0.096710 106.228883 6761.220548 1.022378e-07 0
  0.089926 117.991905 6755.135002 1.046720e-07 0
  0.049739 189.462193 6801.762341 1.071063e-07 0
  0.247702  34.799900 6766.418171 1.093792e-07 0
  0.210834  46.147069 6752.381598 1.069449e-07 0
