# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.010063   0.315725 3093.152879 4.320477e-11 0
  0.021363   0.301309 3093.171956 8.640954e-11 0
  0.033803   0.285132 3093.195340 1.296143e-10 0
  0.046522   0.277797 3093.211627 1.728191e-10 0
  0.059836   0.270530 3093.223804 2.160239e-10 0
  0.073708   0.263682 3093.234367 2.592286e-10 1
  0.088063   0.257304 3093.245528 3.024334e-10 1
  0.103387   0.250494 3093.256346 3.456382e-10 1
  0.118350   0.245915 3093.268482 3.888429e-10 1
  0.133845   0.241687 3093.280037 4.320478e-10 1
  0.149505   0.238006 3093.291089 4.752525e-10 1
  0.166215   0.233607 3093.301508 5.184573e-10 1
  0.181740   0.231554 3093.311323 5.616621e-10 1
  0.198436   0.228417 3093.320491 6.048668e-10 1
  0.214589   0.226172 3093.330552 6.480716e-10 1
  0.231379   0.223683 3093.340793 6.912763e-10 1
  0.248509   0.221386 3093.350078 7.344811e-10 1
  0.264471   0.220419 3093.358334 7.776859e-10 1
  0.281783   0.218655 3093.364352 8.208906e-10 1
  0.298912   0.217221 3093.366854 8.640955e-10 1
  0.316017   0.215808 3093.367003 9.073003e-10 1
  0.333649   0.214126 3093.364985 9.505051e-10 1
  0.350794   0.212851 3093.361386 9.937098e-10 1
  0.369010   0.211035 3093.356167 1.036915e-09 1
  0.386591   0.209739 3093.349810 1.080119e-09 1
  0.405353   0.207936 3093.342393 1.123324e-09 1
  0.423486   0.206535 3093.334262 1.166529e-09 1
  0.441460   0.205375 3093.325095 1.209734e-09 1
  0.459535   0.204249 3093.315746 1.252938e-09 1
  0.477835   0.203015 3093.305239 1.296143e-09 1
  0.495547   0.202251 3093.294394 1.339348e-09 1
  0.512537   0.201715 3093.283208 1.382553e-09 1
  0.529191   0.201422 3093.271476 1.425757e-09 1
  0.545171   0.201360 3093.259589 1.468962e-09 0
  0.559821   0.201887 3093.247694 1.512167e-09 0
  0.572481   0.203127 3093.236234 1.555372e-09 0
  0.584808   0.204355 3093.224706 1.598577e-09 0
  0.595034   0.206371 3093.213592 1.641781e-09 0
  0.603492   0.208939 3093.203011 1.684986e-09 0
  0.604197   0.214811 3093.197850 1.728191e-09 0
  0.603053   0.220786 3093.196416 1.771396e-09 0
  0.602537   0.226367 3093.195502 1.814601e-09 0
  0.602882   0.231620 3093.194578 1.857805e-09 0
  0.602943   0.236977 3093.193124 1.901010e-09 0
  0.603086   0.242309 3093.192068 1.944215e-09 0
  0.602539   0.247924 3093.191304 1.987420e-09 0
  0.602233   0.253444 3093.190314 2.030624e-09 0
  0.602485   0.258721 3093.189240 2.073829e-09 0
  0.602577   0.264071 3093.188264 2.117034e-09 0
  0.602453   0.269516 3093.187039 2.160239e-09 0
  0.602605   0.274833 3093.185809 2.203444e-09 0
  0.602694   0.280175 3093.184393 2.246648e-09 0
  0.603056   0.285398 3093.183094 2.289853e-09 0
  0.602961   0.290821 3093.181557 2.333058e-09 0
  0.603061   0.296168 3093.180747 2.376263e-09 0
  0.602884   0.301641 3093.179711 2.419467e-09 0
  0.603010   0.306960 3093.178556 2.462672e-09 0
  0.603026   0.312334 3093.177200 2.505877e-09 0
  0.603165   0.317650 3093.176121 2.549082e-09 0
  0.602644   0.323309 3093.174913 2.592286e-09 0
  0.602621   0.328707 3093.173755 2.635491e-09 0
  0.602745   0.334031 3093.172467 2.678696e-09 0
  0.602776   0.339401 3093.171435 2.721901e-09 0
  0.602408   0.345001 3093.170506 2.765105e-09 0
  0.602335   0.350433 3093.169413 2.808310e-09 0
  0.602517   0.355711 3093.168447 2.851515e-09 0
  0.602288   0.361242 3093.167359 2.894720e-09 0
  0.602205   0.366679 3093.166155 2.937924e-09 0
  0.602017   0.372182 3093.164917 2.981129e-09 0
  0.602079   0.377540 3093.163792 3.024334e-09 0
  0.601722   0.377786 3093.163678 3.024334e-09 0
